ClassName,Changes,TotalCommits
StringUtils,228,2360
MethodUtils,30,505
TimedSemaphoreTest,3,55
CallableBackgroundInitializerTest,7,130
CallableBackgroundInitializer,7,130
StrBuilder,72,1339
StringUtilsTest,120,2360
UnicodeUnescaper,16,331
DefaultExceptionContext,13,275
BackgroundInitializer,8,174
ArrayUtils,97,2200
ContextedException,12,275
ContextedRuntimeException,12,275
ExtendedMessageFormat,29,677
ExceptionUtilsTest,19,451
UnicodeUnescaperTest,12,289
MultiBackgroundInitializerTest,7,173
StrTokenizer,55,1360
BackgroundInitializerTest,7,174
ExceptionContext,11,275
StringEscapeUtils,80,2034
UnicodeEscaper,13,331
StringParameterizedChild,6,155
TypeUtils,6,155
TypeUtilsTest,6,155
GenericParent,6,155
GenericTypeHolder,6,155
ClassUtils,84,2197
ExceptionUtils,86,2333
StrBuilderTest,45,1235
DateUtils,77,2121
EscapeUtils,12,331
MultiBackgroundInitializer,6,173
LazyInitializer,9,261
FieldUtils,17,505
AggregateTranslator,11,331
LookupTranslator,11,331
NumberUtils,78,2360
Enum,77,2336
ConcurrentUtilsTest,8,252
ConstructorUtils,16,505
ConcurrentUtils,8,253
NumericEntityEscaper,10,320
CharSequenceTranslator,10,331
EntityArrays,10,331
ExtendedMessageFormatTest,17,569
DurationFormatUtils,57,1951
ContextedExceptionTest,8,275
ContextedRuntimeExceptionTest,8,275
DefaultExceptionContextTest,8,275
ToStringStyle,65,2262
EntityArraysTest,8,289
NumericEntityEscaperTest,8,289
UnicodeEscaperTest,8,289
ConcurrentException,7,253
CodePointTranslator,9,331
ToStringBuilder,61,2262
ReflectionToStringBuilder,52,1959
DateUtilsTest,56,2121
HashCodeBuilder,61,2324
SystemUtils,60,2311
ArrayUtilsTest,57,2199
FastDateFormat,54,2090
LookupTranslatorTest,8,312
NumberUtilsTest,60,2360
IDKey,12,480
WordUtils,42,1696
DurationFormatUtilsTest,48,1951
NumericEntityUnescaper,8,331
UnescapeUtils,8,331
CharUtilsPerfRun,6,251
Validate,50,2095
MethodUtilsTest,12,505
StringEscapeUtilsTest,48,2034
RangeTest,27,1154
CompareToBuilder,53,2272
EqualsBuilder,53,2277
DateUtilsRoundingTest,11,474
LazyInitializerTest,6,261
MutableBoolean,24,1046
ObjectUtils,54,2360
ClassUtilsTest,48,2123
LocaleUtils,25,1111
Entities,45,2020
CharSetUtils,52,2360
MemberUtils,11,505
LocaleUtilsTest,23,1059
MutableFloat,31,1468
MutableDouble,30,1468
MutableByte,30,1468
EnumUtils,47,2336
Range,42,2114
StrTokenizerTest,27,1360
ConstructorUtilsTest,10,505
MutableLong,29,1468
MutableShort,29,1468
StrBuilderAppendInsertTest,22,1118
StrSubstitutor,18,933
BooleanUtils,41,2126
CharSet,45,2360
CompositeFormat,19,999
ToStringBuilderTest,43,2261
DateUtilsFragmentTest,11,587
RandomStringUtils,44,2360
