ClassName,Changes,TotalCommits
StringUtils,172,1654
StrBuilder,53,633
StrBuilderTest,35,529
StrTokenizer,41,654
StringUtilsTest,83,1654
ArrayUtils,66,1494
StringUtilsStartsEndsWithTest,1,23
VariableFormatter,20,478
Enum,68,1630
StrSubstitutor,9,227
StringEscapeUtils,51,1328
DateUtils,54,1415
DurationFormatUtils,47,1245
NumberUtils,62,1654
LocaleUtilsTest,13,353
ExceptionUtils,59,1627
ClassUtils,53,1491
LocaleUtils,13,405
SystemUtils,50,1605
ToStringStyle,48,1556
StrSubstitutorTest,7,227
CompositeFormat,9,293
ReflectionToStringBuilder,38,1253
DurationFormatUtilsTest,37,1245
ToStringBuilder,45,1556
Entities,38,1314
WordUtils,28,990
StrTokenizerTest,18,654
FastDateFormat,38,1384
MutableBoolean,9,340
DateUtilsTest,37,1415
CharSetUtils,43,1654
NumberUtilsTest,42,1654
CharUtils,21,844
ArrayUtilsTest,37,1493
CompareToBuilder,38,1566
ObjectUtils,40,1654
HashCodeBuilder,39,1618
ValuedEnum,39,1630
EnumTest,39,1630
TextTestSuite,16,692
VariableFormatterTest,11,478
LangTestSuite,38,1654
RandomStringUtils,38,1654
EqualsBuilder,36,1571
NestableDelegate,37,1654
StrBuilderAppendInsertTest,9,412
BooleanUtils,30,1420
StringEscapeUtilsTest,28,1328
ValuedLanguageEnum,4,192
CompositeFormatTest,6,293
ClassUtilsTest,29,1417
MutableLong,15,762
MutableShort,15,762
MutableByte,15,762
MutableFloat,15,762
Validate,27,1389
NumberRange,32,1654
CharSet,32,1654
EnumUtils,31,1630
StrLookup,4,212
StrLookupTest,4,212
Fraction,25,1406
MutableObject,13,737
MutableInt,13,741
ToStringBuilderTest,27,1555
ReflectionToStringBuilderExcludeTest,6,346
WordUtilsTest,17,990
MutableDouble,13,762
NestReferenced,15,894
NestLinked,15,894
NestBroken,15,894
Nest,15,894
StopWatch,23,1399
Interpolation,12,746
StandardToStringStyle,25,1556
MutableTestSuite,12,762
NumberRangeTest,26,1654
CharRange,26,1654
IntHashMapTest,6,384
BitField,22,1412
Broken4OperationEnum,16,1036
Broken5OperationEnum,16,1036
Broken3OperationEnum,16,1036
Broken2OperationEnum,16,1036
Broken1OperationEnum,16,1036
ArrayUtilsAddTest,13,842
FastDateFormatTest,21,1384
DummyEnum,16,1075
ExceptionUtilsTestCase,24,1627
NotImplementedException,19,1290
MutableBooleanTest,5,340
JVMRandom,19,1298
StrMatcherTest,6,412
StrMatcher,6,412
StringUtilsTrimEmptyTest,24,1654
DateFormatUtils,18,1245
OperationEnum,20,1385
MappedMessageFormat,10,694
SystemUtilsTest,18,1269
EntitiesTest,18,1273
EqualsBuilderTest,22,1570
NestableException,23,1654
RandomStringUtilsTest,23,1654
CharSetUtilsTest,23,1654
AllLangTestSuite,17,1239
CharEncoding,9,656
DateFormatUtilsTest,17,1245
MutableIntTest,10,738
RangeTest,6,448
StringUtilsSubstringTest,22,1654
SerializationUtils,22,1654
MutableByteTest,10,762
MutableShortTest,10,762
MutableDoubleTest,10,762
MutableLongTest,10,762
MutableFloatTest,10,762
CharUtilsTest,11,844
NestableRuntimeException,21,1654
NullArgumentException,16,1290
HashCodeBuilderTest,20,1618
ValuedEnumTest,20,1630
EnumUtilsTest,20,1630
CharEncodingTest,8,656
Tokenizer,11,902
StopWatchTest,17,1399
ObjectUtilsTest,20,1654
MethodUtils,18,1491
BooleanUtilsTest,17,1420
NestableError,19,1597
Mutable,9,762
ToStringStyleTest,7,600
IncompleteArgumentException,15,1290
IllegalClassException,15,1290
RandomUtilsTest,15,1294
IntHashMap,14,1216
Nestable,19,1654
Broken1Enum,17,1483
Broken2Enum,17,1483
Broken3Enum,17,1483
LongRange,16,1408
DateFormatter,4,360
DateFormatterTest,4,361
EnumTestSuite,18,1630
NestableExceptionTestCase,18,1654
NestableRuntimeExceptionTestCase,18,1654
NestableDelegateTestCase,18,1654
MutableObjectTest,8,737
UnhandledException,14,1290
NotImplementedExceptionTest,14,1290
ValidateTest,15,1389
IntRange,15,1408
BitFieldTest,15,1412
ColorEnum,17,1630
ValuedColorEnum,17,1630
EnumEqualsTest,8,774
StringUtilsEqualsIndexOfTest,17,1654
EntitiesPerformanceTest,13,1268
CharUtilsPerfTest,8,782
FractionTest,14,1406
FloatRange,14,1408
DoubleRange,14,1408
RandomUtils,13,1325
CompareToBuilderTest,15,1564
Extended3Enum,13,1358
Extended1Enum,13,1358
Extended2Enum,13,1358
BuilderTestSuite,15,1568
MathTestSuite,13,1408
Range,13,1408
ArrayUtilsRemoveTest,7,763
SerializationException,15,1654
StringUtilsIsTest,15,1654
MultiLineToStringStyleTest,14,1555
ShortPrefixToStringStyleTest,8,899
CharSetTest,9,1050
CharRangeTest,9,1050
IllegalClassExceptionTest,11,1290
NullArgumentExceptionTest,11,1290
IntRangeTest,12,1408
TimeTestSuite,12,1410
WordWrapUtils,11,1309
StandardToStringStyleTest,13,1555
NestableErrorTestCase,13,1581
AbstractNestableTestCase,13,1583
ReflectionUtils,12,1491
InterpolationTest,6,746
HashCodeBuilderAndEqualsBuilderTest,11,1376
SerializationUtilsTest,13,1654
DoubleRangeTest,11,1408
FloatRangeTest,11,1408
AbstractRangeTest,11,1408
UnhandledExceptionTest,10,1290
NoFieldNamesToStringStyleTest,12,1555
SimpleToStringStyleTest,12,1555
DefaultToStringStyleTest,12,1555
ExceptionTestSuite,12,1654
IdentifierUtils,10,1392
LongRangeTest,10,1408
CalendarUtils,10,1414
IncompleteArgumentExceptionTest,9,1290
StringPrintWriter,9,1328
MutableInteger,5,762
CalendarUtilsTest,9,1414
MethodUtilsTestCase,8,1467
MutableNumber,4,762
IdentifierUtilsTest,7,1392
UtilTestSuite,7,1412
TokenizerTest,4,902
CharacterEncoding,3,722
ReflectionUtilsTestCase,6,1454
VariableFormatTest,2,485
VariableFormat,2,485
Notifier,6,1471
TestTransformerUtils,6,1481
IdentifierFactory,5,1287
LongIdentifierFactory,5,1287
StringIdentifierFactory,5,1287
TestExecutorUtils,5,1476
TransformerUtils,5,1482
FieldUtils,5,1491
WordWrapUtilsTest,4,1309
CharacterEncodingTest,2,722
ScopeBean,4,1454
ReflectTestSuite,4,1467
PrimitiveBean,4,1467
NotifierException,4,1471
ExecutorUtils,4,1477
FactoryUtils,4,1482
PredicateUtils,4,1482
ReflectionException,4,1491
ConstructorUtils,4,1491
MutableIntegerTest,2,762
MutableNumberTest,2,762
BetaBean,3,1467
AlphaBean,3,1467
Child,3,1467
PackageBean,3,1467
AbstractParent,3,1467
AbstractChild,3,1467
PublicSubBean,3,1467
PrivateIndirect,3,1467
PrivateDirect,3,1467
PrivateBeanSubclass,3,1467
PrivateBean,3,1467
PrivateBeanFactory,3,1467
TestBean,3,1467
ExecutorException,3,1477
Executor,3,1477
TestFactoryUtils,3,1481
FunctorTestSuite,3,1481
PredicateException,3,1482
Predicate,3,1482
Factory,3,1482
FactoryException,3,1482
TransformerException,3,1482
Transformer,3,1482
HashCodeUtils,3,1634
TestClosureUtils,2,1481
TestPredicateUtils,2,1481
ClosureUtils,2,1482
ClosureException,2,1482
Closure,2,1482
HashCodeUtilsTest,2,1633
