ClassName,Changes,TotalCommits
Conversion,16,135
ConversionTest,15,135
FastDateParser,29,272
StringUtils,368,3538
FastDateParserTest,25,272
JavaUnicodeEscaper,6,74
HashSetvBitSetTest,6,111
StringUtilsTest,168,3538
ArrayUtils,131,3378
StrBuilder,93,2517
ClassUtils,108,3375
StringEscapeUtils,102,3212
DateUtils,102,3299
NumberUtils,105,3538
CharSequenceUtils,21,709
FastDatePrinter,8,272
FastDatePrinterTest,8,272
ReflectionToStringBuilderConcurrencyTest,9,320
ExceptionUtils,97,3511
Pair,32,1162
MethodUtils,45,1683
ReflectionToStringBuilderMutateInspectConcurrencyTest,8,317
StrTokenizer,64,2538
NumberUtilsTest,89,3538
ObjectUtils,87,3538
AnnotationUtils,23,970
DateUtilsTest,75,3299
Validate,73,3273
HashCodeBuilder,78,3502
ExtendedMessageFormat,41,1855
SystemUtils,77,3489
DateParser,6,272
ArrayUtilsTest,74,3377
Enum,77,3514
ToStringStyleConcurrencyTest,7,321
StrBuilderTest,52,2413
ToStringStyle,73,3440
StringEscapeUtilsTest,68,3212
FastDateFormat,68,3268
DurationFormatUtils,65,3129
ComparatorUtils,8,389
UnicodeUnescaper,31,1509
ClassUtilsTest,67,3301
EqualsBuilder,70,3455
ReflectionToStringBuilder,63,3137
CharSequenceUtilsTest,14,709
ConstructorUtils,33,1683
ToStringBuilder,66,3440
WordUtils,55,2874
BooleanUtils,63,3304
EventListenerSupportTest,20,1051
EventListenerSupport,20,1051
ImmutablePair,15,808
AnnotationUtilsTest,18,970
DurationFormatUtilsTest,58,3129
ToStringBuilderTest,63,3439
CompareToBuilder,63,3450
CharSetUtils,64,3538
Range,59,3292
FieldUtils,30,1683
MutablePair,14,808
TypeUtilsTest,23,1333
FormattableUtils,11,638
EnumUtils,60,3514
DefaultExceptionContext,24,1453
ObjectUtilsTest,57,3538
MethodUtilsTest,27,1683
ExtendedMessageFormatTest,28,1747
ExceptionUtilsTest,26,1629
UnicodeEscaper,24,1509
StringUtilsEqualsIndexOfTest,56,3538
RandomStringUtils,56,3538
ComparatorChain,7,443
CharSet,55,3538
RangeTest,36,2332
LocaleUtils,35,2289
EventUtilsTest,16,1051
MutableFloat,40,2646
LocaleUtilsTest,33,2237
MutableDouble,39,2646
PairTest,17,1162
EqualsBuilderTest,50,3454
ContextedRuntimeException,21,1453
AbstractExceptionContextTest,8,554
CharRange,51,3538
EventUtils,15,1051
FieldUtilsTest,24,1683
Triple,4,283
