ClassName,Changes,TotalCommits
FormattableUtils,9,71
CharSequenceUtils,17,142
StringUtils,325,2971
CharSequenceUtilsTest,10,142
FormattableUtilsTest,4,71
StringUtilsTest,150,2971
AnnotationUtils,20,403
Pair,28,595
ImmutablePair,11,241
MutablePair,11,241
FormatCache,3,73
ArrayUtils,114,2811
StrBuilder,77,1950
AnnotationUtilsTest,15,403
StringEscapeUtils,94,2645
DateUtils,92,2732
ClassUtils,94,2808
MethodUtils,37,1116
EventListenerSupport,15,484
ExceptionUtils,91,2944
StrTokenizer,58,1971
MutablePairTest,7,241
NumberUtils,83,2971
JavaVersion,9,329
ExtendedMessageFormat,35,1288
EventListenerSupportTest,13,484
Enum,77,2947
UnicodeUnescaper,24,942
PairTest,15,595
StrBuilderTest,46,1846
ObjectUtils,74,2971
ImmutablePairTest,6,241
HashCodeBuilder,73,2935
EventUtils,12,484
ToStringStyle,70,2873
SystemUtils,70,2922
DurationFormatUtils,60,2562
ConstructorUtils,26,1116
Validate,63,2706
ReflectionToStringBuilder,59,2570
EqualsBuilder,66,2888
DateUtilsTest,62,2732
FastDateFormat,61,2701
ArrayUtilsTest,63,2810
ToStringBuilder,64,2873
NumberUtilsTest,66,2971
UnicodeEscaper,20,942
ClassUtilsTest,58,2734
TypeUtilsTest,16,766
CompareToBuilder,59,2883
BooleanUtils,56,2737
WordUtils,47,2307
CharSetUtils,59,2971
FieldUtils,22,1116
Range,53,2725
DefaultExceptionContext,17,886
DurationFormatUtilsTest,49,2562
ExceptionUtilsTest,20,1062
EventUtilsTest,9,484
StringEscapeUtilsTest,49,2645
TypeUtils,14,766
NumericEntityEscaper,17,931
EntityArrays,17,942
CharSequenceTranslator,17,942
EnumUtils,53,2947
CharSet,52,2971
Entities,45,2631
RangeTest,30,1765
LookupTranslator,16,942
ExtendedMessageFormatTest,20,1180
ContextedRuntimeException,15,886
LocaleUtils,29,1722
RandomStringUtils,50,2971
MutableFloat,34,2079
ConcurrentUtils,14,864
StrSubstitutor,25,1544
MutableDouble,33,2079
CharRange,47,2971
ContextedException,14,886
MutableBoolean,26,1657
ToStringBuilderTest,45,2872
MutableShort,32,2079
MutableByte,32,2079
MutableLong,32,2079
MethodUtilsTest,17,1116
ObjectUtilsTest,45,2971
ConcurrentUtilsTest,13,863
LocaleUtilsTest,25,1670
NumericEntityUnescaper,14,942
LangTestSuite,44,2971
CharUtils,32,2161
Fraction,40,2723
ExceptionContext,13,886
StringUtilsEqualsIndexOfTest,43,2971
UnicodeUnescaperTest,13,900
WordUtilsTest,33,2307
StrTokenizerTest,28,1971
EqualsBuilderTest,41,2887
MutableInt,29,2058
SystemUtilsTest,36,2586
ValuedEnum,41,2947
AggregateTranslator,13,942
NumberRange,41,2971
LazyInitializer,12,872
StrSubstitutorTest,21,1544
EnumTest,40,2947
StringUtilsTrimEmptyTest,40,2971
MemberUtils,15,1116
UnicodeEscaperTest,12,900
NumericEntityEscaperTest,12,900
StopWatch,36,2716
MutableObject,27,2054
NestableDelegate,39,2971
FastDateFormatTest,35,2701
DateUtilsRoundingTest,14,1085
IDKey,14,1091
BackgroundInitializer,10,785
EscapeUtils,12,942
CodePointTranslator,12,942
StrBuilderAppendInsertTest,22,1729
ValidateTest,34,2706
JavaVersionTest,4,320
StringUtilsSubstringTest,37,2971
CompositeFormat,20,1610
DefaultExceptionContextTest,11,886
StandardToStringStyle,35,2873
SerializationUtils,36,2971
BooleanUtilsTest,33,2737
HashCodeBuilderTest,35,2935
EnumUtilsTest,35,2947
CharSetUtilsTest,35,2971
ConstructorUtilsTest,13,1116
StrMatcher,20,1729
MultiBackgroundInitializerTest,9,784
MultiBackgroundInitializer,9,784
RandomStringUtilsTest,34,2971
DateFormatUtils,29,2562
ContextedRuntimeExceptionTest,10,886
ContextedExceptionTest,10,886
VariableFormatter,20,1795
ArrayUtilsAddTest,24,2159
EntityArraysTest,10,900
BitField,30,2729
TextTestSuite,22,2009
DateFormatUtilsTest,28,2562
LookupTranslatorTest,10,923
CallableBackgroundInitializer,8,741
ConstantInitializer,4,378
ConstantInitializerTest,4,378
CharRangeTest,25,2367
AtomicSafeInitializer,4,382
StrLookup,16,1529
ConcurrentException,9,864
MutableBooleanTest,17,1657
CharUtilsTest,22,2161
MutableFloatTest,21,2079
MutableByteTest,21,2079
NumberRangeTest,30,2971
SerializationUtilsTest,30,2971
FractionTest,27,2723
FieldUtilsTest,11,1116
CompareToBuilderTest,28,2881
StringUtilsStartsEndsWithTest,13,1340
MutableShortTest,20,2079
MutableLongTest,20,2079
MutableDoubleTest,20,2079
StopWatchTest,26,2716
ShortPrefixToStringStyleTest,21,2216
CallableBackgroundInitializerTest,7,741
MultiLineToStringStyleTest,27,2872
CompositeFormatTest,15,1610
FormatFactory,11,1184
MutableIntTest,19,2055
DateUtilsFragmentTest,11,1198
StringParameterizedChild,7,766
GenericTypeHolder,7,766
GenericParent,7,766
StandardToStringStyleTest,26,2872
BackgroundInitializerTest,7,785
ExceptionUtilsTestCase,26,2944
NotImplementedException,23,2607
NestableException,26,2971
SerializationException,26,2971
StringUtilsIsTest,26,2971
Mutable,18,2079
CharEncoding,17,1973
CharEncodingTest,17,1973
UnescapeUtils,8,942
CharSetTest,20,2367
LongRange,23,2725
BitFieldTest,23,2729
ReflectionToStringBuilderExcludeTest,14,1663
JVMRandom,22,2615
DefaultToStringStyleTest,24,2872
NoFieldNamesToStringStyleTest,24,2872
SimpleToStringStyleTest,24,2872
ToStringStyleTest,16,1917
AllLangTestSuite,21,2556
ValuedEnumTest,24,2947
OperationEnum,22,2702
StrMatcherTest,14,1729
NestableRuntimeException,24,2971
IntRange,22,2725
LazyInitializerTest,7,872
StrLookupTest,12,1529
NumericEntityUnescaperTest,4,510
EntitiesTest,20,2590
ArrayUtilsRemoveTest,16,2080
NestLinked,17,2211
Nest,17,2211
NestReferenced,17,2211
NestBroken,17,2211
Broken5OperationEnum,18,2353
Broken4OperationEnum,18,2353
Broken3OperationEnum,18,2353
Broken2OperationEnum,18,2353
Broken1OperationEnum,18,2353
NestableError,22,2914
DummyEnum,18,2392
ConcurrentInitializer,4,538
HashCodeBuilderAndEqualsBuilderTest,20,2693
IEEE754rUtils,9,1224
IEEE754rUtilsTest,9,1224
MutableObjectTest,15,2054
Builder,4,550
PrivatelyShadowedChild,8,1116
PublicChild,8,1116
Parent,8,1116
PubliclyShadowedChild,8,1116
StaticContainer,8,1116
FloatRange,19,2725
DoubleRange,19,2725
CharUtilsPerfRun,6,862
RandomUtilsTest,18,2611
EnumTestSuite,20,2947
Broken1Enum,19,2800
Broken3Enum,19,2800
Broken2Enum,19,2800
MutableTestSuite,14,2079
Nestable,20,2971
NestableDelegateTestCase,20,2971
BasicThreadFactory,4,596
NullArgumentException,17,2607
IllegalClassException,17,2607
ColorEnum,19,2947
ValuedColorEnum,19,2947
NestableRuntimeExceptionTestCase,19,2971
NestableExceptionTestCase,19,2971
IntHashMap,16,2533
StaticContainerChild,7,1116
Foo,7,1116
Bar,7,1116
Ambig,7,1116
IntRangeTest,17,2725
IncompleteArgumentException,16,2607
UnhandledException,16,2607
NotImplementedExceptionTest,16,2607
VariableFormatterTest,11,1795
TimedSemaphoreTest,4,666
OctalUnescaper,2,335
BuilderTestSuite,17,2885
Interpolation,12,2063
EntitiesPerformanceTest,15,2585
Extended2Enum,15,2675
Extended3Enum,15,2675
Extended1Enum,15,2675
AtomicInitializer,3,538
DoubleRangeTest,15,2725
FloatRangeTest,15,2725
LongRangeTest,15,2725
MathTestSuite,15,2725
TimeTestSuite,15,2727
ConcurrentRuntimeException,3,549
ReflectTestSuite,6,1116
RandomUtils,14,2642
AtomicSafeInitializerTest,2,382
AbstractRangeTest,14,2725
