ClassName,Changes,TotalCommits
TripleTest,2,13
MutableTripleTest,2,13
StringUtils,347,3268
ReflectionToStringBuilderConcurrencyTest,4,50
ImmutableTripleTest,1,13
ImmutableTriple,1,13
MutableTriple,1,13
Triple,1,13
ComparatorUtils,8,119
ReflectionToStringBuilderMutateInspectConcurrencyTest,3,47
ToStringStyleConcurrencyTest,3,51
StringUtilsTest,155,3268
CharSequenceUtils,18,439
ComparatorChain,7,173
ArrayUtils,121,3108
StrBuilder,83,2247
StringEscapeUtils,97,2942
ComparatorChainTest,3,92
Pair,29,892
ClassUtils,100,3105
DateUtils,95,3029
MethodUtils,42,1413
FixedOrderComparator,5,172
ExceptionUtils,93,3241
AnnotationUtils,20,700
NumberUtils,93,3268
StrTokenizer,60,2268
ObjectUtils,80,3268
FormattableUtils,9,368
ImmutablePair,13,538
Enum,77,3244
ReverseComparator,4,170
ComparableComparatorTest,3,128
UnicodeUnescaper,29,1239
NullComparator,4,171
ExtendedMessageFormat,37,1585
ComparableComparator,4,174
HashCodeBuilder,74,3232
CharSequenceUtilsTest,10,439
ReverseComparatorTest,3,132
SystemUtils,73,3219
Validate,68,3003
NumberUtilsTest,74,3268
ToStringStyle,70,3170
UnmodifiableIterator,2,91
StrBuilderTest,47,2143
ArrayUtilsTest,68,3107
AnnotationUtilsTest,15,700
StringEscapeUtilsTest,63,2942
DurationFormatUtils,61,2859
ConstructorUtils,30,1413
ReflectionToStringBuilder,60,2867
DateUtilsTest,63,3029
EqualsBuilder,66,3185
FastDateFormat,62,2998
EventListenerSupport,16,781
ClassUtilsTest,62,3031
MutablePair,11,538
WordUtils,53,2604
ToStringBuilder,64,3170
BooleanUtils,61,3034
CompareToBuilder,60,3180
TestReverseComparator,3,159
TypeUtilsTest,20,1063
TestFixedOrderComparator,3,160
TestComparatorChain,3,161
Range,56,3022
TestComparableComparator,3,162
AbstractTestNullComparator,3,163
CharSetUtils,60,3268
AbstractTestComparator,3,164
DurationFormatUtilsTest,52,2859
AbstractTestObject,3,165
BulkTest,3,166
PairTest,16,892
EventListenerSupportTest,14,781
DefaultExceptionContext,21,1183
FieldUtils,25,1413
EnumUtils,56,3244
UnicodeEscaper,21,1239
ToStringBuilderTest,53,3169
CharSet,53,3268
ContextedRuntimeException,19,1183
JavaVersion,10,626
RandomStringUtils,52,3268
MutableFloat,37,2376
ExtendedMessageFormatTest,23,1477
MethodUtilsTest,22,1413
RangeTest,32,2062
ExceptionUtilsTest,21,1359
FixedOrderComparatorTest,2,130
Entities,45,2928
EventUtils,12,781
ObjectUtilsTest,50,3268
ContextedException,18,1183
MutableDouble,36,2376
TypeUtils,16,1063
NullComparatorTest,2,133
CharRange,48,3268
NumericEntityUnescaper,18,1239
CharSequenceTranslator,18,1239
EqualsBuilderTest,46,3184
LocaleUtils,29,2019
MutableShort,34,2376
MutableLong,34,2376
CharUtils,35,2458
StrSubstitutor,26,1841
AbstractExceptionContextTest,4,284
MutableByte,33,2376
NumericEntityEscaper,17,1228
MutableBoolean,27,1954
StringUtilsEqualsIndexOfTest,45,3268
EntityArrays,17,1239
Fraction,41,3020
ExceptionContext,16,1183
LangTestSuite,44,3268
LocaleUtilsTest,26,1967
MutableInt,31,2355
MutablePairTest,7,538
ConcurrentUtils,15,1161
LookupTranslator,16,1239
SystemUtilsTest,37,2883
EventUtilsTest,10,781
StrTokenizerTest,29,2268
FieldUtilsTest,18,1413
WordUtilsTest,33,2604
ValuedEnum,41,3244
NumberRange,41,3268
BooleanUtilsTest,38,3034
EnumTest,40,3244
ValidateTest,37,3003
StopWatch,37,3013
StringUtilsTrimEmptyTest,40,3268
