ClassName,Changes,TotalCommits
EventListenerSupport,13,81
EventListenerSupportTest,9,81
StringUtils,266,2568
EventUtils,6,81
EventUtilsTest,5,81
CharSequenceUtils,9,168
StringUtilsTest,134,2568
StrBuilder,74,1547
MethodUtils,33,713
ArrayUtils,106,2408
StringEscapeUtils,82,2242
ClassUtils,87,2405
StrTokenizer,56,1568
DateUtils,82,2329
ExceptionUtils,86,2541
ExtendedMessageFormat,29,885
UnicodeUnescaper,17,539
Pair,6,192
StrBuilderTest,45,1443
NumberUtils,80,2568
ConstructorUtils,22,713
Enum,77,2544
CharSequenceUtilsTest,5,168
ContextedRuntimeException,14,483
DefaultExceptionContext,14,483
ExceptionUtilsTest,19,659
TypeUtils,10,363
ContextedException,13,483
ToStringStyle,66,2470
FieldUtils,19,713
HashCodeBuilder,67,2532
DurationFormatUtils,57,2159
UnicodeUnescaperTest,13,497
UnicodeEscaper,14,539
SystemUtils,65,2519
ArrayUtilsTest,61,2407
ToStringBuilder,62,2470
DateUtilsTest,58,2329
ExceptionContext,12,483
Validate,57,2303
FastDateFormat,56,2298
ReflectionToStringBuilder,52,2167
ConcurrentUtilsTest,11,460
NumberUtilsTest,61,2568
MultiBackgroundInitializerTest,9,381
BackgroundInitializer,9,382
ObjectUtils,60,2568
EqualsBuilder,57,2485
NumericEntityEscaper,12,528
WordUtils,43,1904
EscapeUtils,12,539
LookupTranslator,12,539
AggregateTranslator,12,539
DurationFormatUtilsTest,48,2159
CompareToBuilder,55,2480
TypeUtilsTest,8,363
ExtendedMessageFormatTest,17,777
ClassUtilsTest,51,2331
ConcurrentUtils,10,461
StringEscapeUtilsTest,48,2242
LazyInitializer,10,469
ReflectiveEventSupportTest,2,95
ReflectiveEventSupport,2,95
AbstractEventSupport,2,95
AbstractEventSupportTest,2,95
EventSupport,2,95
CharSetUtils,54,2568
CallableBackgroundInitializer,7,338
CallableBackgroundInitializerTest,7,338
RangeTest,28,1362
CharSequenceTranslator,11,539
EntityArrays,11,539
Range,47,2322
Entities,45,2228
BooleanUtils,47,2334
UnicodeEscaperTest,10,497
NumericEntityEscaperTest,10,497
MutableBoolean,25,1254
EnumUtils,50,2544
MutableFloat,32,1676
LocaleUtils,25,1319
IDKey,13,688
NumericEntityUnescaperTest,2,107
ContextedExceptionTest,9,483
DefaultExceptionContextTest,9,483
ContextedRuntimeExceptionTest,9,483
NumericEntityUnescaper,10,539
CodePointTranslator,10,539
MutableDouble,31,1676
MutableByte,31,1676
MultiBackgroundInitializer,7,381
BackgroundInitializerTest,7,382
CharSet,47,2568
MethodUtilsTest,13,713
LocaleUtilsTest,23,1267
EntityArraysTest,9,497
RandomStringUtils,46,2568
MutableLong,30,1676
MutableShort,30,1676
ToStringBuilderTest,44,2469
DateUtilsRoundingTest,12,682
LookupTranslatorTest,9,520
StrTokenizerTest,27,1568
LangTestSuite,44,2568
CharRange,44,2568
MemberUtils,12,713
StrSubstitutor,19,1141
StrBuilderAppendInsertTest,22,1326
GenericTypeHolder,6,363
StringParameterizedChild,6,363
GenericParent,6,363
CharUtils,29,1758
MutableInt,27,1655
ValuedEnum,41,2544
NumberRange,41,2568
StrSubstitutorTest,18,1141
CompositeFormat,19,1207
EnumTest,40,2544
EqualsBuilderTest,39,2484
PairTest,3,192
SystemUtilsTest,34,2183
BasicThreadFactory,3,193
Fraction,36,2320
ConstructorUtilsTest,11,713
