ClassName,Changes,TotalCommits
CallableBackgroundInitializer,5,42
CallableBackgroundInitializerTest,4,42
StringUtils,216,2272
BackgroundInitializer,6,86
MethodUtils,27,417
GenericParent,4,67
GenericTypeHolder,4,67
StringParameterizedChild,4,67
TypeUtilsTest,4,67
TypeUtils,4,67
MultiBackgroundInitializerTest,5,85
BackgroundInitializerTest,5,86
UnicodeUnescaper,14,243
StrBuilder,70,1251
DefaultExceptionContext,10,187
UnicodeUnescaperTest,10,201
EscapeUtils,12,243
StringUtilsTest,112,2272
ContextedException,9,187
ContextedRuntimeException,9,187
ExceptionContext,9,187
MultiBackgroundInitializer,4,85
UnicodeEscaper,11,243
ExtendedMessageFormat,26,589
ArrayUtils,88,2112
StrTokenizer,53,1272
LazyInitializer,7,173
StringEscapeUtils,77,1946
ClassUtils,79,2109
LookupTranslator,9,243
AggregateTranslator,9,243
StrBuilderTest,42,1147
ConcurrentUtilsTest,6,164
ConcurrentUtils,6,165
FieldUtils,15,417
NumericEntityEscaper,8,232
Enum,77,2248
DateUtils,69,2033
NumberUtils,75,2272
ExceptionUtils,74,2245
EntityArrays,8,243
UnescapeUtils,8,243
CharSequenceTranslator,8,243
DefaultExceptionContextTest,6,187
ContextedExceptionTest,6,187
ContextedRuntimeExceptionTest,6,187
ConstructorUtils,13,417
ConcurrentException,5,165
EntityArraysTest,6,201
NumericEntityEscaperTest,6,201
UnicodeEscaperTest,6,201
DurationFormatUtils,55,1863
ExtendedMessageFormatTest,14,481
CodePointTranslator,7,243
ToStringStyle,60,2174
ExceptionUtilsTest,10,363
ToStringBuilder,59,2174
LookupTranslatorTest,6,224
ReflectionToStringBuilder,50,1871
SystemUtils,58,2223
FastDateFormat,52,2002
IDKey,10,392
NumericEntityUnescaper,6,243
NumberUtilsTest,56,2272
HashCodeBuilder,55,2236
CharUtilsPerfRun,4,163
ArrayUtilsTest,51,2111
DurationFormatUtilsTest,45,1863
DateUtilsTest,49,2033
Entities,45,1932
StringEscapeUtilsTest,45,1946
LazyInitializerTest,4,173
WordUtils,37,1608
MutableBoolean,22,958
Validate,46,2007
ObjectUtils,52,2272
RangeTest,24,1066
LocaleUtils,23,1023
EqualsBuilder,49,2189
CharSetUtils,50,2272
CompareToBuilder,48,2184
MethodUtilsTest,9,417
ClassUtilsTest,43,2035
MutableFloat,29,1380
DateUtilsRoundingTest,8,386
LocaleUtilsTest,20,971
MutableByte,28,1380
MutableDouble,28,1380
EnumUtils,44,2248
MutableShort,27,1380
MutableLong,27,1380
LangTestSuite,44,2272
MemberUtils,8,417
BooleanUtils,39,2038
StrTokenizerTest,24,1272
CompositeFormat,17,911
