ClassName,Changes,TotalCommits
StringUtils,228,2363
MethodUtils,30,508
StrBuilder,72,1342
CallableBackgroundInitializer,7,133
CallableBackgroundInitializerTest,7,133
TimedSemaphoreTest,3,58
StringUtilsTest,120,2363
UnicodeUnescaper,16,334
DefaultExceptionContext,13,278
BackgroundInitializer,8,177
ArrayUtils,97,2203
ContextedRuntimeException,12,278
ContextedException,12,278
ExtendedMessageFormat,29,680
ExceptionUtilsTest,19,454
UnicodeUnescaperTest,12,292
StrTokenizer,55,1363
MultiBackgroundInitializerTest,7,176
ExceptionContext,11,278
BackgroundInitializerTest,7,177
StringEscapeUtils,80,2037
ClassUtils,86,2200
UnicodeEscaper,13,334
TypeUtils,6,158
StringParameterizedChild,6,158
TypeUtilsTest,6,158
GenericTypeHolder,6,158
GenericParent,6,158
ExceptionUtils,86,2336
StrBuilderTest,45,1238
DateUtils,77,2124
EscapeUtils,12,334
MultiBackgroundInitializer,6,176
LazyInitializer,9,264
FieldUtils,17,508
NumberUtils,78,2363
LookupTranslator,11,334
AggregateTranslator,11,334
Enum,77,2339
ConstructorUtils,16,508
ConcurrentUtilsTest,8,255
ConcurrentUtils,8,256
NumericEntityEscaper,10,323
CharSequenceTranslator,10,334
EntityArrays,10,334
ExtendedMessageFormatTest,17,572
DurationFormatUtils,57,1954
ContextedRuntimeExceptionTest,8,278
ContextedExceptionTest,8,278
DefaultExceptionContextTest,8,278
ToStringStyle,65,2265
EntityArraysTest,8,292
NumericEntityEscaperTest,8,292
UnicodeEscaperTest,8,292
ConcurrentException,7,256
CodePointTranslator,9,334
ToStringBuilder,61,2265
ReflectionToStringBuilder,52,1962
DateUtilsTest,56,2124
HashCodeBuilder,61,2327
SystemUtils,60,2314
ArrayUtilsTest,57,2202
FastDateFormat,54,2093
LookupTranslatorTest,8,315
NumberUtilsTest,60,2363
IDKey,12,483
WordUtils,42,1699
DurationFormatUtilsTest,48,1954
NumericEntityUnescaper,8,334
UnescapeUtils,8,334
Validate,50,2098
CharUtilsPerfRun,6,254
MethodUtilsTest,12,508
StringEscapeUtilsTest,48,2037
