TestCase,Max,Avg,Min,Sum,HarmonicMean,GeometricMean,StandardDeviation,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio,HarmonicMeanLinesRatio,GeometricMeanLinesRatio,StandardDeviationLinesRatio,used_classes,changeProneness,linesRatio
com.fasterxml.jackson.core.TestVersions.testCoreVersions,0.10382513661202186,0.05193761384335155,0.018214936247723135,0.4155009107468124,0.03726383306845405,0.04430439799604101,0.02759848815864445,3.947176684881603,1.6922859744990892,0.14666666666666667,13.538287795992714,0.583544814251668,1.0750316570321965,1.3253680774504926,"[""JsonFactory"", ""TestVersions"", ""JsonGenerator"", ""ReaderBasedJsonParser"", ""WriterBasedJsonGenerator"", ""CharsToNameCanonicalizer"", ""BufferRecycler"", ""IOContext""]","[0.10382513661202186, 0.07468123861566485, 0.06739526411657559, 0.056666666666666664, 0.04189435336976321, 0.03278688524590164, 0.020036429872495445, 0.018214936247723135]","[3.947176684881603, 3.2695810564663024, 2.528233151183971, 0.14666666666666667, 1.6120218579234973, 1.1238615664845173, 0.49544626593806923, 0.41530054644808745]"
com.fasterxml.jackson.core.json.TestUtf8Generator.testUtf8Issue462,0.07468123861566485,0.042162206036472846,0.007339449541284404,0.2951354422553099,0.02273850267315993,0.032411426012007354,0.025180450834986653,3.2695810564663024,1.5116577979264094,0.07522935779816514,10.581604585484866,0.3593866880655407,0.8948928989353313,1.117986808345188,"[""TestUtf8Generator"", ""JsonFactory"", ""JsonGenerator"", ""UTF8JsonGenerator"", ""JsonParser"", ""ByteArrayOutputStream"", ""BufferRecycler"", ""IOContext""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.04371584699453552, 0.020036429872495445, 0.018214936247723135, 0.007339449541284404]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 1.7814207650273224, 0.49544626593806923, 0.41530054644808745, 0.07522935779816514]"
com.fasterxml.jackson.core.util.TestDelegates.testNotDelegateCopyMethods,0.07468123861566485,0.0510125165020638,0.007339449541284404,0.255062582510319,0.02450579635374295,0.03970371223177601,0.024418771454421756,3.2695810564663024,2.1574412192309618,0.044036697247706424,10.78720609615481,0.20621049146821138,1.165420328354164,1.1363061867721032,"[""JsonFactory"", ""TestDelegates"", ""TestDelegates$1"", ""JsonGenerator"", ""StringWriter"", ""JsonParser"", ""StringBuilder"", ""JsonGeneratorDelegate""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.04189435336976321, 0.007339449541284404]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 2.92896174863388, 0.044036697247706424]"
com.fasterxml.jackson.core.sym.TestJsonParserSymbols.testByteSymbolsWithEOF,0.07468123861566485,0.04884544041710533,0.02018348623853211,0.24422720208552667,0.039883228940744295,0.044575842143215194,0.01889888990738214,3.2695810564663024,1.8994448622182116,0.24403669724770644,9.497224311091058,0.8411190320756621,1.4360974996110547,0.9921333694114246,"[""TestJsonParserSymbols"", ""JsonFactory"", ""Object"", ""TestJsonParserSymbols$MyJsonFactory"", ""BytesToNameCanonicalizer"", ""JsonParser"", ""String"", ""CharsToNameCanonicalizer""]","[0.07468123861566485, 0.06375227686703097, 0.04371584699453552, 0.04189435336976321, 0.02018348623853211]","[3.2695810564663024, 2.0163934426229506, 2.3551912568306013, 1.6120218579234973, 0.24403669724770644]"
com.fasterxml.jackson.core.sym.TestJsonParserSymbols.testCharSymbolsWithEOF,0.07468123861566485,0.04884544041710533,0.02018348623853211,0.24422720208552667,0.039883228940744295,0.044575842143215194,0.01889888990738214,3.2695810564663024,1.8994448622182116,0.24403669724770644,9.497224311091058,0.8411190320756621,1.4360974996110547,0.9921333694114246,"[""TestJsonParserSymbols"", ""JsonFactory"", ""Object"", ""TestJsonParserSymbols$MyJsonFactory"", ""BytesToNameCanonicalizer"", ""JsonParser"", ""String"", ""CharsToNameCanonicalizer""]","[0.07468123861566485, 0.06375227686703097, 0.04371584699453552, 0.04189435336976321, 0.02018348623853211]","[3.2695810564663024, 2.0163934426229506, 2.3551912568306013, 1.6120218579234973, 0.24403669724770644]"
com.fasterxml.jackson.core.sym.TestJsonParserSymbols.testByteSymbolsWithClose,0.07468123861566485,0.04884544041710533,0.02018348623853211,0.24422720208552667,0.039883228940744295,0.044575842143215194,0.01889888990738214,3.2695810564663024,1.8994448622182116,0.24403669724770644,9.497224311091058,0.8411190320756621,1.4360974996110547,0.9921333694114246,"[""TestJsonParserSymbols"", ""JsonFactory"", ""Object"", ""TestJsonParserSymbols$MyJsonFactory"", ""BytesToNameCanonicalizer"", ""JsonParser"", ""String"", ""CharsToNameCanonicalizer""]","[0.07468123861566485, 0.06375227686703097, 0.04371584699453552, 0.04189435336976321, 0.02018348623853211]","[3.2695810564663024, 2.0163934426229506, 2.3551912568306013, 1.6120218579234973, 0.24403669724770644]"
com.fasterxml.jackson.core.sym.TestJsonParserSymbols.testCharSymbolsWithClose,0.07468123861566485,0.04884544041710533,0.02018348623853211,0.24422720208552667,0.039883228940744295,0.044575842143215194,0.01889888990738214,3.2695810564663024,1.8994448622182116,0.24403669724770644,9.497224311091058,0.8411190320756621,1.4360974996110547,0.9921333694114246,"[""TestJsonParserSymbols"", ""JsonFactory"", ""Object"", ""TestJsonParserSymbols$MyJsonFactory"", ""BytesToNameCanonicalizer"", ""JsonParser"", ""String"", ""CharsToNameCanonicalizer""]","[0.07468123861566485, 0.06375227686703097, 0.04371584699453552, 0.04189435336976321, 0.02018348623853211]","[3.2695810564663024, 2.0163934426229506, 2.3551912568306013, 1.6120218579234973, 0.24403669724770644]"
com.fasterxml.jackson.core.json.TestJsonParser.testLongText,0.07468123861566485,0.059714075633762805,0.03302752293577982,0.23885630253505122,0.05391447835544905,0.05705624004576505,0.015902010787459446,3.2695810564663024,2.1411665914673885,0.7504587155963303,8.564666365869554,1.581130147627943,1.8806276977303074,0.918256018378312,"[""JsonFactory"", ""Random"", ""JsonGenerator"", ""StringWriter"", ""TestJsonParser"", ""StringBuilder"", ""JsonParser"", ""String""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.03302752293577982]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 0.7504587155963303]"
com.fasterxml.jackson.core.TestJDKSerializability.testJsonFactorySerializable,0.07468123861566485,0.057290528233151186,0.023333333333333334,0.22916211293260474,0.04609838330074236,0.052309232057002955,0.019996173232358087,3.2695810564663024,2.0418852459016392,0.35333333333333333,8.167540983606557,0.9931703740464249,1.5578200145911631,1.0718708739539269,"[""ClassNotFoundException"", ""JsonFactory"", ""TestJDKSerializability"", ""JsonGenerator"", ""StringWriter"", ""ByteArrayInputStream"", ""StringBuilder"", ""ObjectOutputStream"", ""JsonParser"", ""ByteArrayOutputStream"", ""ObjectInputStream""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.023333333333333334]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 0.35333333333333333]"
com.fasterxml.jackson.core.main.TestPrettyPrinter.testSimpleDocWithMinimal,0.07468123861566485,0.04555338313196638,0.01092896174863388,0.2277669156598319,0.022099727913272336,0.03291046731693988,0.02845646633838543,3.2695810564663024,1.6412319312845707,0.0965391621129326,8.206159656422853,0.3346518299416343,0.8617940297348494,1.2471040825772863,"[""JsonFactory"", ""JsonGenerator"", ""StringWriter"", ""TestPrettyPrinter$1"", ""MinimalPrettyPrinter"", ""TestPrettyPrinter"", ""JsonParser"", ""String""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.011009174311926606, 0.01092896174863388]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 0.29541284403669726, 0.0965391621129326]"
com.fasterxml.jackson.core.base64.TestBase64Parsing.testBase64UsingReader,0.07468123861566485,0.05558563526679033,0.01651376146788991,0.2223425410671613,0.038288741525093886,0.04797838772233927,0.022898770480154665,3.2695810564663024,2.0641023712839024,0.44220183486238535,8.25640948513561,1.1564943687849505,1.6476928673987827,1.0369949051463698,"[""JsonFactory"", ""JsonGenerator"", ""Exception"", ""StringWriter"", ""JsonParser"", ""StringBuilder"", ""ByteArrayOutputStream"", ""IOException"", ""TestBase64Parsing""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.01651376146788991]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 0.44220183486238535]"
com.fasterxml.jackson.core.base64.TestBase64Parsing.testStreaming,0.07468123861566485,0.05558563526679033,0.01651376146788991,0.2223425410671613,0.038288741525093886,0.04797838772233927,0.022898770480154665,3.2695810564663024,2.0641023712839024,0.44220183486238535,8.25640948513561,1.1564943687849505,1.6476928673987827,1.0369949051463698,"[""JsonFactory"", ""ByteArrayOutputStream"", ""JsonGenerator"", ""TestBase64Parsing"", ""StringWriter"", ""JsonParser""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.01651376146788991]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 0.44220183486238535]"
com.fasterxml.jackson.core.base64.TestBase64Parsing.testBase64UsingInputStream,0.07468123861566485,0.05558563526679033,0.01651376146788991,0.2223425410671613,0.038288741525093886,0.04797838772233927,0.022898770480154665,3.2695810564663024,2.0641023712839024,0.44220183486238535,8.25640948513561,1.1564943687849505,1.6476928673987827,1.0369949051463698,"[""JsonFactory"", ""JsonGenerator"", ""Exception"", ""StringWriter"", ""JsonParser"", ""StringBuilder"", ""ByteArrayOutputStream"", ""IOException"", ""TestBase64Parsing""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.01651376146788991]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 0.44220183486238535]"
com.fasterxml.jackson.core.main.TestGeneratorMisc.testBinaryWrite,0.07468123861566485,0.04445781320499323,0.007285974499089253,0.22228906602496615,0.01723164663710193,0.02926035212071201,0.029794393704591825,3.2695810564663024,1.5939138717601642,0.07339449541284404,7.969569358800821,0.1850322410795656,0.6313026799907822,1.3005586407415148,"[""JsonFactory"", ""JsonGenerator"", ""ByteArrayInputStream"", ""TestGeneratorMisc"", ""JsonParser"", ""Base64Variants"", ""ByteArrayOutputStream"", ""String"", ""OutputStreamWriter""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.009174311926605505, 0.007285974499089253]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 0.07339449541284404, 0.08196721311475409]"
com.fasterxml.jackson.core.json.TestJsonGenerator.testRootIntsWrite,0.07468123861566485,0.05512691967046005,0.014678899082568808,0.2205076786818402,0.03570191881633632,0.04658622491795877,0.023681864480580076,3.2695810564663024,2.1063042061462873,0.6110091743119266,8.42521682458515,1.4114553550355728,1.7864178905779358,0.9714973292265062,"[""JsonFactory"", ""JsonGenerator"", ""StringWriter"", ""JsonParser"", ""TestJsonGenerator""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.014678899082568808]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 0.6110091743119266]"
com.fasterxml.jackson.core.json.TestJsonGenerator.testLongWrite,0.07468123861566485,0.05512691967046005,0.014678899082568808,0.2205076786818402,0.03570191881633632,0.04658622491795877,0.023681864480580076,3.2695810564663024,2.1063042061462873,0.6110091743119266,8.42521682458515,1.4114553550355728,1.7864178905779358,0.9714973292265062,"[""JsonFactory"", ""JsonGenerator"", ""StringWriter"", ""JsonParser"", ""StringBuilder"", ""String"", ""TestJsonGenerator""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.014678899082568808]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 0.6110091743119266]"
com.fasterxml.jackson.core.json.TestJsonGenerator.testIntWrite,0.07468123861566485,0.05512691967046005,0.014678899082568808,0.2205076786818402,0.03570191881633632,0.04658622491795877,0.023681864480580076,3.2695810564663024,2.1063042061462873,0.6110091743119266,8.42521682458515,1.4114553550355728,1.7864178905779358,0.9714973292265062,"[""JsonFactory"", ""JsonGenerator"", ""StringWriter"", ""JsonParser"", ""StringBuilder"", ""String"", ""TestJsonGenerator""]","[0.07468123861566485, 0.06739526411657559, 0.06375227686703097, 0.014678899082568808]","[3.2695810564663024, 2.528233151183971, 2.0163934426229506, 0.6110091743119266]"
