TestCase,Max,Avg,Min,Sum,HarmonicMean,GeometricMean,StandardDeviation,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio,HarmonicMeanLinesRatio,GeometricMeanLinesRatio,StandardDeviationLinesRatio,used_classes,changeProneness,linesRatio
org.apache.commons.lang.StringUtilsTest.testSplitByCharacterType,0.10238907849829351,0.0653979210835691,0.043178973717146435,0.19619376325070728,0.056948801719685034,0.06071542350544456,0.026332777665006076,11.278473091364205,8.256646889385339,2.843003412969283,24.769940668156014,5.6146609146741655,6.989373045775391,3.83665475638193,"[""StringUtils"", ""StringUtilsTest"", ""ArrayUtils""]","[0.10238907849829351, 0.05062571103526735, 0.043178973717146435]","[10.648464163822526, 2.843003412969283, 11.278473091364205]"
org.apache.commons.lang.StringUtilsTest.testSplitByCharacterTypeCamelCase,0.10238907849829351,0.0653979210835691,0.043178973717146435,0.19619376325070728,0.056948801719685034,0.06071542350544456,0.026332777665006076,11.278473091364205,8.256646889385339,2.843003412969283,24.769940668156014,5.6146609146741655,6.989373045775391,3.83665475638193,"[""StringUtils"", ""StringUtilsTest"", ""ArrayUtils""]","[0.10238907849829351, 0.05062571103526735, 0.043178973717146435]","[10.648464163822526, 2.843003412969283, 11.278473091364205]"
org.apache.commons.lang.text.StrBuilderTest.testAsTokenizer,0.07191316146540028,0.061311217579700726,0.05529225908372828,0.18393365273910217,0.06046036743894841,0.06087289951387339,0.007519592866066911,9.721958925750394,6.468681100395572,3.563324538258575,19.406043301186717,5.485712901216,5.96309186407025,2.5262595912730346,"[""StrBuilder"", ""StrTokenizer"", ""StrBuilderTest""]","[0.07191316146540028, 0.05672823218997362, 0.05529225908372828]","[6.120759837177747, 3.563324538258575, 9.721958925750394]"
org.apache.commons.lang.math.IEEE754rUtilsTest.testLang381,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,,,,"[""Float"", ""Double"", ""IEEE754rUtilsTest"", ""IEEE754rUtils""]","[0.09090909090909091, 0.09090909090909091]","[0.0, 0.0]"
org.apache.commons.lang.StringUtilsTest.testSwapCase_String,0.10238907849829351,0.06014569766901754,0.027422303473491772,0.18043709300705263,0.04546409131414495,0.052188670612249806,0.031336634030421924,10.648464163822526,4.911842025901962,1.2440585009140768,14.735526077705886,2.401014817249195,3.3519823201977865,4.1085911107423865,"[""StringUtils"", ""StringUtilsTest"", ""WordUtils""]","[0.10238907849829351, 0.05062571103526735, 0.027422303473491772]","[10.648464163822526, 2.843003412969283, 1.2440585009140768]"
org.apache.commons.lang.ArrayUtilsTest.testSubarrayObject,0.10238907849829351,0.05687167175705648,0.025046963055729492,0.17061501527116943,0.04117989346940604,0.04802053656858788,0.03302593112481809,11.278473091364205,8.484934000528742,3.527864746399499,25.454802001586227,6.437321776643979,7.510745898562512,3.514600926124297,"[""Object"", ""Throwable"", ""NoClassDefFoundError"", ""ArrayUtilsTest"", ""Class"", ""StringUtils"", ""Date"", ""ArrayUtils""]","[0.10238907849829351, 0.043178973717146435, 0.025046963055729492]","[10.648464163822526, 11.278473091364205, 3.527864746399499]"
org.apache.commons.lang.text.StrTokenizerTest.test8,0.05672823218997362,0.03210835119920194,0.013565891472868217,0.1605417559960097,0.025063815874812618,0.028377729060034326,0.015618181344888689,11.278473091364205,3.716113671927265,0.558589306029579,18.580568359636324,1.3363119561805505,2.1423103038987152,3.930881494751025,"[""StrMatcher"", ""StrTokenizerTest"", ""StrTokenizer"", ""ObjectUtils"", ""StringBuffer"", ""ArrayUtils""]","[0.05672823218997362, 0.043178973717146435, 0.023746701846965697, 0.023321956769055744, 0.013565891472868217]","[3.563324538258575, 11.278473091364205, 2.3100263852242744, 0.558589306029579, 0.8701550387596899]"
org.apache.commons.lang.text.StrTokenizerTest.test2,0.05672823218997362,0.03210835119920194,0.013565891472868217,0.1605417559960097,0.025063815874812618,0.028377729060034326,0.015618181344888689,11.278473091364205,3.716113671927265,0.558589306029579,18.580568359636324,1.3363119561805505,2.1423103038987152,3.930881494751025,"[""StrMatcher"", ""StrTokenizerTest"", ""StrTokenizer"", ""ObjectUtils"", ""StringBuffer"", ""ArrayUtils""]","[0.05672823218997362, 0.043178973717146435, 0.023746701846965697, 0.023321956769055744, 0.013565891472868217]","[3.563324538258575, 11.278473091364205, 2.3100263852242744, 0.558589306029579, 0.8701550387596899]"
org.apache.commons.lang.text.StrTokenizerTest.test5,0.05672823218997362,0.03210835119920194,0.013565891472868217,0.1605417559960097,0.025063815874812618,0.028377729060034326,0.015618181344888689,11.278473091364205,3.716113671927265,0.558589306029579,18.580568359636324,1.3363119561805505,2.1423103038987152,3.930881494751025,"[""StrMatcher"", ""StrTokenizerTest"", ""StrTokenizer"", ""ObjectUtils"", ""StringBuffer"", ""ArrayUtils""]","[0.05672823218997362, 0.043178973717146435, 0.023746701846965697, 0.023321956769055744, 0.013565891472868217]","[3.563324538258575, 11.278473091364205, 2.3100263852242744, 0.558589306029579, 0.8701550387596899]"
org.apache.commons.lang.text.StrTokenizerTest.test7,0.05672823218997362,0.03210835119920194,0.013565891472868217,0.1605417559960097,0.025063815874812618,0.028377729060034326,0.015618181344888689,11.278473091364205,3.716113671927265,0.558589306029579,18.580568359636324,1.3363119561805505,2.1423103038987152,3.930881494751025,"[""StrMatcher"", ""StrTokenizerTest"", ""StrTokenizer"", ""ObjectUtils"", ""StringBuffer"", ""ArrayUtils""]","[0.05672823218997362, 0.043178973717146435, 0.023746701846965697, 0.023321956769055744, 0.013565891472868217]","[3.563324538258575, 11.278473091364205, 2.3100263852242744, 0.558589306029579, 0.8701550387596899]"
org.apache.commons.lang.text.StrTokenizerTest.test3,0.05672823218997362,0.03210835119920194,0.013565891472868217,0.1605417559960097,0.025063815874812618,0.028377729060034326,0.015618181344888689,11.278473091364205,3.716113671927265,0.558589306029579,18.580568359636324,1.3363119561805505,2.1423103038987152,3.930881494751025,"[""StrMatcher"", ""StrTokenizerTest"", ""StrTokenizer"", ""ObjectUtils"", ""StringBuffer"", ""ArrayUtils""]","[0.05672823218997362, 0.043178973717146435, 0.023746701846965697, 0.023321956769055744, 0.013565891472868217]","[3.563324538258575, 11.278473091364205, 2.3100263852242744, 0.558589306029579, 0.8701550387596899]"
org.apache.commons.lang.text.StrTokenizerTest.test1,0.05672823218997362,0.03210835119920194,0.013565891472868217,0.1605417559960097,0.025063815874812618,0.028377729060034326,0.015618181344888689,11.278473091364205,3.716113671927265,0.558589306029579,18.580568359636324,1.3363119561805505,2.1423103038987152,3.930881494751025,"[""StrMatcher"", ""StrTokenizerTest"", ""StrTokenizer"", ""ObjectUtils"", ""StringBuffer"", ""ArrayUtils""]","[0.05672823218997362, 0.043178973717146435, 0.023746701846965697, 0.023321956769055744, 0.013565891472868217]","[3.563324538258575, 11.278473091364205, 2.3100263852242744, 0.558589306029579, 0.8701550387596899]"
org.apache.commons.lang.text.StrTokenizerTest.test4,0.05672823218997362,0.03210835119920194,0.013565891472868217,0.1605417559960097,0.025063815874812618,0.028377729060034326,0.015618181344888689,11.278473091364205,3.716113671927265,0.558589306029579,18.580568359636324,1.3363119561805505,2.1423103038987152,3.930881494751025,"[""StrMatcher"", ""StrTokenizerTest"", ""StrTokenizer"", ""ObjectUtils"", ""StringBuffer"", ""ArrayUtils""]","[0.05672823218997362, 0.043178973717146435, 0.023746701846965697, 0.023321956769055744, 0.013565891472868217]","[3.563324538258575, 11.278473091364205, 2.3100263852242744, 0.558589306029579, 0.8701550387596899]"
org.apache.commons.lang.StringUtilsTest.testRemove_String,0.10238907849829351,0.07650739476678042,0.05062571103526735,0.15301478953356085,0.06775188093939125,0.0719966659035119,0.025881683731513082,10.648464163822526,6.7457337883959045,2.843003412969283,13.491467576791809,4.487817176050678,5.502146850151179,3.9027303754266214,"[""StringUtils"", ""StringUtilsTest""]","[0.10238907849829351, 0.05062571103526735]","[10.648464163822526, 2.843003412969283]"
org.apache.commons.lang.StringUtilsTest.testReplace_StringStringString,0.10238907849829351,0.07650739476678042,0.05062571103526735,0.15301478953356085,0.06775188093939125,0.0719966659035119,0.025881683731513082,10.648464163822526,6.7457337883959045,2.843003412969283,13.491467576791809,4.487817176050678,5.502146850151179,3.9027303754266214,"[""StringUtils"", ""StringUtilsTest""]","[0.10238907849829351, 0.05062571103526735]","[10.648464163822526, 2.843003412969283]"
org.apache.commons.lang.StringUtilsTest.testRightPad_StringIntChar,0.10238907849829351,0.07650739476678042,0.05062571103526735,0.15301478953356085,0.06775188093939125,0.0719966659035119,0.025881683731513082,10.648464163822526,6.7457337883959045,2.843003412969283,13.491467576791809,4.487817176050678,5.502146850151179,3.9027303754266214,"[""StringUtils"", ""StringUtilsTest"", ""String""]","[0.10238907849829351, 0.05062571103526735]","[10.648464163822526, 2.843003412969283]"
org.apache.commons.lang.StringUtilsTest.testCenter_StringInt,0.10238907849829351,0.07650739476678042,0.05062571103526735,0.15301478953356085,0.06775188093939125,0.0719966659035119,0.025881683731513082,10.648464163822526,6.7457337883959045,2.843003412969283,13.491467576791809,4.487817176050678,5.502146850151179,3.9027303754266214,"[""StringUtils"", ""StringUtilsTest""]","[0.10238907849829351, 0.05062571103526735]","[10.648464163822526, 2.843003412969283]"
org.apache.commons.lang.StringUtilsTest.testDeprecatedEscapeFunctions_String,0.10238907849829351,0.07650739476678042,0.05062571103526735,0.15301478953356085,0.06775188093939125,0.0719966659035119,0.025881683731513082,10.648464163822526,6.7457337883959045,2.843003412969283,13.491467576791809,4.487817176050678,5.502146850151179,3.9027303754266214,"[""StringUtils"", ""StringUtilsTest""]","[0.10238907849829351, 0.05062571103526735]","[10.648464163822526, 2.843003412969283]"
