TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualMary,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64Test.testObjectDecodeWithInvalidParameter,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64Codec13Test.testStaticEncodeChunked,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64Test.testUUID,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testDiscardOfSilentGN,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqual1,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64Codec13Test.testDecoder,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.RefinedSoundexTest.testGetMappingCodeNonLetter,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.digest.DigestUtilsTest.testMD5Length,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.DoubleMetaphoneTest.testDoubleMetaphone,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByteByByte,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.RefinedSoundexTest.testNewInstance2,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testMsSqlServer3,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.HexTest.testDecodeHexOddCharacters3,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.HexTest.testCustomCharsetBadNameDecodeObject,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testMsSqlServer2,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.HexTest.testDencodeEmpty,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualKnight,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64OutputStreamTest.testBase64OutputStreamByChunk,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.RefinedSoundexTest.testNewInstance3,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testUsMappingEWithAcute,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64Test.testUrlSafe,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testUsEnglishStatic,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64Test.testDecodePadMarkerIndex2,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUsAscii,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.HexTest.testDecodeHexOddCharacters1,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.HexTest.testHelloWorldUpperCaseHex,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64Test.testEncodeDecodeSmall,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64InputStreamTest.testMarkSupported,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64Test.testDecodePadOnly,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testMaxLength,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64Test.testEmptyBase64,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testHWRuleEx1,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64Test.testCodeInteger4,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.Base64InputStreamTest.testRead0,inf,inf,inf,inf,inf,inf,inf,inf
