TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualMary,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testMsSqlServer1,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.BCodecTest.testDecodeObjects,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testMsSqlServer2,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.HexTest.testDencodeEmpty,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualKnight,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testUsMappingEWithAcute,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testUsEnglishStatic,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testUnsafeEncodeDecode,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeStringWithNull,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QuotedPrintableCodecTest.testUTF8RoundTrip,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testEncodeNull,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.StringEncoderComparatorTest.testComparatorWithDoubleMetaphoneAndInvalidInput,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualWhite,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testWhy,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testDifference,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualBasic,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.StringEncoderComparatorTest.testComparatorWithDoubleMetaphone,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDefaultEncoding,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testEncodeIgnoreHyphens,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QuotedPrintableCodecTest.testUnsafeEncodeDecode,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testMsSqlServer3,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.BinaryCodecTest.testEncodeObject,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeObjects,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.BinaryCodecTest.testToAsciiChars,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeObjects,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneEqualWithMATCHES,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.HexTest.testDecodeStringOddCharacters,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.BCodecTest.testBasicEncodeDecode,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.BinaryCodecTest.testToAsciiString,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.BCodecTest.testEncodeObjects,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QuotedPrintableCodecTest.testDecodeInvalid,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.BCodecTest.testUTF8RoundTrip,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.BinaryCodecTest.testFromAsciibyteArray,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testDiscardOfSilentGN,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqual1,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.RefinedSoundexTest.testGetMappingCodeNonLetter,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.digest.DigestUtilsTest.testMD5Length,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.BCodecTest.testNullInput,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.DoubleMetaphoneTest.testDoubleMetaphone,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.BCodecTest.testEncodeStringWithNull,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.digest.DigestUtilsTest.testSha512,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.BinaryCodecTest.testDecodebyteArray,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QCodecTest.testBasicEncodeDecode,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualRay,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualAlbert,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.RFC1522CodecTest.testNullInput,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.BinaryCodecTest.testFromAsciicharArray,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QuotedPrintableCodecTest.testInvalidEncoding,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.DoubleMetaphoneTest.testIsDoubleMetaphoneNotEqual,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QCodecTest.testEncodeDecodeBlanks,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testDecodeInvalidContent,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.RefinedSoundexTest.testDifference,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QCodecTest.testDecodeStringWithNull,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testEncodeUrlWithNullBitSet,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testEncodeBatch2,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.RefinedSoundexTest.testEncode,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testTranslateOfSCHAndCH,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.StringEncoderComparatorTest.testComparatorNoArgCon,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testEncodeObjects,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testEncodeBatch3,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.BinaryCodecTest.testEncodebyteArray,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testDefaultEncoding,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testEncodeIgnoreTrimmable,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testUTF8RoundTrip,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testPHTOF,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.digest.DigestUtilsTest.testShaHex,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualJohn,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QCodecTest.testLetUsMakeCloverHappy,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testDecodeInvalid,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.HexTest.testDecodeClassCastException,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testEncodeBatch4,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testInvalidEncoding,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testTCH,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testDecodeStringWithNull,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.BinaryCodecTest.testEncodeObjectException,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testDecodeObjects,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testWordEndingInMB,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testBadCharacters,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.DoubleMetaphoneTest.testCCedilla,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.HexTest.testEncodeEmpty,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.digest.DigestUtilsTest.testMD5HexLength,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testTIOAndTIAToX,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testMetaphone,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.DoubleMetaphoneTest.doubleMetaphoneNotEqualTest,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqual2,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testBasicEncodeDecode,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.URLCodecTest.testEncodeDecodeNull,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testEncodeBasic,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.HexTest.testEncodeDecodeRandom,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualAero,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualWright,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QuotedPrintableCodecTest.testSafeCharEncodeDecode,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testDiscardOfSilentHAfterG,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.RFC1522CodecTest.testDecodeInvalid,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QuotedPrintableCodecTest.testEncodeUrlWithNullBitSet,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.BCodecTest.testInvalidEncoding,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testUsMappingOWithDiaeresis,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QCodecTest.testEncodeDecodeNull,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.net.QCodecTest.testEncodeObjects,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.binary.BinaryCodecTest.testEncodeObjectNull,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.SoundexTest.testB650,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.DoubleMetaphoneTest.testEmpty,inf,inf,inf,inf,inf,inf,inf,inf
org.apache.commons.codec.language.MetaphoneTest.testIsMetaphoneEqualXalan,inf,inf,inf,inf,inf,inf,inf,inf
