ClassName,Changes,TotalCommits,Insertions,Deletions
HtmlToPlainText,1,16,1,1
DataUtil,2,16,3,2
HttpConnection,5,16,22,16
StringUtil,2,16,0,255
W3CDom,1,16,1,0
StringUtil,1,11,277,0
Attribute,2,16,4,3
Attributes,2,16,4,3
Document,1,16,1,1
DocumentType,1,16,1,1
Element,6,16,40,11
Entities,2,16,3,3
Node,2,16,3,3
TextNode,1,16,1,1
XmlDeclaration,2,16,3,2
CharacterReader,2,16,53,31
HtmlTreeBuilder,2,16,6,6
HtmlTreeBuilderState,2,16,9,6
Tokeniser,2,16,3,3
TokenQueue,2,16,3,3
CombiningEvaluator,1,16,1,1
Elements,4,16,11,10
QueryParser,2,16,3,3
HttpConnectionTest,1,16,12,0
ConnectTest,1,16,0,5
EchoServlet,1,16,1,1
UrlConnectTest,1,16,1,1
StringUtilTest,1,11,103,0
ElementTest,4,16,72,6
HtmlParserTest,1,16,1,1
HtmlTreeBuilderStateTest,1,16,5,1
XmlTreeBuilderTest,1,16,1,1
