TestCase,Max,Avg,Min,Sum,HarmonicMean,GeometricMean,StandardDeviation,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio,HarmonicMeanLinesRatio,GeometricMeanLinesRatio,StandardDeviationLinesRatio,used_classes,changeProneness,linesRatio
org.jsoup.parser.ParserTest.parsesUnterminatedComments,0.5,0.5,0.5,1.5,0.5,0.5,0.0,1430.0,813.3333333333334,229.0,2440.0,472.69980143535804,634.757027756791,490.83896431404963,"[""Document"", ""Elements"", ""Comment"", ""Jsoup"", ""Element"", ""TextNode"", ""ParserTest""]","[0.5, 0.5, 0.5]","[1430.0, 781.0, 229.0]"
org.jsoup.nodes.NodeTest.testRemove,0.5,0.5,0.5,1.5,0.5,0.5,0.0,1430.0,791.6666666666666,172.0,2375.0,384.27469807438627,575.0178494774071,513.7459380753185,"[""String"", ""TextUtil"", ""Document"", ""Elements"", ""Node"", ""Jsoup"", ""Element"", ""NodeTest""]","[0.5, 0.5, 0.5]","[1430.0, 773.0, 172.0]"
org.jsoup.nodes.ElementTest.getElementsByTagName,0.5,0.5,0.5,1.5,0.5,0.5,0.0,1430.0,840.0,229.0,2520.0,481.73013476517895,655.7297540302004,490.5310047965028,"[""ElementTest"", ""Document"", ""Jsoup"", ""Element"", ""TextNode"", ""List""]","[0.5, 0.5, 0.5]","[1430.0, 861.0, 229.0]"
org.jsoup.parser.ParserTest.parsesComments,0.5,0.5,0.5,1.5,0.5,0.5,0.0,1430.0,813.3333333333334,229.0,2440.0,472.69980143535804,634.757027756791,490.83896431404963,"[""Document"", ""Comment"", ""Jsoup"", ""Element"", ""TextNode"", ""ParserTest""]","[0.5, 0.5, 0.5]","[1430.0, 781.0, 229.0]"
org.jsoup.nodes.NodeTest.testReplace,0.5,0.5,0.5,1.5,0.5,0.5,0.0,1430.0,791.6666666666666,172.0,2375.0,384.27469807438627,575.0178494774071,513.7459380753185,"[""Document"", ""Elements"", ""Node"", ""Jsoup"", ""Element"", ""NodeTest""]","[0.5, 0.5, 0.5]","[1430.0, 773.0, 172.0]"
org.jsoup.nodes.NodeTest.handlesBaseUri,0.5,0.5,0.5,1.5,0.5,0.5,0.0,1430.0,757.8333333333334,172.0,2273.5,374.8848417534046,548.6602543131688,517.1918298744566,"[""Attributes"", ""Element"", ""NodeTest"", ""Tag""]","[0.5, 0.5, 0.5]","[1430.0, 172.0, 671.5]"
org.jsoup.parser.ParserTest.handlesImplicitCaptionClose,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1430.0,1105.5,781.0,2211.0,1010.2487562189056,1056.8017789538396,324.5,"[""String"", ""TextUtil"", ""Document"", ""Jsoup"", ""Element"", ""ParserTest""]","[0.5, 0.5]","[1430.0, 781.0]"
org.jsoup.nodes.ElementTest.testClassDomMethods,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1430.0,1145.5,861.0,2291.0,1074.8406809253602,1109.6080389038282,284.5,"[""ElementTest"", ""Document"", ""Jsoup"", ""Element"", ""Set"", ""List""]","[0.5, 0.5]","[1430.0, 861.0]"
org.jsoup.parser.ParserTest.testSpaceAfterTag,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1430.0,1105.5,781.0,2211.0,1010.2487562189056,1056.8017789538396,324.5,"[""String"", ""TextUtil"", ""Document"", ""Jsoup"", ""Element"", ""ParserTest""]","[0.5, 0.5]","[1430.0, 781.0]"
org.jsoup.select.ElementsTest.attributes,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1430.0,1158.5,887.0,2317.0,1094.8726801899008,1126.2370975953502,271.5,"[""Document"", ""Elements"", ""Jsoup"", ""ElementsTest"", ""Element""]","[0.5, 0.5]","[1430.0, 887.0]"
org.jsoup.nodes.ElementTest.testGetText,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1430.0,1145.5,861.0,2291.0,1074.8406809253602,1109.6080389038282,284.5,"[""ElementTest"", ""Document"", ""Elements"", ""Jsoup"", ""Element""]","[0.5, 0.5]","[1430.0, 861.0]"
org.jsoup.nodes.ElementTest.before,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1430.0,1145.5,861.0,2291.0,1074.8406809253602,1109.6080389038282,284.5,"[""String"", ""TextUtil"", ""ElementTest"", ""Document"", ""Elements"", ""Jsoup"", ""Element""]","[0.5, 0.5]","[1430.0, 861.0]"
org.jsoup.parser.ParserTest.handlesWhatWgExpensesTableExample,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1430.0,1105.5,781.0,2211.0,1010.2487562189056,1056.8017789538396,324.5,"[""String"", ""TextUtil"", ""Document"", ""Jsoup"", ""Element"", ""ParserTest""]","[0.5, 0.5]","[1430.0, 781.0]"
org.jsoup.nodes.ElementTest.parentlessToString,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1430.0,1145.5,861.0,2291.0,1074.8406809253602,1109.6080389038282,284.5,"[""ElementTest"", ""Document"", ""Elements"", ""Jsoup"", ""Element""]","[0.5, 0.5]","[1430.0, 861.0]"
