version, time
1, 221.8965277671814
2, 0.00500178337097168
3, 0.005418539047241211
4, 0.006222963333129883
5, 0.0051653385162353516
6, 0.0071947574615478516
7, 0.005105257034301758
8, 0.008839607238769531
9, 0.005111217498779297
10, 0.006174564361572266
11, 0.005173683166503906
12, 0.010245084762573242
13, 0.007519960403442383
14, 0.005585670471191406
15, 0.0051119327545166016
16, 0.007854938507080078
17, 0.005674123764038086
18, 0.005815267562866211
19, 0.005322694778442383
20, 0.012107610702514648
22, 0.007439851760864258
23, 0.005478620529174805
24, 0.009453296661376953
25, 0.006405353546142578
26, 0.005867719650268555
27, 0.005133390426635742
