version, time
1, 0.15486550331115723
3, 0.005575656890869141
4, 0.00507044792175293
5, 0.005126953125
6, 0.005804777145385742
7, 0.005589723587036133
8, 0.005467653274536133
9, 0.00541377067565918
10, 0.00550532341003418
11, 0.005545377731323242
12, 0.005758047103881836
13, 0.005276679992675781
14, 0.007623910903930664
15, 0.005357503890991211
16, 0.010313272476196289
17, 0.005733489990234375
18, 0.00603795051574707
19, 0.005775928497314453
20, 0.005806684494018555
21, 0.005892753601074219
22, 0.007844209671020508
23, 0.005284547805786133
24, 0.006021261215209961
25, 0.007766246795654297
26, 0.005680561065673828
27, 0.0057752132415771484
28, 0.007807731628417969
29, 0.005288600921630859
30, 0.00621795654296875
31, 0.00564265251159668
32, 0.006911039352416992
33, 0.005480527877807617
34, 0.0055255889892578125
35, 0.01151728630065918
36, 0.00531768798828125
37, 0.005351066589355469
38, 0.007367372512817383
39, 0.0053653717041015625
40, 0.005675792694091797
41, 0.0055654048919677734
42, 0.005728244781494141
43, 0.00596165657043457
44, 0.005431652069091797
45, 0.005845546722412109
46, 0.0051043033599853516
47, 0.0056459903717041016
48, 0.0053670406341552734
49, 0.005525827407836914
50, 0.00564265251159668
51, 0.0052754878997802734
52, 0.007105827331542969
53, 0.006875038146972656
54, 0.005800724029541016
55, 0.005159854888916016
56, 0.005411624908447266
57, 0.005208253860473633
58, 0.005859375
59, 0.005510091781616211
60, 0.005502223968505859
61, 0.0062389373779296875
62, 0.006007671356201172
63, 0.005522489547729492
64, 0.005240678787231445
65, 0.0056438446044921875
