version, time
1, 15.042268991470337
2, 4.040981292724609
3, 4.744411945343018
4, 12.44701337814331
5, 1.843085765838623
6, 0.21762943267822266
7, 9.088901996612549
8, 5.389954566955566
9, 3.3443899154663086
10, 5.9455225467681885
11, 1.2373957633972168
12, 5.6720335483551025
13, 4.38528037071228
14, 1.4389185905456543
15, 0.35635828971862793
16, 8.514559030532837
17, 2.1948585510253906
18, 0.3708677291870117
19, 0.767991304397583
20, 9.76697826385498
21, 9.39298939704895
22, 4.020087003707886
23, 9.323458433151245
24, 2.487997531890869
25, 0.11504244804382324
26, 7.628184795379639
