TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio
org.apache.commons.cli.HelpFormatterTest.testOptionWithoutShortFormat2,0.5,0.375,0.25,1.5,32.25,11.0625,0.5,44.25
org.apache.commons.cli.HelpFormatterTest.testHelpWithLongOptSeparator,0.5,0.4166666666666667,0.25,1.25,32.25,14.083333333333334,0.5,42.25
org.apache.commons.cli.HelpFormatterTest.testUsageWithLongOptSeparator,0.5,0.4166666666666667,0.25,1.25,32.25,14.083333333333334,0.5,42.25
org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsageWithNullComparator,0.5,0.4166666666666667,0.25,1.25,32.25,14.583333333333334,2.0,43.75
org.apache.commons.cli.HelpFormatterTest.testPrintOptionGroupUsage,0.5,0.4166666666666667,0.25,1.25,32.25,14.083333333333334,0.5,42.25
org.apache.commons.cli.HelpFormatterTest.testDefaultArgName,0.5,0.4166666666666667,0.25,1.25,32.25,14.083333333333334,0.5,42.25
org.apache.commons.cli.HelpFormatterTest.testOptionWithoutShortFormat,0.5,0.4166666666666667,0.25,1.25,32.25,14.583333333333334,2.0,43.75
org.apache.commons.cli.HelpFormatterTest.testPrintOptionWithEmptyArgNameUsage,0.5,0.4166666666666667,0.25,1.25,32.25,14.583333333333334,2.0,43.75
org.apache.commons.cli.HelpFormatterTest.testPrintRequiredOptionGroupUsage,0.5,0.4166666666666667,0.25,1.25,32.25,14.083333333333334,0.5,42.25
org.apache.commons.cli.HelpFormatterTest.testPrintUsage,0.5,0.4166666666666667,0.25,1.25,32.25,14.583333333333334,2.0,43.75
org.apache.commons.cli.HelpFormatterTest.testPrintSortedUsage,0.5,0.4166666666666667,0.25,1.25,32.25,14.583333333333334,2.0,43.75
org.apache.commons.cli.HelpFormatterTest.testAccessors,0.5,0.5,0.5,1.0,32.25,20.875,9.5,41.75
org.apache.commons.cli.HelpFormatterTest.testHeaderStartingWithLineSeparator,0.5,0.5,0.5,1.0,32.25,20.875,9.5,41.75
org.apache.commons.cli.HelpFormatterTest.testPrintOptions,0.5,0.5,0.5,1.0,32.25,20.875,9.5,41.75
org.apache.commons.cli.HelpFormatterTest.testRenderWrappedTextSingleLine,0.5,0.5,0.5,1.0,32.25,20.875,9.5,41.75
org.apache.commons.cli.HelpFormatterTest.testRenderWrappedTextMultiLine,0.5,0.5,0.5,1.0,32.25,20.875,9.5,41.75
