ClassName,Changes,TotalCommits,Insertions,Deletions
MapperCopyTest,2,0,130,0
Issue274PropertyNameTest,2,2,65,0
NullConversionsGenericTest,1,6,142,0
NullConversionsSkipTest,1,6,106,0
CaseInsensitiveDeser273Test,3,19,74,0
CaseInsensitiveDeserTest,3,23,56,0
DeserErrorHandling236Test,4,41,32,0
XmlSerializerProvider,8,111,27,60
EmptyStringValueTest,3,47,71,0
PolymorphicIssue4Test,2,33,94,0
XmlStringDeserializer,1,17,70,0
XmlTokenStream,6,111,97,68
TypeAttributeOrder242Test,2,41,53,0
XmlMapper,5,111,12,1
XmlFactory,4,111,38,34
ToXmlGenerator,4,111,118,22
TestTypeAttributeOrder,2,59,0,0
FailingDelegatingCreator254Test,1,31,38,0
EnumIssue9Test,1,33,59,0
XmlTokenStreamTest,3,111,128,90
VersionInfoTest,3,111,0,46
XmlTestBase,3,111,34,2
XmlReadContext,3,111,27,3
StaxUtil,3,111,42,2
DTDSupportTest,1,41,23,0
ExceptionDeserializationTest,1,43,27,0
SimpleStringValuesTest,1,47,130,0
TestStringValues162,2,104,0,0
FromXmlParser,2,111,68,19
TestPolymorphic,2,111,0,101
MixedContentTreeRead226Test,1,73,16,0
WrapperHandlingDeserializer,1,111,18,26
XmlBeanDeserializerModifier,1,111,6,1
XmlBeanSerializer,1,111,6,7
TypeUtil,1,111,3,3
XmlGeneratorTest,1,111,115,1
XmlJaxbAnnotationIntrospector,1,111,0,65
JacksonXmlModule,1,111,7,4
XmlParserTest,1,111,15,5
TestUnwrappedDeserIssue86,1,111,0,2
DefaultXmlPrettyPrinter,1,111,10,2
XmlTextDeserializer,1,111,16,17
XmlBeanSerializerBase,1,111,0,1
