ClassName,Changes,TotalCommits,Insertions,Deletions
Assertions,3,33,36,0
Constants,2,143,15,0
CSVFormat,33,143,485,476
CSVLexer,8,143,0,254
CSVParser,38,143,269,123
CSVPrinter,9,143,30,26
CSVRecord,12,143,58,43
ExtendedBufferedReader,8,143,42,17
Lexer,17,55,290,43
package-info,3,143,6,4
Token,2,143,5,1
AssertionsTest,2,33,36,0
CSVFileParserTest,7,143,52,8
CSVFormatBuilderTest,3,143,0,196
CSVFormatTest,7,143,261,106
CSVLexer1306663,3,143,0,235
CSVLexer1306667,3,143,0,235
CSVLexer1,3,143,0,247
CSVLexer3,2,143,0,254
CSVLexerTest,9,143,0,364
CSVParserTest,17,143,179,67
CSVPrinterTest,13,143,164,17
CSVRecordBooleanTest,4,74,0,0
CSVRecordIntTest,2,70,0,0
CSVRecordLongTest,2,71,0,0
CSVRecordTest,5,143,24,3
ExtendedBufferedReaderTest,3,143,45,32
FercGovTest,3,86,90,0
LexerTest,2,10,396,0
PerformanceTest,3,143,2,2
PerformanceTest,2,143,3,3
TokenMatchers,3,143,13,18
Utils,3,143,2,16
