TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness
org.apache.commons.csv.CSVLexerTest.testSurroundingTabsAreDeleted,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVLexerTest.testIgnoreEmptyLines,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVLexerTest.testNextToken4,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVLexerTest.testSurroundingSpacesAreDeleted,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVLexerTest.testComments,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVLexerTest.testEscapedControlCharacter,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVLexerTest.testBackslashWithoutEscaping,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVLexerTest.testNextToken6,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVLexerTest.testBackslashWithEscaping,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVLexerTest.testCommentsAndEmptyLines,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVLexerTest.testEscapedControlCharacter2,0.3888888888888889,0.25925925925925924,0.05555555555555555,0.7777777777777778
org.apache.commons.csv.CSVPrinterTest.testSingleLineComment,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.5555555555555556
org.apache.commons.csv.CSVPrinterTest.testPrintCustomNullValues,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.5555555555555556
org.apache.commons.csv.CSVPrinterTest.testMultiLineComment,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.5555555555555556
org.apache.commons.csv.CSVPrinterTest.testQuoteAll,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.5555555555555556
org.apache.commons.csv.CSVParserTest.testRoundtrip,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.5555555555555556
org.apache.commons.csv.CSVPrinterTest.testQuoteNonNumeric,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.5555555555555556
org.apache.commons.csv.CSVParserTest.testBackslashEscaping,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.4444444444444444
org.apache.commons.csv.CSVParserTest.testGetRecords,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.4444444444444444
org.apache.commons.csv.CSVParserTest.testGetRecordWithMultiiLineValues,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.4444444444444444
org.apache.commons.csv.CSVParserTest.testGetLine,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.4444444444444444
org.apache.commons.csv.CSVParserTest.testGetHeaderMap,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.4444444444444444
org.apache.commons.csv.CSVParserTest.testDefaultFormat,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.4444444444444444
org.apache.commons.csv.CSVParserTest.testBackslashEscaping2,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.4444444444444444
org.apache.commons.csv.CSVFormatTest.testEqualsIgnoreEmptyLines,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.3888888888888889
org.apache.commons.csv.CSVParserTest.testProvidedHeader,0.3888888888888889,0.3888888888888889,0.3888888888888889,0.3888888888888889
