TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness
org.apache.commons.csv.CSVPrinterTest.testParseCustomNullValues,0.128,0.092,0.064,0.368
org.apache.commons.csv.CSVFileParserTest.testCSVFile,0.128,0.07400000000000001,0.016,0.29600000000000004
org.apache.commons.csv.CSVPrinterTest.testJdbcPrinterWithResultSetMetaData,0.128,0.09599999999999999,0.072,0.288
org.apache.commons.csv.CSVPrinterTest.testJdbcPrinterWithResultSet,0.128,0.09599999999999999,0.072,0.288
org.apache.commons.csv.CSVPrinterTest.testMySqlNullOutput,0.128,0.09599999999999999,0.072,0.288
org.apache.commons.csv.CSVParserTest.testMappedButNotSetAsOutlook2007ContactExport,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.JiraCsv167Test.parse,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVRecordTest.testToMapWithNoHeader,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testIgnoreCaseHeaderMapping,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testGetRecordWithMultiLineValues,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testSkipHeaderOverrideDuplicateHeaders,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testSkipAutoHeader,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testSkipSetAltHeaders,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testHeaderMissing,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testProvidedHeaderAuto,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testHeader,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVRecordTest.testToMapWithShortRecord,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testGetHeaderMap,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVRecordTest.testRemoveAndAddColumns,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testGetLine,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testForEach,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testSkipSetHeader,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testGetOneLineOneParser,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testExcelHeaderCountLessThanData,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testIterator,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testProvidedHeader,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testGetRecords,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testBOM,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testHeaderComment,0.128,0.09333333333333334,0.064,0.28
org.apache.commons.csv.CSVParserTest.testBackslashEscaping,0.128,0.07466666666666667,0.008,0.224
org.apache.commons.csv.CSVParserTest.testDefaultFormat,0.128,0.07466666666666667,0.008,0.224
org.apache.commons.csv.CSVParserTest.testBackslashEscaping2,0.128,0.07466666666666667,0.008,0.224
org.apache.commons.csv.CSVPrinterTest.testInvalidFormat,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testHeaderNotSet,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testPrint,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testMultiLineComment,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testDelimeterQuoteNONE,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testSingleQuoteQuoted,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testEOLEscaped,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testSkipHeaderRecordFalse,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testHeader,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVParserTest.testHeadersMissing,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testPlainPlain,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testPrintCustomNullValues,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testPlainQuoted,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testSingleLineComment,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testSkipHeaderRecordTrue,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVParserTest.testHeaderMissingWithNull,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testDelimeterQuoted,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testEscapeBackslash,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testQuoteNonNumeric,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testEOLQuoted,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVParserTest.testInvalidFormat,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVParserTest.testClose,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVParserTest.testHeadersMissingException,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testEOLPlain,0.128,0.108,0.088,0.216
org.apache.commons.csv.CSVPrinterTest.testDelimiterEscaped,0.128,0.108,0.088,0.216
