ClassName,Changes,TotalCommits
JsonParser,13,143
ReaderBasedJsonParser,9,143
UTF8StreamJsonParser,8,143
UTF8JsonGenerator,8,143
ParserBase,7,143
ParserMinimalBase,7,143
WriterBasedJsonGenerator,6,143
UTF8DataInputJsonParser,6,143
JsonFactory,5,143
JsonPointer,4,143
DefaultPrettyPrinter,4,143
JsonGenerator,4,143
JsonParserDelegate,4,143
JsonReadContext,4,143
JsonStreamContext,4,143
MinimalPrettyPrinter,3,143
Separators,3,143
TestLocation,3,143
GeneratorBase,3,143
NumberParsingTest,3,143
TrailingCommasTest,3,143
ByteQuadsCanonicalizer,3,143
ByteArrayBuilder,3,143
NonBlockingJsonParser,2,143
JsonProcessingException,2,143
Base64CodecTest,2,143
TestMaxErrorSize,2,143
ManualCharAccessTest,2,143
TestPrettyPrinter,2,143
JsonWriteContext,2,143
NonBlockingParserBase,2,143
JsonLocation,2,143
JsonGeneratorDelegate,2,143
NonBlockingJsonParserBase,2,143
TestBase64Codec,1,143
StringGenerationFromReaderTest,1,143
TestJsonPointer,1,143
TestDelegates,1,143
TestExceptions,1,143
AsyncReaderWrapper,1,143
TestRootValues,1,143
TestSymbolsWithMediaItem,1,143
TestTextBuffer,1,143
TestVersions,1,143
TextBuffer,1,143
TokenFilterContext,1,143
TokenVerifyingParserFiltering330Test,1,143
TypeReferenceTest,1,143
UTF8WriterTest,1,143
VersionUtil,1,143
TestSymbolTables,1,143
NonBlockingInputFeeder,1,143
PrettyPrinter,1,143
GeneratorFailFromReaderTest,1,143
Base64BinaryParsingTest,1,143
Base64Variant,1,143
BaseTest,1,143
BasicGeneratorFilteringTest,1,143
BasicParserFilteringTest,1,143
ByteArrayFeeder,1,143
ByteBufferFeeder,1,143
ByteSourceJsonBootstrapper,1,143
CharsToNameCanonicalizer,1,143
DataInputTest,1,143
FilteringGeneratorDelegate,1,143
IOContext,1,143
PointerFromContextTest,1,143
InternCache,1,143
JsonParseException,1,143
JsonParserSequence,1,143
LocationOffsetsTest,1,143
ManualSmallTokenRead,1,143
MockDataInput,1,143
AsyncReaderWrapperForByteArray,1,143
NumberCoercionTest,1,143
ParserScopeMatchingTest,1,143
ParserSequenceTest,1,143
ParserTestBase,1,143
package-info,1,143
