ClassName,Changes,TotalCommits
ByteQuadsCanonicalizer,14,53
UTF8StreamJsonParser,8,53
TestSymbolTables,8,53
TestParserSymbols,6,53
BytesToNameCanonicalizer,5,53
JsonFactory,5,53
JsonParser,3,53
ParserMinimalBase,2,53
TestNumericValues,2,53
TestByteBasedSymbols,2,53
NumberOutput,2,53
ParserBase,2,53
TextBuffer,1,53
TestUtf8Parser,1,53
TestJsonParserSymbols,1,53
ReaderBasedJsonParser,1,53
BaseTest,1,53
BufferRecycler,1,53
Name3,1,53
Name2,1,53
Name1,1,53
Name,1,53
JsonParserDelegate,1,53
GeneratorBase,1,53
ByteSourceJsonBootstrapper,1,53
NameN,1,53
