ClassName,Changes,TotalCommits
ReaderBasedJsonParser,29,201
UTF8StreamJsonParser,28,201
CharsToNameCanonicalizer,11,201
JsonFactory,11,201
BytesToNameCanonicalizer,11,201
ParserMinimalBase,8,201
IOContext,7,201
JsonGeneratorDelegate,7,201
TestJsonParserSymbols,6,201
TestNumericValues,6,201
BufferRecycler,6,201
UTF8JsonGenerator,6,201
TestSymbolTables,5,201
TestHashCollision,5,201
WriterBasedJsonGenerator,5,201
JsonGenerator,5,201
TestJsonParser,5,201
ManualReadPerfWithMedia,4,201
TextBuffer,4,201
ParserBase,4,201
JsonParser,4,201
UTF32Reader,3,201
TestComments,3,201
NumberInput,3,201
ByteSourceJsonBootstrapper,3,201
TestByteBasedSymbols,3,201
TestCharEscaping,3,201
TestNumberParsing,3,201
TestNextXxx,3,201
TestDelegates,3,201
GeneratorBase,3,201
TestJsonGenerator,3,201
TestCustomEscaping,2,201
TestHashCollisionChars,2,201
BaseReader,2,201
TestParserSymbols,2,201
TestStringGeneration,2,201
TestParserLinefeeds,2,201
SerializedString,2,201
TestJsonPointer,2,201
ParserTestBase,2,201
TestCharTypes,2,201
ObjectCodec,2,201
OutputDecorator,2,201
JsonWriteContext,2,201
CharTypes,2,201
Version,2,201
CollisionGenerator,2,201
InternCache,2,201
JsonParserDelegate,2,201
JsonPointer,2,201
JsonStringEncoder,2,201
TestVersions,2,201
TestWithTonsaSymbols,2,201
TestUtf8Generator,2,201
NameN,2,201
Name1,2,201
TestValueConversions,1,201
VersionUtil,1,201
TestUTF8Writer,1,201
TestTextBuffer,1,201
TestNumberPrinting,1,201
TestUnicode,1,201
TypeReference,1,201
TestParserClosing,1,201
TestParserDupHandling,1,201
TestParserErrorHandling,1,201
TestParserFeatures,1,201
TreeNode,1,201
TestVersionUtil,1,201
TestParserNonStandard,1,201
TestParserOverrides,1,201
TreeCodec,1,201
TestParserWithObjects,1,201
TestMergedStream,1,201
TestPrettyPrinter,1,201
TestRawStringWriting,1,201
TestSerializedString,1,201
TestRootValues,1,201
TestScopeMatching,1,201
TestUtf8Parser,1,201
Base64Variants,1,201
TestGeneratorClosing,1,201
TestLocation,1,201
SegmentedStringWriter,1,201
Name3,1,201
Name2,1,201
MergedStream,1,201
MediaItem,1,201
ManualCharAccessTest,1,201
JsonToken,1,201
JsonStreamContext,1,201
JsonReadContext,1,201
JsonProcessingException,1,201
JsonParserSequence,1,201
JsonParseException,1,201
JsonGenerationException,1,201
InputDecorator,1,201
DataFormatDetector,1,201
CharacterEscapes,1,201
ByteArrayBuilder,1,201
BaseTest,1,201
NumberOutput,1,201
TestArrayParsing,1,201
TestJsonStringEncoder,1,201
TestBase64Codec,1,201
TestJsonParserBinary,1,201
TestJsonGeneratorFeatures,1,201
TestJsonFormatDetection,1,201
TestJsonFactory,1,201
TestJDKSerializable,1,201
TestJDKSerializability,1,201
TestIOContext,1,201
TestGeneratorWithSerializedString,1,201
TestGeneratorObject,1,201
TestGeneratorMisc,1,201
TestGeneratorDupHandling,1,201
TestGeneratorCopy,1,201
TestGeneratorArray,1,201
TestExceptions,1,201
TestDecorators,1,201
TestBase64Parsing,1,201
TestBase64Generation,1,201
package-info,1,201
