ClassName,Changes,TotalCommits
UTF8StreamJsonParser,5,20
ParserMinimalBase,5,20
JsonParser,4,20
ParserBase,4,20
GeneratorBase,3,20
ReaderBasedJsonParser,3,20
JsonToken,3,20
TestJsonParser,2,20
DupDetector,2,20
TestParserDupHandling,2,20
JsonTokenId,2,20
JsonReadContext,2,20
TestValueConversions,2,20
UTF8JsonGenerator,2,20
TestParserNonStandard,1,20
TestRootValues,1,20
TestUtf8Generator,1,20
TestNumericValues,1,20
TestLocation,1,20
TestJsonParserSymbols,1,20
ByteSourceJsonBootstrapper,1,20
TestJsonGenerator,1,20
TestGeneratorMisc,1,20
TestGeneratorDupHandling,1,20
TestBase64Parsing,1,20
SerializableString,1,20
JsonWriteContext,1,20
JsonParserDelegate,1,20
JsonParseException,1,20
JsonGenerator,1,20
JsonEncoding,1,20
SerializedString,1,20
