ClassName,Changes,TotalCommits
UTF8StreamJsonParser,5,50
UTF8JsonGenerator,5,50
ReaderBasedJsonParser,5,50
WriterBasedJsonGenerator,3,50
VersionUtil,3,50
JsonWriteContext,3,50
ParserBase,3,50
TestVersionUtil,2,50
JsonFactory,2,50
JsonGenerator,2,50
JsonGeneratorImpl,2,50
JsonReadContext,2,50
UTF8Writer,1,50
UTF32Reader,1,50
TokenFilterContext,1,50
TextBuffer,1,50
ByteSourceJsonBootstrapper,1,50
ResolvedType,1,50
CharTypes,1,50
JsonParseException,1,50
JsonGenerationException,1,50
IOContext,1,50
FilteringParserDelegate,1,50
FilteringGeneratorDelegate,1,50
DefaultPrettyPrinter,1,50
NumberOutput,1,50
