TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testFallbackSort,0.19642857142857142,0.1366758241758242,0.07692307692307693,0.2733516483516484,11.928571428571429,6.964285714285714,2.0,13.928571428571429
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testSortFixture2FallbackSort,0.19642857142857142,0.1366758241758242,0.07692307692307693,0.2733516483516484,11.928571428571429,6.964285714285714,2.0,13.928571428571429
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testSortFixture,0.19642857142857142,0.1366758241758242,0.07692307692307693,0.2733516483516484,11.928571428571429,6.964285714285714,2.0,13.928571428571429
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testSortFixtureMainSort,0.19642857142857142,0.1366758241758242,0.07692307692307693,0.2733516483516484,11.928571428571429,6.964285714285714,2.0,13.928571428571429
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testSortFixture2,0.19642857142857142,0.1366758241758242,0.07692307692307693,0.2733516483516484,11.928571428571429,6.964285714285714,2.0,13.928571428571429
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testSortFixture2MainSort,0.19642857142857142,0.1366758241758242,0.07692307692307693,0.2733516483516484,11.928571428571429,6.964285714285714,2.0,13.928571428571429
org.apache.commons.compress.compressors.bzip2.BlockSortTest.testSortFixtureFallbackSort,0.19642857142857142,0.1366758241758242,0.07692307692307693,0.2733516483516484,11.928571428571429,6.964285714285714,2.0,13.928571428571429
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testWriteNonAsciiDirectoryNamePosixMode,0.09743589743589744,0.06038313425094778,0.04323827046918123,0.24153253700379113,1.9230769230769231,1.291898169731844,1.0311158798283262,5.167592678927376
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testWriteLongFileNamePosixMode,0.09743589743589744,0.06038313425094778,0.04323827046918123,0.24153253700379113,1.9230769230769231,1.291898169731844,1.0311158798283262,5.167592678927376
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testBigNumberStarMode,0.09743589743589744,0.06038313425094778,0.04323827046918123,0.24153253700379113,1.9230769230769231,1.291898169731844,1.0311158798283262,5.167592678927376
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testBigNumberPosixMode,0.09743589743589744,0.06038313425094778,0.04323827046918123,0.24153253700379113,1.9230769230769231,1.291898169731844,1.0311158798283262,5.167592678927376
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testWriteNonAsciiPathNamePaxHeader,0.09743589743589744,0.06038313425094778,0.04323827046918123,0.24153253700379113,1.9230769230769231,1.291898169731844,1.0311158798283262,5.167592678927376
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testOldEntryStarMode,0.09743589743589744,0.06038313425094778,0.04323827046918123,0.24153253700379113,1.9230769230769231,1.291898169731844,1.0311158798283262,5.167592678927376
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testOldEntryPosixMode,0.09743589743589744,0.06038313425094778,0.04323827046918123,0.24153253700379113,1.9230769230769231,1.291898169731844,1.0311158798283262,5.167592678927376
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testWriteNonAsciiLinkPathNamePaxHeader,0.09743589743589744,0.06038313425094778,0.04323827046918123,0.24153253700379113,1.9230769230769231,1.291898169731844,1.0311158798283262,5.167592678927376
org.apache.commons.compress.archivers.zip.ZipFileTest.testReadingOfStoredEntry,0.09564293304994687,0.057365622069441416,0.02434077079107505,0.22946248827776566,1.38788522848034,0.7039464062960332,0.15010141987829614,2.815785625184133
org.apache.commons.compress.archivers.ZipTestCase.testExplicitDirectoryEntry,0.09564293304994687,0.05588872430254823,0.018433179723502304,0.22355489721019292,1.38788522848034,0.7459141388840629,0.31797235023041476,2.9836565555362515
org.apache.commons.compress.archivers.ZipTestCase.testFileEntryFromFile,0.09564293304994687,0.05588872430254823,0.018433179723502304,0.22355489721019292,1.38788522848034,0.7459141388840629,0.31797235023041476,2.9836565555362515
org.apache.commons.compress.archivers.ZipTestCase.testExplicitFileEntry,0.09564293304994687,0.05588872430254823,0.018433179723502304,0.22355489721019292,1.38788522848034,0.7459141388840629,0.31797235023041476,2.9836565555362515
org.apache.commons.compress.archivers.ZipTestCase.testDirectoryEntryFromFile,0.09564293304994687,0.05588872430254823,0.018433179723502304,0.22355489721019292,1.38788522848034,0.7459141388840629,0.31797235023041476,2.9836565555362515
org.apache.commons.compress.archivers.ArchiveOutputStreamTest.testFinish,0.05090137857900318,0.02738599570929045,0.010119595216191352,0.2190879656743236,1.1103955841766329,0.3854152666334417,0.06071757129714812,3.0833221330675338
org.apache.commons.compress.changes.ChangeSetTestCase.testAddAllreadyExistingWithReplaceTrue,0.05090137857900318,0.025507041574889158,0.012658227848101266,0.20405633259911327,1.1269549218031278,0.32922804684459606,0.1140754369825207,2.6338243747567684
org.apache.commons.compress.changes.ChangeSetTestCase.testAddAllreadyExistingWithReplaceFalse,0.05090137857900318,0.025507041574889158,0.012658227848101266,0.20405633259911327,1.1269549218031278,0.32922804684459606,0.1140754369825207,2.6338243747567684
org.apache.commons.compress.archivers.tar.TarArchiveEntryTest.testTarFileWithFSRoot,0.05257510729613734,0.03973366530967676,0.014018691588785047,0.1986683265483838,1.1103955841766329,0.7332849074903456,0.0514018691588785,3.6664245374517277
org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest.testOldEntryError,0.09743589743589744,0.064416425067072,0.04323827046918123,0.193249275201216,1.9230769230769231,1.3548627956939605,1.0311158798283262,4.064588387081882
