ClassName,Changes,TotalCommits,Insertions,Deletions
JacksonXmlElementWrapper,2,696,0,24
JacksonXmlProperty,2,696,0,21
JacksonXmlRootElement,2,696,0,19
package-info,2,696,0,6
JacksonXmlCData,1,347,0,0
JacksonXmlElementWrapper,2,693,20,6
JacksonXmlProperty,2,693,1,1
JacksonXmlRootElement,1,693,0,0
JacksonXmlText,2,659,5,5
package-info,1,693,0,0
ElementWrapper,3,602,53,2
FromXmlParser,43,696,666,349
WrapperHandlingDeserializer,13,605,147,79
XmlBeanDeserializerModifier,14,669,149,65
XmlReadContext,7,612,73,32
XmlStringDeserializer,1,17,0,0
XmlTextDeserializer,3,469,25,34
XmlTokenStream,26,603,457,141
JacksonXmlAnnotationIntrospector,20,696,304,230
JacksonXmlModule,12,696,118,19
XmlJaxbAnnotationIntrospector,14,696,108,217
ModuleVersion,2,696,0,12
package-info,1,696,0,0
ToXmlGenerator,36,696,635,225
UnwrappingXmlBeanSerializer,4,424,10,8
XmlBeanPropertyWriter,10,696,67,41
XmlBeanSerializerBase,9,425,101,52
XmlBeanSerializer,24,696,269,364
XmlBeanSerializerModifier,13,696,55,117
XmlSerializerProvider,25,696,382,206
AnnotationUtil,5,669,45,16
DefaultXmlPrettyPrinter,15,696,632,179
StaxUtil,5,696,102,16
TypeUtil,4,602,11,5
XmlInfo,3,696,8,2
XmlRootNameLookup,8,696,70,62
XmlTokenStream,3,696,0,265
XmlAnnotationIntrospector,9,696,149,73
XmlFactory,34,696,564,281
XmlMapper,26,696,268,88
XmlPrettyPrinter,4,685,30,2
XmlTypeResolverBuilder,7,696,20,46
JacksonXmlElementWrapper,3,757,0,27
JacksonXmlProperty,4,757,0,26
JacksonXmlRootElement,3,725,0,22
package-info,3,757,0,8
FromXmlParser,4,754,16,740
FromXmlParser,2,757,0,724
JacksonXmlAnnotationIntrospector,6,757,29,226
JacksonXmlModule,6,747,11,182
XmlJaxbAnnotationIntrospector,6,755,75,186
ModuleVersion,2,700,0,12
package-info,3,757,0,8
ToXmlGenerator,4,754,6,838
XmlBeanPropertyWriter,6,754,40,164
XmlBeanSerializerFactory,3,754,5,267
XmlBeanSerializer,10,754,157,269
XmlBeanSerializerModifier,4,739,14,162
XmlSerializerProvider,6,754,21,99
ToXmlGenerator,2,757,0,832
DefaultXmlPrettyPrinter,4,757,2,90
StaxUtil,2,757,0,26
XmlInfo,2,747,0,20
XmlRootNameLookup,4,757,39,117
XmlTokenStream,4,757,4,269
XmlAnnotationIntrospector,7,757,83,123
XmlBeanPropertyWriter,2,757,0,123
XmlBeanSerializerFactory,2,757,0,260
XmlBeanSerializer,2,757,0,111
XmlFactory,6,757,211,567
XmlMapper,5,757,10,96
XmlSerializerProvider,2,757,0,78
XmlTypeResolverBuilder,6,738,22,199
TestAdapterIssue37,2,520,0,179
TestIssue47Attribute,1,519,0,0
TestArrayConversions,3,477,57,258
CaseInsensitiveDeserTest,3,23,4,19
DeserErrorHandling236Test,1,39,0,0
EmptyStringValueTest,3,47,13,3
ExceptionDeserializationTest,1,43,0,0
Issue274PropertyNameTest,2,2,6,5
NullConversionsGenericTest,1,6,0,0
NullConversionsSkipTest,1,6,0,0
SimpleStringValuesTest,1,47,0,0
TestBinaryData,1,410,0,0
TestDeserialization,1,410,0,0
TestEnums,2,410,5,11
TestStringValues162,2,104,0,81
TestStringValues,5,410,18,110
TestViews,1,410,0,0
XmlTokenStreamTest,1,46,0,0
AttributeFailIssue108Test,2,413,0,39
CaseInsensitiveDeser273Test,3,19,20,5
DeserErrorHandling236Test,3,41,1,34
DeserializePolyList178Test,2,221,0,80
EmptyElement167Test,2,225,0,29
EmptyList177Test,2,249,0,43
EmptyListDeser124Test,1,158,0,0
EnumIssue9Test,1,33,0,0
FailingDelegatingCreator254Test,1,31,0,0
Issue101UnwrappedListAttributesTest,2,410,0,106
Issue37AdapterTest,1,410,0,0
Issue76Test,2,455,0,66
Issue97Test,4,410,1,72
JAXBObjectId170Test,3,221,22,147
ListDeser191Test,2,177,0,41
MapperCopyTest,1,0,0,0
MixedContentTreeRead226Test,1,73,0,0
NestedUnwrappedLists180Test,4,220,7,82
PolymorphicIssue4Test,2,33,6,20
PolymorphicList97Test,1,175,0,0
SupportDTDDefaultsTest,2,154,0,23
TestAdapterIssue37,6,519,6,185
TestConflictingGetters,1,624,0,0
TestDeserialization,4,640,4,4
TestElementWrapper,2,640,0,63
TestEmptyContent,1,476,0,0
TestEnums,6,695,20,68
TestIssue47Attribute,2,538,0,34
TestIssue64Lists,3,475,5,54
TestListRoundtrip,2,483,0,49
TestOrderingIssue91,2,432,0,30
TestPolymorphic,5,695,41,142
TestStringValues162,3,238,44,73
TestTextValue,2,474,0,52
TestTypeAttributeOrder,2,59,0,56
TestUntypedListSerialization,5,684,29,31
TestUnwrappedDeserIssue86,5,442,53,70
TestUnwrappedLists,4,623,18,106
TestUnwrappedRootList,3,570,28,108
TypeAttributeOrder242Test,2,41,1,1
UnwrappedListWithEmptyCData129Test,2,327,0,45
IncrementalWritingTest,1,375,0,0
PartialReadTest,2,375,35,0
AttributesWithJAXBTest,2,407,28,18
ElementWrapperTest,1,407,0,0
JAXBObjectId170Test,1,213,0,0
TestAttributes,2,590,0,48
TestElementWrapper,9,645,81,138
TestWithJAXBAnnotations,8,695,94,180
WithJAXBAnnotationsTest,1,407,0,0
AttributeIssue108Test,2,397,0,39
AttributeIssue99Test,2,397,0,36
DeserializePolyList178Test,1,176,0,0
EmptyListDeserTest,2,248,4,0
Issue101UnwrappedListAttributesTest,1,405,0,0
Issue43Test,2,408,0,47
ListAnnotationSharingTest,3,410,2,2
ListAsObjectTest,2,397,0,7
ListDeser191Test,1,176,0,0
ListDeserializationTest,2,408,1,1
ListRoundtripTest,2,408,1,1
ListSerializationTest,2,408,0,2
ListWithAttributes,3,396,33,1
NestedUnwrappedLists180Test,1,213,0,0
NestedUnwrappedListsTest,4,408,8,8
RootListHandlingTest,2,410,2,2
TestListDeserialization,2,410,0,167
TestListRoundtrip,2,410,0,177
TestListSerialization,2,410,0,75
TestRootListHandling,2,468,0,192
TestUnwrappedLists,4,468,54,108
TestWrappedLists,2,423,0,41
UnwrappedListsTest,1,408,0,0
UnwrappedListWithEmptyCData129Test,2,324,2,2
WrappedListsTest,1,410,0,0
ManualTest,0,0,0,0
MapperCopyTest,1,0,0,0
MediaItem,2,632,1,1
ArrayConversionsTest,1,407,0,0
AttributeIssue108Test,2,398,0,39
DTDSupportTest,1,41,0,0
EmptyPolymorphicTest,2,234,1,1
ListAsObjectTest,2,399,0,66
NodeTest,1,336,0,0
ObjectId104Test,1,407,0,0
PolymorphicTypesTest,2,407,3,6
RootNameTest,1,111,0,0
TextValueTest,4,407,8,8
UnwrappingWithXMLTest,5,400,7,11
XmlTextTest,3,407,56,4
ObjectId104Test,2,410,0,44
RoundtripContentTest,4,400,13,16
TestIndentation,5,410,66,20
TestJDKSerializability,2,410,1,1
TestNamespaces,1,410,0,0
TestSerializationAttr,2,410,28,1
TestSerialization,3,410,37,68
TestSerializationManual,1,410,0,0
TestSerializationOrdering,1,410,0,0
TestSerializerCustom,1,410,0,0
TestXmlDeclaration,1,410,0,0
FormatDetectionTest,2,409,4,4
TestXMLFormatDetection,2,462,0,168
TestXmlGenerator,2,462,0,109
TestXmlParser,2,462,0,258
TestXmlTokenStream,2,462,0,90
XmlGeneratorTest,2,409,115,1
XmlParserNextXxxTest,1,160,0,0
XmlParserTest,6,409,101,82
XmlTokenStreamTest,3,409,9,99
TestBinaryData,3,633,1,44
TestComplex,7,632,15,45
TestDeserialization,13,695,117,186
TestEnums,2,695,0,37
TestIndentation,5,695,84,156
TestIssue104,3,425,0,46
TestJDKSerializability,5,573,39,123
TestListDeserialization,9,684,136,204
TestListRoundtrip,2,520,0,92
TestListSerialization,3,684,2,75
TestListsUnwrapped,3,598,33,129
TestNamespaces,2,643,0,41
TestPolymorphic,4,695,2,95
TestRootListHandling,4,480,90,196
TestSerializationAttr,5,667,22,107
TestSerialization,8,695,46,286
TestSerializationManual,4,524,9,56
TestSerializationOrdering,2,430,0,30
TestSerializerCustom,3,550,2,93
TestStringValues,5,577,52,101
TestTextValue,14,659,215,252
TestUnwrappingWithXML,3,424,1,137
TestVersions,13,695,60,105
TestViews,7,695,67,140
TestXmlDeclaration,2,695,0,30
TestXMLFormatDetection,4,695,68,172
TestXmlGenerator,4,695,18,112
TestXmlParser,5,695,8,264
TestXmlTokenStream,3,695,1,90
TestTextValue,2,410,0,183
TestXmlText,2,410,0,30
PolymorphicTypesTest,2,409,0,124
TestPolymorphic,6,462,75,169
Issue43Test,2,410,0,47
NestedUnwrappedListsTest,2,409,0,191
TestIssue43,2,516,0,47
TestIssue86,2,451,0,96
TestIssue97,2,425,0,96
TestListAnnotationSharing,2,514,0,54
TestListDeserialization,2,518,0,167
TestListRoundtrip,5,518,81,216
TestListSerialization,2,518,0,75
TestListsUnwrapped,4,591,56,181
TestNestedUnwrappedLists,7,591,105,209
TestXmlText,3,451,8,41
UnwrappedListsTest,2,409,0,180
VersionInfoTest,5,400,31,77
XmlTestBase,17,695,132,17
TestEnums,4,707,5,52
TestPolymorphic,4,707,3,104
TestWithJAXBAnnotations,8,753,7,108
TestDeserialization,4,758,5,73
TestEnums,6,715,7,66
TestIndentation,6,758,6,77
TestPolymorphic,11,758,49,181
TestSerialization,7,758,85,259
TestVersions,3,700,2,47
TestViews,5,712,14,86
TestWithJAXBAnnotations,3,757,52,111
TestXmlDeclaration,5,758,5,35
TestXMLFormatDetection,4,722,3,108
TestXmlGenerator,5,758,5,99
TestXmlParser,7,758,35,266
TestXmlTokenStream,4,758,2,91
XmlTestBase,4,758,3,231
