ClassName,Changes,TotalCommits
DeserializationContext,34,586
BeanDeserializerFactory,31,586
BasicDeserializerFactory,27,586
BeanDeserializerBase,25,586
ObjectMapper,19,586
EnumDeserializer,19,586
TypeFactory,18,586
BasicBeanDescription,17,586
FromStringDeserializer,16,586
BeanDeserializer,16,586
JacksonAnnotationIntrospector,15,586
StdDeserializer,13,586
ProblemHandlerTest,13,586
BeanSerializerFactory,12,586
MapDeserializer,12,586
MapSerializer,12,586
ClassUtil,11,586
EnumDeserializationTest,11,586
AnnotationIntrospector,11,586
PropertyValueBuffer,10,586
JsonNodeDeserializer,10,586
ValueInstantiator,10,586
BuilderBasedDeserializer,10,586
POJOPropertiesCollector,10,586
NumberDeserializers,9,586
DeserializationProblemHandler,9,586
FactoryBasedEnumDeserializer,8,586
BeanDescription,8,586
BaseMapTest,8,586
TokenBuffer,8,586
StdValueInstantiator,8,586
DateDeserializers,8,586
POJOPropertyBuilder,8,586
PropertyBuilder,8,586
SerializationConfig,8,586
ExternalTypeHandler,7,586
MapperConfigBase,7,586
DeserializationConfig,7,586
EnumCreatorTest,7,586
JsonMappingException,7,586
DateTimeSerializerBase,7,586
SerializerProvider,7,586
BeanAsArrayDeserializer,7,586
BeanAsArrayBuilderDeserializer,7,586
BasicSerializerFactory,7,586
StdKeyDeserializer,7,586
TypeDeserializerBase,7,586
CreatorCollector,7,586
EnumResolver,6,586
TestExceptionDeserialization,6,586
ObjectReader,6,586
ClassNameIdResolver,6,586
CreatorPropertiesTest,6,586
DeserializationFeature,6,586
MapperConfig,6,586
BeanPropertyWriter,6,586
AsPropertyTypeDeserializer,6,586
MutablePropertyConfigOverride,6,586
IllegalTypesCheckTest,6,586
StackTraceElementDeserializer,6,586
AnnotatedClass,6,586
TestJavaType,6,586
AnnotationIntrospectorPair,6,586
DateDeserializationTest,5,586
NestedTypes1604Test,5,586
JsonInclude1327Test,5,586
SettableAnyProperty,5,586
SettableBeanProperty,5,586
JsonIncludeTest,5,586
TestEnumSerialization,5,586
AsArrayTypeDeserializer,5,586
JsonValueSerializer,5,586
TestCustomEnumKeyDeserializer,5,586
DeserializerCache,5,586
ObjectWriter,5,586
ObjectWithCreator1261Test,5,586
AnnotatedMethod,5,586
NioPathDeserializer,5,586
TestCustomValueInstDefaults,5,586
TestPolymorphicWithDefaultImpl,5,586
StdKeySerializers,5,586
AtomicReferenceDeserializer,5,586
TestTypeFactory1604,5,586
TestExceptionSerialization,5,586
ResolvedRecursiveType,5,586
ReferenceTypeSerializer,5,586
TestTokenBuffer,5,586
TestJDKAtomicTypes,5,586
ReferenceType,5,586
MapperFeature,4,586
TestSubtypes,4,586
TestEnumDeserialization,4,586
AbstractDeserializer,4,586
StringDeserializer,4,586
StdSerializer,4,586
EnumSerializer,4,586
TestTypeFactory,4,586
Java7PathDeserializer,4,586
EnumCreatorTest929,4,586
OptionalHandlerFactory,4,586
BeanSerializerBase,4,586
BeanDeserializerBuilder,4,586
CaseInsensitiveDeserTest,4,586
SetterlessProperty,4,586
PropertyConfigOverride,4,586
UntypedObjectDeserializer,4,586
AsWrapperTypeDeserializer,4,586
CollectionDeserializer,4,586
SimpleType,4,586
ReferenceTypeDeserializer,3,586
SequenceWriterTest,3,586
StdTypeResolverBuilder,3,586
Java7SupportImpl,3,586
JavaType,3,586
NullHandlingTest,3,586
ArraySerializerBase,3,586
JDKStringLikeTypesTest,3,586
JDKScalarsTest,3,586
NullProvider,3,586
Java7Support,3,586
EnumCreator1291Test,3,586
AnySetter349Test,3,586
BeanPropertyMap,3,586
AnyGetterWriter,3,586
AnnotatedWithParams,3,586
TestMapDeserialization,3,586
JsonSerializer,3,586
Module,3,586
UnwrappingBeanSerializer,3,586
KeyDeser1429Test,3,586
KeySerializers1679Test,3,586
MethodProperty,3,586
ManagedReferenceProperty,3,586
TestJdk7Types,3,586
AnnotatedConstructor,3,586
TestJdkTypes,3,586
TestMapSerialization,3,586
SingleValueAsArray1421Test,3,586
InnerClassProperty,3,586
FormatFeaturesTest,3,586
ObjectNode,3,586
ObjectMapperTest,3,586
PrimitiveArrayDeserializers,3,586
DOMDeserializer,3,586
StdDateFormat,3,586
CreatorProperty,3,586
CoreXMLDeserializers,3,586
ThrowableDeserializer,3,586
PropertyConfigOverrides,3,586
ExternalTypeIdTest1288,3,586
StdArraySerializers,3,586
TestSubtypesExternalPropertyMissingProperty,3,586
FieldProperty,3,586
ObjectArrayDeserializer,3,586
IgnorePropsForSerTest,3,586
IgnorePropertyOnDeser1217Test,3,586
NumberSerializers,3,586
BuilderWithIgnored1214Test,3,586
SkipInjectableIntrospection962Test,2,586
StdDelegatingDeserializer,2,586
PolymorphicWithCustomDeser1300Test,2,586
SimpleAbstractTypeResolver,2,586
PolymorphicWithObjectId1551Test,2,586
ReadWriteOnlyProp935Test,2,586
ReadOrWriteOnlyTest,2,586
NotANumberConversionTest,2,586
PropertyBasedCreator,2,586
SerializationFeature,2,586
ObjectIdWithCreator1367Test,2,586
ObjectIdValueProperty,2,586
ObjectId1083Test,2,586
StdKeySerializer,2,586
ReadOnly1345Test,2,586
NioPathSerializer,2,586
ObjectReaderTest,2,586
ObjectIdReferenceProperty,2,586
MutableTypeConfigOverride,2,586
SerializationFeaturesTest,2,586
RecursiveTypeTest,2,586
TestSOAP,2,586
MapLikeType,2,586
TestAnyGetterFiltering,2,586
TypeConfigOverrides,2,586
TypeConfigOverride,2,586
CaseInsensitiveDeser1438Test,2,586
CollectionLikeType,2,586
TransientTest,2,586
TestDateDeserialization,2,586
TextNode,2,586
ConvertingAbstractSerializer795Test,2,586
TestValueUpdate,2,586
TestValueInstantiator,2,586
DateFormatTest,2,586
DateSerializationTest,2,586
DefaultDeserializationContext,2,586
DefaultSerializerProvider,2,586
TestValueAnnotations,2,586
TypeIdResolver,2,586
BeanSerializer,2,586
TypeIdResolverBase,2,586
UUIDDeserializer,2,586
AccessFixTest,2,586
Annotated,2,586
ArrayDelegatorCreatorForCollectionTest,2,586
ArrayNode,2,586
TestBeanConversions,2,586
UnknownSerializer,2,586
AsExistingPropertyTypeSerializer,2,586
BeanProperty,2,586
TypeSerializer,2,586
TypeRefinementForMapTest,2,586
AtomicReferenceSerializer,2,586
BackReference1516Test,2,586
BaseTest,2,586
TypeNameIdResolver,2,586
MapEntryDeserializer,2,586
TestUpdateValue,2,586
TestUntypedDeserialization,2,586
EmptyArrayAsNullTest,2,586
TestObjectIdWithUnwrappingBeanPropertyWriter,2,586
TestObjectIdWithUnwrapping1298,2,586
TestCreators2,2,586
StringArrayDeserializer,2,586
TestObjectId,2,586
TestNamingStrategyStd,2,586
JsonIdentiyInfo1388Test,2,586
JsonIgnoreProperties1575Test,2,586
JsonIgnoreProperties1595Test,2,586
JsonNodeCreator,2,586
JsonNodeFactory,2,586
TestLocalTypes,2,586
TestJsonValue,2,586
ManualReadWithTypeResolution,2,586
StdSubtypeResolver,2,586
TestPOJOAsArray,2,586
IgnoredCreatorProperty1572Test,2,586
IgnorePropertiesDeser1575Test,2,586
SubTypeValidator,2,586
TestUnknownPropertyDeserialization,2,586
EnumFormatShapeTest,2,586
EnumMapDeserializer,2,586
EnumSetDeserializer,2,586
TestAbstractTypes,2,586
StringCollectionDeserializer,2,586
TestEndOfInputObjectMapper1260,2,586
ExternalTypeIdTest,2,586
TestScalaLikeImplicitProperties,2,586
ISO8601Utils,2,586
Ignore1317Test,2,586
TestDefaultForArrays,1,586
TestDOM,1,586
TestExceptionHandling,1,586
TestCustomTypeIdResolver,1,586
TestDefaultWithCreators,1,586
AbstractApplicationContext,1,586
TestObjectIdWithInjectables639,1,586
TestExceptionHandlingWithDefaultDeserialization,1,586
TestExceptionHandlingWithJsonCreatorDeserialization,1,586
VirtualAnnotatedMember,1,586
UnwrappedPropertyHandler,1,586
UntypedNumbersTest,1,586
TypeParser,1,586
TypeBase,1,586
ToStringSerializer,1,586
TestViewSerialization,1,586
TestUnwrapped,1,586
TestUnknownProperty426,1,586
TestTypeFactoryWithRecursiveTypes,1,586
TestTypeBindings,1,586
TestTreeDeserialization,1,586
TestSubtypes1311,1,586
TestRootType,1,586
TestObjectMapperBeanDeserializer,1,586
TestObjectIdWithInjectables538,1,586
TestNumberNodes,1,586
TestMultipleExternalIds291,1,586
TestJsonFilter,1,586
TestJava7Types,1,586
TestJava6Types,1,586
TestJacksonAnnotationIntrospector,1,586
TestJSONP,1,586
TestIgnoredTypes,1,586
TestGenericListSerialization,1,586
TestGenerateJsonSchema,1,586
TestFormatSchema,1,586
TestFormatForCollections,1,586
TestExceptionsDuringWriting,1,586
TestCreatorsWithIdentity,1,586
NewSchemaTest,1,586
TestContextualWithAnnDeserializer,1,586
EnumDefaultReadTest,1,586
ContainerNode,1,586
CreatorProperties1401Test,1,586
CustomAnnotationIntrospector1756Test,1,586
DatabindContext,1,586
DefaultTypingWithPrimitivesTest,1,586
DelegatingArrayCreator1804Test,1,586
DelegatingCreatorImplicitNames1001Test,1,586
Deserializers,1,586
EnumAsExternalPropertyId1328Test,1,586
ErrorThrowingDeserializer,1,586
TestConstructFromMap,1,586
ExceptionFromCustomEnumKeyDeserializerTest,1,586
ExceptionPathTest,1,586
ExternalTypeId198Test,1,586
ExternalTypeId96Test,1,586
ExternalTypeId999Test,1,586
FailOnNullCreatorTest,1,586
FailingDeserializer,1,586
FailingSerializer,1,586
FloatNode,1,586
ConfigOverrides,1,586
ConfigOverride,1,586
ConcreteBeanPropertyBase,1,586
CollectionType1415Test,1,586
AbstractPointcutAdvisor,1,586
AbstractTypeResolver,1,586
AnnotatedMember,1,586
AnySetter1035Test,1,586
ArrayBuilders,1,586
ArrayType,1,586
AsArraySerializerBase,1,586
AsArrayTypeSerializer,1,586
AsExternalTypeDeserializer,1,586
AsWrapperTypeSerializer,1,586
BaseSettings,1,586
BeanAsArraySerializer,1,586
BeanPropertyDefinition,1,586
BeanSerializerBuilder,1,586
BogusApplicationContext,1,586
BogusPointcutAdvisor,1,586
BuilderSimpleTest,1,586
BuilderWithUnwrappedTest,1,586
CollectionType,1,586
GenericTypeId1735Test,1,586
IgnoreCreatorProp1317Test,1,586
IgnorePropertyOnDeserTest,1,586
ObjectIdReordering1388Test,1,586
ObjectWriterTest,1,586
PlaceholderForType,1,586
ProblemHandler1767Test,1,586
PropertyMetadata,1,586
PropertyNamingStrategy,1,586
ReadableObjectId,1,586
RecursiveType1658Test,1,586
SerializableSerializer,1,586
SingleValueAsArrayTest,1,586
StaticListSerializerBase,1,586
StdScalarDeserializer,1,586
StringArraySerializer,1,586
SubtypeResolver,1,586
TestAnnotationIgnore,1,586
TestAnyProperties,1,586
TestArrayConversions,1,586
TestAutoDetect,1,586
TestBackRefsWithPolymorphic,1,586
TestBeanDeserializer,1,586
ObjectIdWithInjectable639Test,1,586
ObjectIdMap,1,586
InvalidTypeIdException,1,586
ObjectArraySerializer,1,586
JDKAtomicTypesTest,1,586
JDKNumberDeserTest,1,586
JSONPObject,1,586
JSONPObjectTest,1,586
JSONWrappedObject,1,586
JavaType76Test,1,586
JsonAppend,1,586
JsonDeserialize,1,586
JsonLocationInstantiator,1,586
JsonNode,1,586
JsonPOJOBuilder,1,586
JsonValueExtTypeIdTest,1,586
LinkedNode,1,586
MapDeserializerCachingTest,1,586
MapEntrySerializer,1,586
MappingIteratorReadTest,1,586
MutableConfigOverride,1,586
NoClassDefFoundDeserializer,1,586
NumberSerTest,1,586
VisibilityChecker,1,586
