ClassName,Changes,TotalCommits
LRUMap,4,38
TestSetterlessProperties,3,38
BasicDeserializerFactory,2,38
BeanPropertyWriter,2,38
DefaultDeserializationContext,2,38
ISO8601Utils,2,38
SetterlessProperty,2,38
StringSerializer,1,38
UnwrappingBeanPropertyWriter,1,38
TypeFactory,1,38
TestTypeFactory,1,38
TestSetterlessProperties501,1,38
TestPropertyRename,1,38
TestNamingStrategyStd,1,38
TestJsonSerialize,1,38
TestCreators3,1,38
ReadOnlyClassToSerializerMap,1,38
SettableBeanProperty,1,38
BeanDeserializerFactory,1,38
NumberSerializers,1,38
MethodProperty,1,38
ISO8601UtilsTest,1,38
ISO8601DateFormatTest,1,38
ISO8601DateFormat,1,38
DateTimeSerializerBase,1,38
CreatorCollector,1,38
VisibilityChecker,1,38
