ClassName,Changes,TotalCommits
TestKeySerializers,4,19
StdKeySerializers,4,19
TestEnumSerialization,3,19
ValueNode,2,19
MissingNode,2,19
TestCustomEnumKeyDeserializer,2,19
SerializerProvider,2,19
TestCustomKeyDeserializer,2,19
TestEnum,2,19
TestEnumDeserializer,2,19
TestEnumKeyDeserializer,2,19
NullNode,2,19
ModuleVersion,2,19
KeyEnum,2,19
TestEnumKeySerializer,2,19
TestEnumMixin,2,19
TestEnumModule,2,19
TestEnumSerializer,2,19
BooleanNode,2,19
Bean,2,19
BasicSerializerFactory,2,19
TestMapDeserialization,2,19
TestJSONP,1,19
TestCollectionDeserialization,1,19
BaseJsonNode,1,19
StdKeySerializer,1,19
StdDateFormat,1,19
BaseSettings,1,19
PropertySerializerMap,1,19
PolymorphicListTest936,1,19
ObjectMapper,1,19
MapSerializer,1,19
IntNode,1,19
ImplicitParamsForCreator806Test,1,19
ISO8601Utils,1,19
EnumMap749Test,1,19
EnumCreatorTest929,1,19
BeanPropertyWriter,1,19
BasicDeserializerFactory,1,19
SerializerFactory,1,19
