ClassName,Changes,TotalCommits
ObjectMapper,9,61
ObjectMapperTest,8,61
TypeFactory,5,61
StdKeyDeserializer,4,61
BaseMapTest,4,61
SubTypeValidator,3,61
JsonMapper,3,61
DeserializationContext,3,61
JsonNode,3,61
ArrayNode,3,61
ObjectReader,3,61
JDKNumberDeserTest,2,61
TestNamingStrategyStd,2,61
StdDeserializer,2,61
TestObjectIdWithUnwrapping1298,2,61
TestPropertyConflicts,2,61
TestSetterlessProperties,2,61
ManualReadPerfUntyped,2,61
TestMixinSerWithViews,2,61
SerializationConfig,2,61
ManualReadPerfUntypedReader,2,61
ManualReadPerfUntypedStream,2,61
StdValueInstantiator,2,61
TestGenericListSerialization,2,61
MapperMixinsCopy1998Test,2,61
TestCreators3,2,61
HugeIntegerCoerceTest,2,61
MapperBuilder,2,61
ObjectReaderTest,2,61
CreatorPropertiesTest,2,61
AutoDetect1947Test,2,61
BaseJsonNode,2,61
BasicDeserializerFactory,2,61
TestBasicAnnotations,2,61
ObjectNodeTest,2,61
ObjectNode,2,61
TextNode,2,61
TestUnwrapped,2,61
ValueNode,2,61
TestTypedArraySerialization,2,61
EnumAsIndexMapKey1877Test,2,61
TestTokenBuffer,2,61
TestAnnotations,1,61
TestBaseTypeAsDefault,1,61
PropertySerializerMap,1,61
RequireSetterForGetter736Test,1,61
StaticTyping1515Test,1,61
TestAbstractTypes,1,61
StdKeyDeserializers,1,61
ScalarCoercionTest,1,61
SerConfigTest,1,61
AbstractTypeResolver,1,61
TestMixinMerging,1,61
TestConfig,1,61
TestCreators2,1,61
ValueInstantiationException,1,61
UnwrappedWithView1559Test,1,61
UntypedDeserializationTest,1,61
TransientTest,1,61
ToStringForNodesTest,1,61
TextNodeTest,1,61
TestViewsSerialization2,1,61
TestViewSerialization,1,61
TestViewDeserialization,1,61
TestTypedContainerSerialization,1,61
TestSerializationOrder,1,61
TestRootType,1,61
TestNullNode,1,61
ProblemHandlerTest,1,61
TestMissingNode,1,61
TestJsonSerialize,1,61
TestJsonNode,1,61
TestIterable,1,61
TestInferredMutators,1,61
TestDuplicateRegistration,1,61
TestDefaultForArrays,1,61
PropertyMergeTest,1,61
NumberSerializers,1,61
POJOPropertiesCollectorTest,1,61
DeserializationConfigTest,1,61
JsonNodeFactoryTest,1,61
JsonNodeFactory,1,61
JsonNodeCreator,1,61
JDKCollectionsDeserTest,1,61
InternalNodeMapper,1,61
FullStreamReadTest,1,61
ExternalTypeId999Test,1,61
EnumMapDeserializer,1,61
EnumDeserializationTest,1,61
EnumAltIdTest,1,61
DeserializationFeature,1,61
DeserializationConfig,1,61
POJONode,1,61
DateDeserializationTZTest,1,61
ContainerNode,1,61
CollectionMergeTest,1,61
CaseInsensitiveDeserTest,1,61
CaseInsensitive1854Test,1,61
BinaryNode,1,61
BeanNamingTest,1,61
BeanDeserializer,1,61
ArrayNodeTest,1,61
ArrayMergeTest,1,61
AnnotationIntrospector,1,61
JsonValueTest,1,61
ManualReadPerfWithMedia,1,61
ManualReadPerfWithRecord,1,61
ManualReadPerfWithUUID,1,61
ObjectWriterTest,1,61
ObjectWithCreator1261Test,1,61
ObjectIdReordering1388Test,1,61
AccessFixTest,1,61
NullConversionsForContentTest,1,61
NodeTestBase,1,61
NodeMergeTest,1,61
NodeContext2049Test,1,61
NioPathDeserializer,1,61
Module,1,61
MissingNode,1,61
MergeWithNullTest,1,61
MapperViaParserTest,1,61
MapperFeature,1,61
MapRelatedTypesDeserTest,1,61
MapMergeTest,1,61
MapKeyDeserializationTest,1,61
MapDeserializationTest,1,61
ManulWritePerfWithUUID,1,61
ManualWritePerfWithRecord,1,61
ManualWritePerfWithAllTypes,1,61
ManualWritePerfUntyped,1,61
ManualReadWithTypeResolution,1,61
VisibilityForSerializationTest,1,61
