ClassName,Changes,TotalCommits
TypeFactory,29,357
JacksonAnnotationIntrospector,19,357
AnnotatedClass,18,357
ClassUtil,17,357
AnnotationIntrospector,17,357
TypeBindings,16,357
BasicDeserializerFactory,14,357
ObjectMapper,13,357
BeanDeserializerBase,12,357
BasicSerializerFactory,12,357
ReferenceType,10,357
CollectionLikeType,10,357
BeanPropertyWriter,10,357
CollectionType,10,357
BeanDeserializerFactory,9,357
JavaType,9,357
BeanDeserializer,9,357
MapSerializer,9,357
SerializerProvider,9,357
SimpleType,9,357
MapLikeType,9,357
AnnotationIntrospectorPair,9,357
BasicBeanDescription,8,357
MapType,8,357
StdSerializer,7,357
StdValueInstantiator,7,357
PropertyBuilder,7,357
AnnotatedMethod,7,357
AnnotatedMember,7,357
StdDateFormat,6,357
ResolvedRecursiveType,6,357
DeserializerCache,6,357
CreatorCollector,6,357
ISO8601Utils,6,357
BeanProperty,6,357
AtomicReferenceSerializer,6,357
AnnotatedConstructor,6,357
TypeBase,6,357
TestTypeFactory,6,357
Annotated,5,357
DeserializationContext,5,357
POJOPropertiesCollector,5,357
POJOPropertyBuilder,5,357
AnnotatedWithParams,5,357
SettableBeanProperty,5,357
ArrayType,5,357
ConcreteBeanPropertyBase,5,357
AsPropertyTypeDeserializer,5,357
TokenBuffer,5,357
AsArraySerializerBase,5,357
TestJavaType,5,357
TestNamingStrategyStd,5,357
Generic1133Test,5,357
StringDeserializer,5,357
TestGenericsBounded,5,357
BeanSerializerBase,5,357
TestCreators2,5,357
BeanDescription,4,357
AnnotatedParameter,4,357
AnnotatedField,4,357
DeserializationConfig,4,357
ObjectMapperTest,4,357
DeprecatedTypeHandling1102Test,4,357
ObjectReader,4,357
JsonNodeDeserializer,4,357
MapperFeature,4,357
VirtualAnnotatedMember,4,357
StdKeySerializers,4,357
ObjectArraySerializer,4,357
SerializationConfig,4,357
TypeDeserializerBase,4,357
TestMapFiltering,4,357
BeanSerializerFactory,4,357
TestObjectOrArrayDeserialization,4,357
StdDeserializer,4,357
NumberSerializer,4,357
JsonSerializer,3,357
JsonMappingException,3,357
JsonNode,3,357
MapProperty,3,357
OptionalHandlerFactory,3,357
MissingNode,3,357
NewSchemaTest,3,357
PropertyWriter,3,357
StaticListSerializerBase,3,357
StdJdkSerializers,3,357
TestCustomEnumKeyDeserializer,3,357
TestCustomKeyDeserializer,3,357
TestJDKAtomicTypes,3,357
TypeParser,3,357
UUIDDeserializer,3,357
StringArraySerializer,3,357
VirtualBeanPropertyWriter,3,357
CollectionDeserializer,3,357
ExternalTypeId999Test,3,357
FormatFeaturesTest,3,357
FromStringDeserializer,3,357
AtomicReferenceDeserializer,3,357
BaseMapTest,3,357
FieldProperty,3,357
DelegatingExternalProperty1003Test,3,357
DefaultDeserializationContext,3,357
StdArraySerializers,2,357
ContainerDeserializerBase,2,357
SettableAnyProperty,2,357
AttributePropertyWriter,2,357
TestPolymorphicWithDefaultImpl,2,357
SimpleBeanPropertyDefinition,2,357
TestSimpleAtomicTypes,2,357
TestSimpleTypes,2,357
TestPOJOPropertiesCollector,2,357
AbstractDeserializer,2,357
TestSubtypes,2,357
CollectionSerializer,2,357
TestTypeBindings,2,357
SerializationFeature,2,357
CreatorProperties1122Test,2,357
SequenceWriter,2,357
CreatorPropertiesTest,2,357
RecursiveType938Test,2,357
ReadableObjectId,2,357
DateSerializationTest,2,357
PropertyNamingStrategy,2,357
DateTimeSerializerBase,2,357
ContextualizationTest,2,357
StdKeySerializer,2,357
TestObjectNode,2,357
BasicClassIntrospector,2,357
TestEnumSerializer,2,357
TestEnumModule,2,357
TestEnumMixin,2,357
TestEnumKeySerializer,2,357
TestEnumKeyDeserializer,2,357
TestEnumDeserializer,2,357
TestEnum,2,357
Bean,2,357
TestJSONP,2,357
TestJacksonAnnotationIntrospector,2,357
BeanPropertyDefinition,2,357
ClassStack,2,357
TestConvertingSerializer357,2,357
TestCollectionDeserialization,2,357
TestJsonSerializeAs,2,357
BaseSettings,2,357
TestMapSerialization,2,357
TestAnnotatedClass,2,357
StringSerializer,2,357
BeanUtil,2,357
BooleanNode,2,357
StdSubtypeResolver,2,357
PolymorphicList036Test,2,357
TestValueAnnotations,2,357
EmptyIterator,2,357
NumberSerializers,2,357
JsonFormatTypes,2,357
NullNode,2,357
MapEntrySerializer,2,357
UnrecognizedPropertyException,2,357
EnumDeserializer,2,357
ModuleVersion,2,357
KeyEnum,2,357
JsonIncludeTest,2,357
ArrayNode,2,357
MethodProperty,2,357
MappingJsonFactory,2,357
TypeBindingsOld,2,357
AnyGetter1124Test,2,357
FilteredBeanPropertyWriter,2,357
MapperConfig,2,357
NumberDeserializers,2,357
DefaultSerializerProvider,2,357
DeprecatedTypeHandlingTest,2,357
AnnotationMap,2,357
ObjectArrayDeserializer,2,357
UnresolvedForwardReference,2,357
UnwrappingBeanPropertyWriter,2,357
UnwrappingBeanSerializer,2,357
InvalidFormatException,2,357
ValueInstantiator,2,357
ValueNode,2,357
Objecid1083Test,2,357
EnumValues,2,357
ImplicitParamsForCreator806Test,2,357
IgnoredPropertyException,2,357
ObjectNode,2,357
ObjectWriter,2,357
UUIDSerializer,1,357
TypeResolutionContext,1,357
TypeSerializerWrapper,1,357
ThrowableDeserializer,1,357
TestJdk16Types,1,357
UnknownSerializer,1,357
TestJsonSerialize2,1,357
TestJsonNode,1,357
TestJdk7Types,1,357
ViewsWithSchemaTest,1,357
TestIterable,1,357
TestMixinInheritance,1,357
TypeIdResolver,1,357
AnyGetterWriter,1,357
TestObjectId,1,357
TextNode,1,357
TestViewSerialization,1,357
ToStringSerializer,1,357
TestVersions,1,357
BeanAsArraySerializer,1,357
AsWrapperTypeSerializer,1,357
TestUnknownProperty426,1,357
TestTypeResolution,1,357
TokenBufferSerializer,1,357
TransientFieldTest,1,357
TestTypeModifiers,1,357
TransientTest,1,357
TestStdDateFormat,1,357
TypeAliasesTest,1,357
TestScalars,1,357
TestPropertyConflicts,1,357
ArraySerializerBase,1,357
ArrayBlockingQueueDeserializer,1,357
AnySetter1035Test,1,357
TestObjectMapperBeanSerializer,1,357
TestObjectIdWithEquals,1,357
TypeIdResolverBase,1,357
TestObjectIdSerialization,1,357
TestObjectIdDeserialization,1,357
TestObjectId154,1,357
TestHandlerInstantiation,1,357
HierarchicType,1,357
TestGenerateJsonSchema,1,357
ObjectId825BTest,1,357
MappingIteratorDeserializer,1,357
MiscDeprecatedTest,1,357
EnumMapSerializer,1,357
NonTypedScalarSerializerBase,1,357
NullSerializationTest,1,357
Deserializers,1,357
DeserializerFactory,1,357
MapperConfigBase,1,357
AbstractTypeResolver,1,357
PathDeserializer,1,357
PrimitiveArrayDeserializers,1,357
PropertyBindingException,1,357
RawSerializer,1,357
ReadOnlyClassToSerializerMap,1,357
EnumResolver,1,357
EnumSerializer,1,357
TestFieldDeserialization,1,357
JavaType76Test,1,357
Generic1128Test,1,357
ISO8601UtilsTest,1,357
IntNode,1,357
IntrospectorPairTest,1,357
IterableSerializer,1,357
