ClassName,Changes,TotalCommits
ObjectMapper,25,333
MapSerializer,16,333
BeanDeserializer,14,333
JacksonAnnotationIntrospector,13,333
BeanDeserializerBase,12,333
BasicDeserializerFactory,11,333
BasicSerializerFactory,11,333
MapDeserializer,11,333
ObjectWriter,10,333
BeanPropertyWriter,10,333
ObjectReader,9,333
UntypedObjectDeserializer,9,333
SerializerProvider,8,333
MapperFeature,8,333
TestEnumSerialization,8,333
VirtualBeanPropertyWriter,8,333
POJOPropertyBuilder,7,333
TestMapSerialization,7,333
TestObjectWriter,7,333
BeanDeserializerFactory,6,333
TestPOJOAsArray,6,333
SingleArgCreatorTest,6,333
StdDelegatingSerializer,6,333
TestObjectIdDeserialization,6,333
DefaultDeserializationContext,6,333
EnumSerializer,6,333
AttributePropertyWriter,6,333
TestMapDeserialization,6,333
AsArraySerializerBase,6,333
TestForwardReference,6,333
JSOGDeserialize622Test,6,333
BasicBeanDescription,5,333
ContainerDeserializerBase,5,333
DeserializationConfig,5,333
CollectionDeserializer,5,333
MapEntrySerializer,5,333
DefaultSerializerProvider,5,333
SequenceWriterTest,5,333
EnumMapDeserializer,5,333
AnnotationIntrospector,5,333
BeanPropertyDefinition,5,333
BeanPropertyMap,5,333
TestNoClassDefFoundDeserializer,5,333
PojoAsArray646Test,5,333
BeanDeserializerBuilder,5,333
StdTypeResolverBuilder,5,333
TestMixinSerForClass,5,333
AnnotatedClass,5,333
SerializationFeature,5,333
TestObjectIdWithInjectables538,5,333
StringArrayDeserializer,4,333
TestVirtualProperties,4,333
JsonAppend,4,333
StringCollectionDeserializer,4,333
DeserializationContext,4,333
DeserializationFeature,4,333
MapEntryDeserializer,4,333
StdDeserializer,4,333
ISO8601Utils,4,333
TestWithGenerics,4,333
JsonValueSerializer,4,333
EnumMapSerializer,4,333
ObjectArraySerializer,4,333
BeanAsArraySerializer,4,333
ContainerSerializer,4,333
TestJavaType76,4,333
TestCreatorWithNamingStrategy556,4,333
StdArraySerializers,4,333
TestPolymorphicDelegating,4,333
AnnotatedMember,4,333
SequenceWriter,4,333
TestPolymorphicWithDefaultImpl,4,333
POJOPropertiesCollector,4,333
AnnotationIntrospectorPair,4,333
SettableBeanProperty,4,333
BeanSerializerFactory,4,333
BeanSerializerBase,4,333
TestParserUsingMapper,3,333
TestParentChildReferences,3,333
TestNpe597,3,333
JavaType,3,333
ReadValuesTest,3,333
StdSerializer,3,333
TestTypeFactory,3,333
SerializationConfig,3,333
MappingIterator,3,333
TestReadValues,3,333
IterableSerializer,3,333
StdDelegatingDeserializer,3,333
ObjectArrayDeserializer,3,333
NumberSerializers,3,333
SimpleBeanPropertyDefinition,3,333
TestSubtypesExistingProperty,3,333
TestTypeModifierNameResolution,3,333
IteratorSerializer,3,333
AbstractDeserializer,3,333
PropertySerializerMap,3,333
TestBeanDeserializer,3,333
TypeFactory,3,333
TypeDeserializerBase,3,333
BeanSerializer,3,333
TestCreators421,3,333
StringArraySerializer,3,333
TestDefaultForObject,3,333
BeanAsArrayDeserializer,3,333
CollectionSerializer,3,333
ToStringSerializer,3,333
BaseMapTest,3,333
TestMixinMerging,3,333
TestCglibUsage,3,333
TestBeanSerializer,3,333
TestExceptionHandling,3,333
TestNameConflicts,3,333
ArrayNode,3,333
IndexedListSerializer,3,333
AnnotatedField,3,333
AnnotatedMethod,3,333
TestUnwrappedWithSameName647,3,333
FieldProperty,3,333
EnumSetSerializer,3,333
TestGenericListSerialization,3,333
TestCustomSerializers,3,333
ArraySerializerBase,3,333
TestAnnotionBundles,3,333
TestEnumDeserialization,2,333
TestEnumSerialization572,2,333
TestEmptyClass,2,333
TestJdkTypes,2,333
TestExternalTypeId222,2,333
TestMapJsonValueKey47,2,333
SettableAnyProperty,2,333
TestObjectReader,2,333
TestExternalTypeId,2,333
TestHandlerInstantiation,2,333
StdValueInstantiator,2,333
TestCustomDeserializers,2,333
TestCreatorsDelegating,2,333
StringCollectionSerializer,2,333
StringSerializer,2,333
TestAnnotationInheritance,2,333
StdNodeBasedDeserializer,2,333
StdKeySerializers,2,333
StdKeySerializer,2,333
StdKeyDeserializer,2,333
TestNumberNodes,2,333
TestBuilderMethods,2,333
TestBuilderSimple,2,333
TestConversions,2,333
TestNumbers,2,333
TestCreatorNullValue,2,333
StaticListSerializerBase,2,333
TestCreators,2,333
TestObjectBuffer,2,333
TestCreators541,2,333
TestObjectMapper,2,333
TestObjectMapperBeanSerializer,2,333
TestCreators3,2,333
TestJavaType,2,333
TypeWrappedSerializer,2,333
BeanAsArrayBuilderDeserializer,2,333
AsExistingPropertyTypeSerializer,2,333
DeserializerCache,2,333
JsonSerializer,2,333
UUIDSerializer,2,333
TestTypedContainerSerialization,2,333
TokenBuffer,2,333
TestTypedDeserializationWithDefault,2,333
JsonNode,2,333
TypeIdResolverBase,2,333
TestTypedSerialization,2,333
TestTypeResolution,2,333
InnerClassProperty,2,333
TestUnknownProperty426,2,333
BeanDescription,2,333
IndexedStringListSerializer,2,333
TestVersions,2,333
TestUnwrappedWithCreator,2,333
TestValueUpdate,2,333
BeanProperty,2,333
BeanUtil,2,333
DateTimeSerializerBase,2,333
TestTypeBindings,2,333
NumberSerializer,2,333
ObjectIdReader,2,333
