ClassName,Changes,TotalCommits
FormElement,1,3
FormElementTest,1,3
Element,5,36
TokeniserState,5,36
TextNode,4,36
Entities,4,36
ElementTest,3,36
EntitiesTest,3,36
Tag,3,36
HtmlTreeBuilder,2,36
HtmlParserTest,2,36
QueryParser,2,36
ParseTest,2,36
HtmlTreeBuilderState,2,36
CleanerTest,2,36
Evaluator,2,36
Tokeniser,2,36
DocumentTest,2,36
Document,2,36
SelectorTest,2,36
Token,1,36
TextNodeTest,1,36
UrlConnectTest,1,36
XmlTreeBuilder,1,36
AttributeTest,1,36
Parser,1,36
NodeTest,1,36
HttpConnection,1,36
ElementsTest,1,36
Elements,1,36
CssTest,1,36
Connection,1,36
XmlTreeBuilderTest,1,36
