ClassName,Changes,TotalCommits
Token,5,0
ParserTest,28,0
Element,42,180
Parser,37,180
ElementTest,23,170
Node,23,180
SelectorTest,19,158
Tag,21,181
Selector,18,158
Document,17,180
Evaluator,9,96
package-info,6,65
CleanerTest,11,121
TextNode,16,180
ElementsTest,13,154
Elements,13,155
Cleaner,10,123
Jsoup,13,165
TokenQueue,11,163
ParseTest,9,140
Comment,11,180
Attributes,11,180
TextNodeTest,2,34
Whitelist,7,123
UrlConnectTest,3,70
XmlDeclaration,7,164
DataNode,6,147
DataUtil,3,81
NodeTest,5,141
Attribute,6,177
Collector,5,162
TextUtil,2,72
ElementList,4,158
StartTag,4,180
TokenStreamTest,4,183
TokenStream,4,183
DocumentTest,3,143
ListLinks,1,49
ElementListTest,3,156
AttributeParseTest,3,164
AttributeParser,3,180
Position,3,183
ParserRuntimeException,3,183
AttributeParserTest,2,177
TokenTest,2,180
Benchmark,1,98
TagTest,1,181
