ClassName,Changes,TotalCommits
Element,6,16
HttpConnection,5,16
ElementTest,4,16
Elements,4,16
StringUtil,3,16
Attribute,2,16
Attributes,2,16
XmlDeclaration,2,16
Tokeniser,2,16
TokenQueue,2,16
QueryParser,2,16
Node,2,16
HtmlTreeBuilderState,2,16
HtmlTreeBuilder,2,16
DataUtil,2,16
Entities,2,16
CharacterReader,2,16
StringUtilTest,1,11
W3CDom,1,16
UrlConnectTest,1,16
CombiningEvaluator,1,16
ConnectTest,1,16
TextNode,1,16
HtmlToPlainText,1,16
HtmlParserTest,1,16
Document,1,16
DocumentType,1,16
HttpConnectionTest,1,16
EchoServlet,1,16
HtmlTreeBuilderStateTest,1,16
XmlTreeBuilderTest,1,16
