ClassName,Changes,TotalCommits
UncheckedIOException,1,2
ConstrainableInputStream,1,2
Node,5,22
Element,5,22
HttpConnection,5,22
HtmlTreeBuilder,4,22
TreeBuilder,3,22
QueryParser,3,22
HtmlTreeBuilderState,3,22
HtmlParserTest,2,22
Whitelist,2,22
W3CDom,2,22
Normalizer,2,22
HttpConnectionTest,2,22
Attributes,2,22
Entities,2,22
Document,2,22
DataUtil,2,22
package-info,1,12
SelectorTest,1,22
XmlTreeBuilder,1,22
CharacterReaderTest,1,22
CleanerTest,1,22
UrlConnectTest,1,22
CombiningEvaluator,1,22
TokeniserState,1,22
Tokeniser,1,22
Token,1,22
TagTest,1,22
Tag,1,22
FormElement,1,22
Evaluator,1,22
DataUtilTest,1,22
ParserSettingsTest,1,22
Parser,1,22
ParseTest,1,22
ParseSettings,1,22
DescendableLinkedList,1,22
NodeTest,1,22
CharacterReader,1,22
MultiLocaleRule,1,22
Elements,1,22
Selector,1,22
