ClassName,Changes,TotalCommits
ParserTest,9,0
StringUtilTest,2,4
StringUtil,2,4
Entities,8,18
Validate,1,4
EntitiesTest,4,18
Element,14,63
Node,13,63
TokenQueue,13,63
SelectorTest,10,63
Selector,10,63
Tag,9,63
Attribute,8,63
ElementTest,7,63
TextNode,7,63
Parser,6,63
Attributes,6,63
Evaluator,5,63
Document,4,63
DataUtil,4,63
ParseTest,4,63
TokenQueueTest,3,55
DataNode,3,63
Collector,2,63
Comment,2,63
Elements,2,63
Jsoup,2,63
XmlDeclaration,2,63
DataUtilTest,1,37
NodeVisitor,1,46
NodeTraversor,1,46
ElementsTest,1,63
NodeTest,1,63
ListLinks,1,63
TextNodeTest,1,63
CleanerTest,1,63
DocumentTest,1,63
UrlConnectTest,1,63
Cleaner,1,63
Whitelist,1,63
