ClassName,Changes,TotalCommits
ConnectIT,1,3
ConnectTest,4,26
HttpConnection,3,26
Selector,3,26
DataUtil,2,26
Element,2,26
TextUtil,2,26
TestServer,1,26
SelectorTest,1,26
StringUtil,1,26
StructuralEvaluator,1,26
TokeniserTest,1,26
TokenQueueTest,1,26
Node,1,26
TraversorTest,1,26
UrlConnectTest,1,26
NodeTest,1,26
AttributeParseTest,1,26
MultiLocaleRule,1,26
CharacterReader,1,26
HtmlTreeBuilder,1,26
HtmlToPlainText,1,26
FileServlet,1,26
Evaluator,1,26
EntitiesData,1,26
ElementsTest,1,26
ElementTest,1,26
EchoServlet,1,26
Cleaner,1,26
package-info,1,26
