ClassName,Changes,TotalCommits
ParserTest,3,0
HttpConnection,13,35
Connection,7,35
HttpConnectionTest,3,17
DataUtil,5,34
Tag,4,37
Element,4,37
Jsoup,4,37
ElementsTest,3,37
Elements,3,37
AttributesTest,2,30
Selector,2,37
SelectorTest,2,37
ElementTest,2,37
AttributeTest,1,20
DataUtilTest,1,34
TagTest,1,37
TextNodeTest,1,37
UrlConnectTest,1,37
Parser,1,37
TextNode,1,37
TokenQueueTest,1,37
Attribute,1,37
ParseTest,1,37
NodeTest,1,37
Node,1,37
ListLinks,1,37
Evaluator,1,37
Entities,1,37
Document,1,37
Comment,1,37
Collector,1,37
Attributes,1,37
Validate,1,37
