TestCase,Max,Avg,Min,Sum,HarmonicMean,GeometricMean,StandardDeviation,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio,HarmonicMeanLinesRatio,GeometricMeanLinesRatio,StandardDeviationLinesRatio,used_classes,changeProneness,linesRatio
org.apache.commons.csv.CSVPrinterTest.testRandomExcel,0.2560728744939271,0.11420278352071737,0.009720534629404616,0.6852167011243042,0.04001448325320044,0.07833723276395692,0.07944750406893074,8.523279352226721,3.491145782909049,0.046172539489671933,20.946874697454295,0.2516359602836024,1.595708323848211,2.8191021688147915,"[""Throwable"", ""Utils"", ""CSVFormat"", ""StringWriter"", ""CSVParser"", ""Random"", ""String[][]"", ""CSVPrinterTest"", ""List"", ""StringBuilder"", ""String"", ""Object[]"", ""CSVRecord"", ""Objects"", ""CSVPrinter""]","[0.2560728744939271, 0.17155555555555554, 0.09866666666666667, 0.08355555555555555, 0.06564551422319474, 0.009720534629404616]","[8.523279352226721, 5.100444444444444, 2.6977777777777776, 3.7706666666666666, 0.8085339168490153, 0.046172539489671933]"
org.apache.commons.csv.CSVPrinterTest.testRandomMySql,0.2560728744939271,0.11420278352071737,0.009720534629404616,0.6852167011243042,0.04001448325320044,0.07833723276395692,0.07944750406893074,8.523279352226721,3.491145782909049,0.046172539489671933,20.946874697454295,0.2516359602836024,1.595708323848211,2.8191021688147915,"[""Throwable"", ""Utils"", ""CSVFormat"", ""StringWriter"", ""CSVParser"", ""Random"", ""String[][]"", ""CSVPrinterTest"", ""List"", ""StringBuilder"", ""String"", ""Object[]"", ""CSVRecord"", ""Objects"", ""CSVPrinter""]","[0.2560728744939271, 0.17155555555555554, 0.09866666666666667, 0.08355555555555555, 0.06564551422319474, 0.009720534629404616]","[8.523279352226721, 5.100444444444444, 2.6977777777777776, 3.7706666666666666, 0.8085339168490153, 0.046172539489671933]"
org.apache.commons.csv.CSVPrinterTest.testRandomDefault,0.2560728744939271,0.11420278352071737,0.009720534629404616,0.6852167011243042,0.04001448325320044,0.07833723276395692,0.07944750406893074,8.523279352226721,3.491145782909049,0.046172539489671933,20.946874697454295,0.2516359602836024,1.595708323848211,2.8191021688147915,"[""Throwable"", ""Utils"", ""CSVFormat"", ""StringWriter"", ""CSVParser"", ""Random"", ""String[][]"", ""CSVPrinterTest"", ""List"", ""StringBuilder"", ""String"", ""Object[]"", ""CSVRecord"", ""Objects"", ""CSVPrinter""]","[0.2560728744939271, 0.17155555555555554, 0.09866666666666667, 0.08355555555555555, 0.06564551422319474, 0.009720534629404616]","[8.523279352226721, 5.100444444444444, 2.6977777777777776, 3.7706666666666666, 0.8085339168490153, 0.046172539489671933]"
org.apache.commons.csv.CSVPrinterTest.testRandomTdf,0.2560728744939271,0.11420278352071737,0.009720534629404616,0.6852167011243042,0.04001448325320044,0.07833723276395692,0.07944750406893074,8.523279352226721,3.491145782909049,0.046172539489671933,20.946874697454295,0.2516359602836024,1.595708323848211,2.8191021688147915,"[""Throwable"", ""Utils"", ""CSVFormat"", ""StringWriter"", ""CSVParser"", ""Random"", ""String[][]"", ""CSVPrinterTest"", ""List"", ""StringBuilder"", ""String"", ""Object[]"", ""CSVRecord"", ""Objects"", ""CSVPrinter""]","[0.2560728744939271, 0.17155555555555554, 0.09866666666666667, 0.08355555555555555, 0.06564551422319474, 0.009720534629404616]","[8.523279352226721, 5.100444444444444, 2.6977777777777776, 3.7706666666666666, 0.8085339168490153, 0.046172539489671933]"
org.apache.commons.csv.CSVPrinterTest.testRandomRfc4180,0.2560728744939271,0.11420278352071737,0.009720534629404616,0.6852167011243042,0.04001448325320044,0.07833723276395692,0.07944750406893074,8.523279352226721,3.491145782909049,0.046172539489671933,20.946874697454295,0.2516359602836024,1.595708323848211,2.8191021688147915,"[""Throwable"", ""Utils"", ""CSVFormat"", ""StringWriter"", ""CSVParser"", ""Random"", ""String[][]"", ""CSVPrinterTest"", ""List"", ""StringBuilder"", ""String"", ""Object[]"", ""CSVRecord"", ""Objects"", ""CSVPrinter""]","[0.2560728744939271, 0.17155555555555554, 0.09866666666666667, 0.08355555555555555, 0.06564551422319474, 0.009720534629404616]","[8.523279352226721, 5.100444444444444, 2.6977777777777776, 3.7706666666666666, 0.8085339168490153, 0.046172539489671933]"
org.apache.commons.csv.CSVPrinterTest.testParseCustomNullValues,0.2560728744939271,0.13509923329897994,0.06564551422319474,0.6754961664948996,0.1062231750898353,0.11891149549249416,0.07038691215933987,8.523279352226721,4.180140431592925,0.8085339168490153,20.900702157964623,2.287205157708709,3.2409136526282754,2.5862178350574823,"[""StringBuilder"", ""Throwable"", ""CSVRecord"", ""CSVFormat"", ""StringReader"", ""CSVPrinter"", ""StringWriter"", ""CSVParser"", ""Iterator"", ""CSVPrinterTest""]","[0.2560728744939271, 0.17155555555555554, 0.09866666666666667, 0.08355555555555555, 0.06564551422319474]","[8.523279352226721, 5.100444444444444, 2.6977777777777776, 3.7706666666666666, 0.8085339168490153]"
org.apache.commons.csv.CSVPrinterTest.testMySqlNullOutput,0.2560728744939271,0.13509923329897994,0.06564551422319474,0.6754961664948996,0.1062231750898353,0.11891149549249416,0.07038691215933987,8.523279352226721,4.180140431592925,0.8085339168490153,20.900702157964623,2.287205157708709,3.2409136526282754,2.5862178350574823,"[""Object[]"", ""Throwable"", ""CSVRecord"", ""CSVFormat"", ""Objects"", ""CSVPrinter"", ""StringWriter"", ""CSVParser"", ""CSVPrinterTest"", ""List""]","[0.2560728744939271, 0.17155555555555554, 0.09866666666666667, 0.08355555555555555, 0.06564551422319474]","[8.523279352226721, 5.100444444444444, 2.6977777777777776, 3.7706666666666666, 0.8085339168490153]"
org.apache.commons.csv.CSVPrinterTest.testJira135_part3,0.2560728744939271,0.13509923329897994,0.06564551422319474,0.6754961664948996,0.1062231750898353,0.11891149549249416,0.07038691215933987,8.523279352226721,4.180140431592925,0.8085339168490153,20.900702157964623,2.287205157708709,3.2409136526282754,2.5862178350574823,"[""StringBuilder"", ""Object[]"", ""Throwable"", ""CSVRecord"", ""CSVFormat"", ""LinkedList"", ""Objects"", ""CSVPrinter"", ""StringWriter"", ""CSVParser"", ""CSVPrinterTest"", ""List""]","[0.2560728744939271, 0.17155555555555554, 0.09866666666666667, 0.08355555555555555, 0.06564551422319474]","[8.523279352226721, 5.100444444444444, 2.6977777777777776, 3.7706666666666666, 0.8085339168490153]"
org.apache.commons.csv.CSVPrinterTest.testJira135_part1,0.2560728744939271,0.13509923329897994,0.06564551422319474,0.6754961664948996,0.1062231750898353,0.11891149549249416,0.07038691215933987,8.523279352226721,4.180140431592925,0.8085339168490153,20.900702157964623,2.287205157708709,3.2409136526282754,2.5862178350574823,"[""StringBuilder"", ""Object[]"", ""Throwable"", ""CSVRecord"", ""CSVFormat"", ""LinkedList"", ""Objects"", ""CSVPrinter"", ""StringWriter"", ""CSVParser"", ""CSVPrinterTest"", ""List""]","[0.2560728744939271, 0.17155555555555554, 0.09866666666666667, 0.08355555555555555, 0.06564551422319474]","[8.523279352226721, 5.100444444444444, 2.6977777777777776, 3.7706666666666666, 0.8085339168490153]"
org.apache.commons.csv.CSVPrinterTest.testJira135All,0.2560728744939271,0.13509923329897994,0.06564551422319474,0.6754961664948996,0.1062231750898353,0.11891149549249416,0.07038691215933987,8.523279352226721,4.180140431592925,0.8085339168490153,20.900702157964623,2.287205157708709,3.2409136526282754,2.5862178350574823,"[""StringBuilder"", ""Object[]"", ""Throwable"", ""CSVRecord"", ""CSVFormat"", ""LinkedList"", ""Objects"", ""CSVPrinter"", ""StringWriter"", ""CSVParser"", ""CSVPrinterTest"", ""List""]","[0.2560728744939271, 0.17155555555555554, 0.09866666666666667, 0.08355555555555555, 0.06564551422319474]","[8.523279352226721, 5.100444444444444, 2.6977777777777776, 3.7706666666666666, 0.8085339168490153]"
