TestCase,Max,Avg,Min,Sum,HarmonicMean,GeometricMean,StandardDeviation,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio,HarmonicMeanLinesRatio,GeometricMeanLinesRatio,StandardDeviationLinesRatio,used_classes,changeProneness,linesRatio
com.google.gson.functional.TypeAdapterPrecedenceTest.testStreamingFollowedByNonstreamingHierarchical,0.21428571428571427,0.07430879049161271,0.016979445933869526,0.5944703239329017,0.033629876915037646,0.048419758646283985,0.06805247114932972,2.825892857142857,1.3169846152705307,0.1680071492403932,10.535876922164245,0.5599047890440011,0.8923079985486562,0.9712869245692849,"[""TypeAdapterPrecedenceTest$2"", ""JsonReader"", ""StringBuilder"", ""JsonWriter"", ""Object"", ""TypeAdapterPrecedenceTest$3"", ""TypeAdapterPrecedenceTest$Foo"", ""JsonElement"", ""TypeAdapterPrecedenceTest$1"", ""JsonPrimitive"", ""GsonBuilder"", ""TypeAdapter"", ""Gson"", ""TypeAdapterPrecedenceTest""]","[0.21428571428571427, 0.15102770330652368, 0.08310991957104558, 0.059813084112149535, 0.032171581769437, 0.018564356435643563, 0.018518518518518517, 0.016979445933869526]","[2.825892857142857, 2.4253798033958893, 1.8310991957104559, 1.8672897196261682, 0.4155495978552279, 0.5767326732673267, 0.42592592592592593, 0.1680071492403932]"
com.google.gson.functional.TypeAdapterPrecedenceTest.testStreamingFollowedByNonstreaming,0.21428571428571427,0.07430879049161271,0.016979445933869526,0.5944703239329017,0.033629876915037646,0.048419758646283985,0.06805247114932972,2.825892857142857,1.3169846152705307,0.1680071492403932,10.535876922164245,0.5599047890440011,0.8923079985486562,0.9712869245692849,"[""TypeAdapterPrecedenceTest$2"", ""JsonReader"", ""StringBuilder"", ""JsonWriter"", ""Object"", ""TypeAdapterPrecedenceTest$3"", ""TypeAdapterPrecedenceTest$Foo"", ""JsonElement"", ""TypeAdapterPrecedenceTest$1"", ""JsonPrimitive"", ""GsonBuilder"", ""TypeAdapter"", ""Gson"", ""TypeAdapterPrecedenceTest""]","[0.21428571428571427, 0.15102770330652368, 0.08310991957104558, 0.059813084112149535, 0.032171581769437, 0.018564356435643563, 0.018518518518518517, 0.016979445933869526]","[2.825892857142857, 2.4253798033958893, 1.8310991957104559, 1.8672897196261682, 0.4155495978552279, 0.5767326732673267, 0.42592592592592593, 0.1680071492403932]"
com.google.gson.functional.TypeAdapterPrecedenceTest.testSerializeNonstreamingTypeAdapterFollowedByStreamingTypeAdapter,0.21428571428571427,0.07430879049161271,0.016979445933869526,0.5944703239329017,0.033629876915037646,0.048419758646283985,0.06805247114932972,2.825892857142857,1.3169846152705307,0.1680071492403932,10.535876922164245,0.5599047890440011,0.8923079985486562,0.9712869245692849,"[""TypeAdapterPrecedenceTest$2"", ""JsonReader"", ""StringBuilder"", ""JsonWriter"", ""Object"", ""TypeAdapterPrecedenceTest$3"", ""TypeAdapterPrecedenceTest$Foo"", ""JsonElement"", ""TypeAdapterPrecedenceTest$1"", ""JsonPrimitive"", ""GsonBuilder"", ""TypeAdapter"", ""Gson"", ""TypeAdapterPrecedenceTest""]","[0.21428571428571427, 0.15102770330652368, 0.08310991957104558, 0.059813084112149535, 0.032171581769437, 0.018564356435643563, 0.018518518518518517, 0.016979445933869526]","[2.825892857142857, 2.4253798033958893, 1.8310991957104559, 1.8672897196261682, 0.4155495978552279, 0.5767326732673267, 0.42592592592592593, 0.1680071492403932]"
com.google.gson.functional.TypeAdapterPrecedenceTest.testStreamingHierarchicalFollowedByNonstreaming,0.21428571428571427,0.07430879049161271,0.016979445933869526,0.5944703239329017,0.033629876915037646,0.048419758646283985,0.06805247114932972,2.825892857142857,1.3169846152705307,0.1680071492403932,10.535876922164245,0.5599047890440011,0.8923079985486562,0.9712869245692849,"[""TypeAdapterPrecedenceTest$2"", ""JsonReader"", ""StringBuilder"", ""JsonWriter"", ""Object"", ""TypeAdapterPrecedenceTest$3"", ""TypeAdapterPrecedenceTest$Foo"", ""JsonElement"", ""TypeAdapterPrecedenceTest$1"", ""JsonPrimitive"", ""GsonBuilder"", ""TypeAdapter"", ""Gson"", ""TypeAdapterPrecedenceTest""]","[0.21428571428571427, 0.15102770330652368, 0.08310991957104558, 0.059813084112149535, 0.032171581769437, 0.018564356435643563, 0.018518518518518517, 0.016979445933869526]","[2.825892857142857, 2.4253798033958893, 1.8310991957104559, 1.8672897196261682, 0.4155495978552279, 0.5767326732673267, 0.42592592592592593, 0.1680071492403932]"
com.google.gson.functional.TypeAdapterPrecedenceTest.testStreamingHierarchicalFollowedByNonstreamingHierarchical,0.21428571428571427,0.07430879049161271,0.016979445933869526,0.5944703239329017,0.033629876915037646,0.048419758646283985,0.06805247114932972,2.825892857142857,1.3169846152705307,0.1680071492403932,10.535876922164245,0.5599047890440011,0.8923079985486562,0.9712869245692849,"[""TypeAdapterPrecedenceTest$2"", ""JsonReader"", ""StringBuilder"", ""JsonWriter"", ""Object"", ""TypeAdapterPrecedenceTest$3"", ""TypeAdapterPrecedenceTest$Foo"", ""JsonElement"", ""TypeAdapterPrecedenceTest$1"", ""JsonPrimitive"", ""GsonBuilder"", ""TypeAdapter"", ""Gson"", ""TypeAdapterPrecedenceTest""]","[0.21428571428571427, 0.15102770330652368, 0.08310991957104558, 0.059813084112149535, 0.032171581769437, 0.018564356435643563, 0.018518518518518517, 0.016979445933869526]","[2.825892857142857, 2.4253798033958893, 1.8310991957104559, 1.8672897196261682, 0.4155495978552279, 0.5767326732673267, 0.42592592592592593, 0.1680071492403932]"
com.google.gson.functional.JsonAdapterAnnotationOnClassesTest.testRegisteredAdapterOverridesJsonAdapter,0.21428571428571427,0.09882954138321866,0.018564356435643563,0.592977248299312,0.05503741181253115,0.07632152961622675,0.06497805958472454,2.825892857142857,1.6747421787786847,0.5220588235294118,10.048453072672109,1.0914585613192969,1.3849226044673748,0.8645259386586277,"[""JsonWriter"", ""JsonReader"", ""Object"", ""JsonAdapterAnnotationOnClassesTest$1"", ""GsonBuilder"", ""TypeAdapter"", ""Gson"", ""JsonAdapterAnnotationOnClassesTest$A"", ""JsonAdapterAnnotationOnClassesTest""]","[0.21428571428571427, 0.15102770330652368, 0.08310991957104558, 0.0661764705882353, 0.059813084112149535, 0.018564356435643563]","[2.825892857142857, 2.4253798033958893, 1.8310991957104559, 0.5220588235294118, 1.8672897196261682, 0.5767326732673267]"
com.google.gson.functional.JsonAdapterAnnotationOnFieldsTest.testRegisteredTypeAdapterTakesPrecedenceOverClassAnnotationAdapter,0.21428571428571427,0.09760405118714023,0.018564356435643563,0.5856243071228414,0.0541000424175065,0.07483790912922363,0.06564822461241163,2.825892857142857,1.7776833552492732,0.5767326732673267,10.66610013149564,1.34554564160839,1.5773850802191915,0.7503814805180595,"[""JsonWriter"", ""JsonReader"", ""JsonAdapterAnnotationOnFieldsTest$RegisteredUserAdapter"", ""Object"", ""JsonAdapterAnnotationOnFieldsTest"", ""JsonAdapterAnnotationOnFieldsTest$User"", ""GsonBuilder"", ""TypeAdapter"", ""Gson"", ""JsonAdapterAnnotationOnFieldsTest$Computer""]","[0.21428571428571427, 0.15102770330652368, 0.08310991957104558, 0.059813084112149535, 0.058823529411764705, 0.018564356435643563]","[2.825892857142857, 2.4253798033958893, 1.8310991957104559, 1.8672897196261682, 1.1397058823529411, 0.5767326732673267]"
com.google.gson.functional.DefaultTypeAdaptersTest.testOverrideBigIntegerTypeAdapter,0.21428571428571427,0.09331100242161078,0.018564356435643563,0.5598660145296647,0.048329068211562354,0.06798687382351382,0.06880998528953806,2.825892857142857,1.7226742872789214,0.5767326732673267,10.336045723673529,1.2456305543130262,1.490008052886426,0.8052275743164312,"[""JsonWriter"", ""JsonReader"", ""Constructor"", ""DefaultTypeAdaptersTest"", ""Object"", ""GsonBuilder"", ""TypeAdapter"", ""Gson"", ""BigInteger"", ""Class"", ""AssertionError"", ""DefaultTypeAdaptersTest$NumberAsStringAdapter""]","[0.21428571428571427, 0.15102770330652368, 0.08310991957104558, 0.059813084112149535, 0.03306523681858802, 0.018564356435643563]","[2.825892857142857, 2.4253798033958893, 1.8310991957104559, 1.8672897196261682, 0.8096514745308311, 0.5767326732673267]"
com.google.gson.functional.DefaultTypeAdaptersTest.testClassSerialization,0.21428571428571427,0.09331100242161078,0.018564356435643563,0.5598660145296647,0.048329068211562354,0.06798687382351382,0.06880998528953806,2.825892857142857,1.7226742872789214,0.5767326732673267,10.336045723673529,1.2456305543130262,1.490008052886426,0.8052275743164312,"[""JsonWriter"", ""JsonReader"", ""DefaultTypeAdaptersTest$MyClassTypeAdapter"", ""GsonBuilder"", ""TypeAdapter"", ""Gson"", ""DefaultTypeAdaptersTest"", ""Class"", ""IOException""]","[0.21428571428571427, 0.15102770330652368, 0.08310991957104558, 0.059813084112149535, 0.03306523681858802, 0.018564356435643563]","[2.825892857142857, 2.4253798033958893, 1.8310991957104559, 1.8672897196261682, 0.8096514745308311, 0.5767326732673267]"
com.google.gson.functional.DefaultTypeAdaptersTest.testOverrideBigDecimalTypeAdapter,0.21428571428571427,0.09331100242161078,0.018564356435643563,0.5598660145296647,0.048329068211562354,0.06798687382351382,0.06880998528953806,2.825892857142857,1.7226742872789214,0.5767326732673267,10.336045723673529,1.2456305543130262,1.490008052886426,0.8052275743164312,"[""JsonWriter"", ""BigDecimal"", ""JsonReader"", ""Constructor"", ""Object"", ""GsonBuilder"", ""TypeAdapter"", ""Gson"", ""DefaultTypeAdaptersTest"", ""Class"", ""AssertionError"", ""DefaultTypeAdaptersTest$NumberAsStringAdapter""]","[0.21428571428571427, 0.15102770330652368, 0.08310991957104558, 0.059813084112149535, 0.03306523681858802, 0.018564356435643563]","[2.825892857142857, 2.4253798033958893, 1.8310991957104559, 1.8672897196261682, 0.8096514745308311, 0.5767326732673267]"
