ClassName,Changes,TotalCommits,Insertions,Deletions
BeanPropertySetter,1,1,0,0
NameBasedCandidateFilter,2,2,1,1
MockCandidateFilter,2,2,1,1
InjectMocksShouldTryPropertySettersFirstBeforeFieldAccessTest,1,1,0,0
Injecter,2,2,0,14
BeanPropertySetterTest,1,1,0,0
OngoingInjecter,1,1,0,0
TypeBasedCandidateFilter,2,2,1,1
FinalMockCandidateFilter,2,2,10,7
ShouldMocksCompareToBeConsistentWithEqualsTest,1,4,0,0
FieldInitializer,3,16,8,8
Mockito,237,1477,5033,3379
ShouldAllowInlineMockCreationTest,1,8,0,0
Reporter,113,1294,1060,659
MockHandler,103,1268,928,920
NPEOnAnyClassMatcherAutounboxTest,2,27,2,0
Invocation,107,1477,679,896
FieldInitializerTest,1,16,0,0
MockInjectionTest,10,162,95,133
SpyAnnotationEngine,10,162,30,29
InjectingAnnotationEngine,9,162,20,26
SpyAnnotationTest,9,162,126,86
TimeoutTest,6,109,47,20
OnlyTest,4,74,4,64
Matchers,76,1460,1649,1854
MultithreadedStubbingHalfManualTest,3,58,8,11
InvocationContainerImplTest,3,60,5,1
DefaultInjectionEngine,8,162,34,72
MockitoCore,27,583,235,202
Timeout,5,109,178,172
VerboseMockitoJUnitRunner,29,659,93,511
Answers,7,162,14,2
GenericMaster,4,95,10,2
ObjectMethodsGuru,14,340,39,14
MocksSerializationTest,14,345,584,282
MockitoMethod,11,283,4,0
MockUtil,57,1477,308,348
VerificationWithTimeoutImpl,4,106,5,3
VerificationWithTimeout,4,106,117,55
Spy,6,165,80,50
ParentClassNotPublicVeryWeirdBugTest,2,55,4,0
MultiThreadedTest,48,1347,201,520
InvocationTest,52,1477,319,516
ScenarioPrinter,3,87,11,1
ScenarioPrinterTest,3,87,16,1
BasicStubbingTest,50,1477,273,479
DescriptiveMessagesWhenVerificationFailsTest,45,1333,434,346
TestBase,39,1157,284,211
SpyShouldHaveNiceNameTest,1,30,0,0
InvocationMatcher,44,1324,254,245
ShouldNotDeadlockAnswerExecutionTest,2,61,4,0
MockSettingsImpl,16,495,69,35
MockitoDebuggerImpl,8,249,101,70
MockitoConfiguration,34,1067,222,299
IMethods,47,1477,351,500
AtLeastXVerificationTest,11,346,2,1
MockitoTest,46,1448,90,110
GenericMasterTest,3,95,17,4
InvocationsFinder,44,1401,311,159
VerifyingRecorder,41,1318,160,365
DeprecatedAnnotationEngineApiTest,5,162,5,74
PlaygroundTest,23,752,241,161
MockitoBehavior,45,1477,548,690
MockSettings,15,495,157,26
CaptorAnnotationTest,5,165,3,175
Captor,5,165,43,37
Stubber,40,1326,184,268
NumberOfInvocationsVerifier,39,1317,138,188
NumberOfInvocationsVerifierTest,39,1317,379,457
ReturnsDeepStubs,5,169,2,1
IMockitoConfiguration,20,689,70,52
MissingInvocationVerifier,38,1317,128,205
InjectMocks,4,140,35,8
ThreadsRunAllTestsHalfManualTest,27,950,238,251
MockControl,41,1477,208,943
WarningsFinder,5,182,14,6
VerboseMockitoJUnitRunnerTest,18,659,102,795
SmartNullReturnValues,20,739,125,156
WrongSetOfAnnotationsTest,4,149,11,11
MatchersTest,39,1461,512,1324
IncorectBindingPuzzleFixedTest,38,1432,260,378
DebuggingInfo,19,720,176,219
MethodInterceptorFilterTest,9,342,107,39
InvalidStateDetectionTest,36,1369,314,791
VerificationMode,34,1296,122,267
ShouldNotDeadlockAnswerExecution,2,77,0,111
ModellingDescriptiveMessagesTest,16,617,183,26
MockAwareVerificationMode,3,116,4,1
MockingProgressImpl,34,1315,152,181
Location,16,627,58,41
CustomMatchersTest,31,1225,240,145
VerificationInOrderTest,36,1437,493,556
ReturnsElementsOf,3,120,4,1
MockHandlerInterface,6,240,10,10
InvalidUsageTest,36,1446,277,426
InjectMock,4,162,9,64
PrintSettings,11,447,51,83
DefaultMockitoConfiguration,17,691,47,42
MockitoAnnotations,29,1184,161,100
FindingRedundantInvocationsInOrderTest,3,123,69,2
InOrderContextImpl,3,124,4,2
VerificationDataInOrderImpl,3,124,5,5
UsingVarargsTest,35,1465,176,501
WarningsPrinterImplTest,9,378,43,65
DeepStubbingTest,4,169,212,212
VerifyingRecorderTest,31,1318,205,285
JUnitFailureHacker,4,174,12,1
ClonesArguments,5,219,6,21
ExtraMatchers,33,1447,369,383
ArgumentMatchingTool,10,439,54,17
ExactNumberOfTimesVerificationTest,33,1459,241,313
WarningsFinderTest,4,179,8,12
BasicVerificationTest,33,1477,148,334
StubbingWithThrowablesTest,33,1477,222,405
MockingProgress,29,1315,50,61
LocalizedMatcher,16,727,68,63
InvalidUseOfMatchersTest,32,1462,124,290
ConsoleSpammingMockitoJUnitRunnerTest,10,462,22,156
ConsoleSpammingMockitoJUnitRunner,10,462,65,68
GlobalConfiguration,15,693,99,75
FilteredCGLIBProxyRealMethodTest,9,416,2,49
MockingStartedListener,4,189,6,1
MissingInvocationVerifierTest,27,1284,232,247
InvocationsFinderTest,26,1238,200,175
DescriptiveMessagesOnVerificationInOrderErrorsTest,25,1193,141,97
Only,7,335,11,16
ExperimentalMockitoJUnitRunner,15,720,145,321
CaptorAnnotationAutoboxingTest,2,96,8,0
VerificationDataImplTest,4,194,4,29
ArgumentMatchingToolTest,9,438,43,13
ThreadSafeMockingProgress,27,1315,66,108
InvocationMatcherTest,27,1324,191,136
SmartNullReturnValuesTest,15,739,44,98
MockitoStubber,19,937,69,163
SmartPrinter,9,446,8,43
SpyInjectionTest,3,149,6,2
MatchersPrinter,9,447,23,22
MockitoDebugger,5,249,10,5
StubInfo,5,249,23,8
MissingInvocationChecker,16,797,25,72
PointingStackTraceToActualInvocationTest,25,1247,140,294
VerificationModeImpl,25,1254,180,372
LastArguments,29,1455,154,405
OngoingStubbingImpl,10,503,28,25
MockitoSampleTest,29,1459,137,485
VerificationUsingMatchersTest,29,1462,80,216
OngoingStubbing,26,1316,158,184
DefaultAnnotationEngine,13,661,149,67
PointingStackTraceToActualInvocationChunkInOrderTest,23,1182,45,166
AnnotationsTest,23,1184,109,255
StackTraceFilter,28,1442,62,165
PointingStackTraceToActualInvocationChunkTest,24,1244,51,308
LocationTest,8,416,19,17
ReturnValues,23,1208,57,91
StrictOrderVerifier,27,1419,80,136
NumberOfInvocationsInOrderChecker,15,797,26,84
NoMoreInvocationsVerifierTest,24,1284,158,173
RegisteredInvocations,26,1401,83,176
WarningsPrinterImpl,7,378,58,91
NoMoreInteractionsVerificationTest,27,1459,99,165
NiceMessagesWhenVerificationFailsTest,27,1461,390,728
MakesMocksNotToReturnNulls,19,1035,64,187
FluentVerificationMode,2,109,0,27
CaptorAnnotationUnhappyPathTest,3,165,0,39
CaptorAnnotationBasicTest,3,165,0,103
NewOngoingStubbing,16,884,80,296
ArgumentMatcher,22,1223,87,104
BaseStubbing,9,503,17,16
InvocationBuilder,25,1400,110,121
Exceptions,25,1412,273,285
FilteredCGLIBProxyRealMethod,8,453,21,10
ObjectMethodsGuruTest,6,340,53,9
VerificationInOrderMixedWithOrdiraryVerificationTest,25,1419,137,185
MockUtilTest,26,1477,109,124
MethodsImpl,6,342,23,4
SerializableMethod,5,285,25,6
IMockHandler,6,342,15,23
MethodInterceptorFilter,22,1260,108,100
StackTrackeFilteringTest,25,1441,130,324
ReturnsMocks,8,464,6,39
ReturnsEmptyValues,8,464,16,122
ReturnsSmartNulls,8,464,20,81
JUnitFailureHackerTest,3,174,39,0
VerifyingWithAnExtraCallToADifferentMockTest,2,116,5,0
VerificationModeDecoder,14,817,63,79
ClassImposterizer,14,822,67,54
StubbingUsingDoReturnTest,16,940,183,103
LoggingListenerTest,3,178,7,5
LoggingListener,3,178,8,4
SerializableMockitoMethodTest,5,297,10,79
InvocationContainerImpl,4,238,17,12
SpyingOnRealObjectsTest,15,895,71,202
ArgumentCaptor,9,539,113,49
FindingsListener,3,182,5,1
MockitoJUnit44Runner,14,851,88,82
MatchersToStringTest,24,1461,96,549
NoMoreInteractionsTest,2,122,4,0
ClickableStackTracesWhenFrameworkMisusedTest,10,610,53,20
StackTrackeChangingTest,22,1342,43,137
