TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio
org.apache.commons.codec.binary.Base64Test.testByteToStringVariations,0.16666666666666666,0.10550595238095238,0.04642857142857143,0.4220238095238095,3.460714285714286,1.944940476190476,0.43333333333333335,7.779761904761904
org.apache.commons.codec.binary.Base64Test.testUUID,0.16666666666666666,0.10550595238095238,0.04642857142857143,0.4220238095238095,3.460714285714286,1.944940476190476,0.43333333333333335,7.779761904761904
org.apache.commons.codec.binary.Base64Test.testStringToByteVariations,0.16666666666666666,0.10550595238095238,0.04642857142857143,0.4220238095238095,3.460714285714286,1.944940476190476,0.43333333333333335,7.779761904761904
org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphoneAlternate,0.3333333333333333,0.19880277252678008,0.06427221172022685,0.39760554505356016,1.3333333333333333,1.036231884057971,0.7391304347826086,2.072463768115942
org.apache.commons.codec.language.DoubleMetaphone2Test.testDoubleMetaphonePrimary,0.3333333333333333,0.19880277252678008,0.06427221172022685,0.39760554505356016,1.3333333333333333,1.036231884057971,0.7391304347826086,2.072463768115942
org.apache.commons.codec.binary.Base64Test.testChunkedEncodeMultipleOf76,0.16666666666666666,0.1251984126984127,0.0875,0.3755952380952381,3.460714285714286,2.3825396825396825,0.43333333333333335,7.147619047619047
org.apache.commons.codec.binary.Base64Test.testBase64,0.16666666666666666,0.1251984126984127,0.0875,0.3755952380952381,3.460714285714286,2.3825396825396825,0.43333333333333335,7.147619047619047
org.apache.commons.codec.binary.Base64Test.testConstructor_Int_ByteArray_Boolean_UrlSafe,0.16666666666666666,0.1251984126984127,0.0875,0.3755952380952381,3.460714285714286,2.3825396825396825,0.43333333333333335,7.147619047619047
org.apache.commons.codec.binary.Base64Test.testConstructor_Int_ByteArray_Boolean,0.16666666666666666,0.1251984126984127,0.0875,0.3755952380952381,3.460714285714286,2.3825396825396825,0.43333333333333335,7.147619047619047
org.apache.commons.codec.net.UtilsTest.testConstructor,0.22727272727272727,0.16626794258373206,0.10526315789473684,0.33253588516746413,0.5454545454545454,0.36483253588516745,0.18421052631578946,0.7296650717703349
org.apache.commons.codec.binary.Base64InputStreamTest.testMarkSupported,0.16666666666666666,0.10555555555555556,0.06428571428571428,0.31666666666666665,3.8857142857142857,2.206349206349206,0.43333333333333335,6.619047619047619
org.apache.commons.codec.binary.Base64InputStreamTest.testRead0,0.16666666666666666,0.10555555555555556,0.06428571428571428,0.31666666666666665,3.8857142857142857,2.206349206349206,0.43333333333333335,6.619047619047619
org.apache.commons.codec.binary.Base64InputStreamTest.testReadNull,0.16666666666666666,0.10555555555555556,0.06428571428571428,0.31666666666666665,3.8857142857142857,2.206349206349206,0.43333333333333335,6.619047619047619
org.apache.commons.codec.binary.Base64InputStreamTest.testReadOutOfBounds,0.16666666666666666,0.10555555555555556,0.06428571428571428,0.31666666666666665,3.8857142857142857,2.206349206349206,0.43333333333333335,6.619047619047619
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUtf16Be,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUtf16Le,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUtf8,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUtf16Be,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUsAscii,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testNewStringIso8859_1,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testConstructor,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUtf16Le,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUtf16,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testNewStringBadEnc,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUsAscii,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesUtf8,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testGetBytesIso8859_1,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testNewStringUtf16,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.StringUtilsTest.testGetSupportedBytesBadEnc,0.16666666666666666,0.15,0.13333333333333333,0.3,0.4666666666666667,0.45,0.43333333333333335,0.9
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByteByByte,0.16666666666666666,0.09365079365079365,0.05,0.28095238095238095,3.8857142857142857,2.320634920634921,0.43333333333333335,6.961904761904762
org.apache.commons.codec.binary.Base64OutputStreamTest.testBase64OutputStreamByteByByte,0.16666666666666666,0.09365079365079365,0.05,0.28095238095238095,3.7,2.258730158730159,0.43333333333333335,6.776190476190477
org.apache.commons.codec.binary.Base64OutputStreamTest.testBase64OutputStreamByChunk,0.16666666666666666,0.09365079365079365,0.05,0.28095238095238095,3.7,2.258730158730159,0.43333333333333335,6.776190476190477
org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByChunk,0.16666666666666666,0.09365079365079365,0.05,0.28095238095238095,3.8857142857142857,2.320634920634921,0.43333333333333335,6.961904761904762
org.apache.commons.codec.binary.Base64Test.testUrlSafe,0.12142857142857143,0.0863095238095238,0.05,0.2589285714285714,3.460714285714286,3.119047619047619,2.642857142857143,9.357142857142858
org.apache.commons.codec.binary.Base64Test.testKnownEncodings,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testCodeInteger2,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testTripletsChunked,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testEmptyBase64,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testConstructors,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testPairs,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testCodeInteger1,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testEncodeDecodeSmall,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testDecodePadOnly,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testEncodeOverMaxSize,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testCodec68,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testDecodePadMarkerIndex2,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testIgnoringNonBase64InDecode,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testCodeInteger3,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testDecodeWithWhitespace,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testObjectDecodeWithInvalidParameter,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testDecodePadMarkerIndex3,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testIsUrlSafe,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testEncodeDecodeRandom,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testCodeInteger4,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testObjectEncodeWithValidParameter,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testDiscardWhitespace,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testIsArrayByteBase64,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testSingletonsChunked,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testDecodePadOnlyChunked,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testSingletons,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testTriplets,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testNonBase64Test,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testObjectEncodeWithInvalidParameter,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testObjectDecodeWithValidParameter,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testCodeIntegerNull,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.binary.Base64Test.testKnownDecodings,0.12142857142857143,0.1044642857142857,0.0875,0.2089285714285714,3.460714285714286,3.357142857142857,3.2535714285714286,6.714285714285714
org.apache.commons.codec.EncoderExceptionTest.testConstructorThrowable,0.11428571428571428,0.07589285714285714,0.0375,0.15178571428571427,0.5428571428571428,0.41874999999999996,0.29464285714285715,0.8374999999999999
org.apache.commons.codec.EncoderExceptionTest.testConstructorStringThrowable,0.11428571428571428,0.07589285714285714,0.0375,0.15178571428571427,0.5428571428571428,0.41874999999999996,0.29464285714285715,0.8374999999999999
