TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio
org.mockitousage.spies.SpyingOnInterfacesTest.shouldFailFastWhenCallingRealMethodOnInterface,0.25,0.15029916728596202,0.025267249757045675,0.450897501857886,1.3941176470588235,0.473128298938623,0.0,1.419384896815869
org.mockitousage.verification.AtLeastXVerificationTest.shouldFailVerifiationAtLeastXTimes,0.17563025210084032,0.13408009236610388,0.05711849957374254,0.40224027709831167,1.3964194373401535,0.941478463161241,0.03389830508474576,2.824435389483723
org.mockito.internal.verification.checkers.AtLeastXNumberOfInvocationsCheckerTest.shouldMarkActualInvocationsAsVerified,0.17563025210084032,0.05635241467625888,0.020664869721473494,0.39446690273381213,1.3964194373401535,0.5101082151570381,0.0853548966756514,3.5707575060992665
org.mockitousage.verification.AtLeastXVerificationTest.shouldVerifyAtLeastXTimes,0.17563025210084032,0.17256088876228456,0.1694915254237288,0.34512177752456913,1.3941176470588235,0.7140079760717846,0.03389830508474576,1.4280159521435691
org.mockitousage.verification.AtLeastXVerificationTest.shouldAllowAtLeastZeroForTheSakeOfVerifyNoMoreInteractionsSometimes,0.17563025210084032,0.17256088876228456,0.1694915254237288,0.34512177752456913,1.3941176470588235,0.7140079760717846,0.03389830508474576,1.4280159521435691
org.mockitousage.matchers.MatchersTest.notOverloaded,0.17563025210084032,0.05729101920945698,0.01641025641025641,0.34374611525674187,1.3964194373401535,0.8060943516181432,0.025267249757045675,4.836566109708859
org.mockitousage.matchers.MatchersTest.andOverloaded,0.17563025210084032,0.05729101920945698,0.01641025641025641,0.34374611525674187,1.3964194373401535,0.8060943516181432,0.025267249757045675,4.836566109708859
org.mockitousage.matchers.MatchersTest.endsWithMatcher,0.17563025210084032,0.06546717176929709,0.025267249757045675,0.3273358588464855,1.3964194373401535,0.8706978373263873,0.025267249757045675,4.353489186631936
org.mockitousage.matchers.MatchersTest.containsMatcher,0.17563025210084032,0.06546717176929709,0.025267249757045675,0.3273358588464855,1.3964194373401535,0.8706978373263873,0.025267249757045675,4.353489186631936
org.mockitousage.verification.VerificationUsingMatchersTest.shouldVerifyUsingMixedMatchers,0.17563025210084032,0.06249906426670859,0.01641025641025641,0.31249532133354296,1.3964194373401535,0.7853997190707209,0.16851063829787233,3.9269985953536044
org.mockitousage.basicapi.ResetTest.shouldStubbingNotBeTreatedAsInteraction,0.17563025210084032,0.06163440045492188,0.025267249757045675,0.3081720022746094,1.3941176470588235,0.45364766895097486,0.025267249757045675,2.268238344754874
org.mockitousage.matchers.MatchersTest.shouldArrayEqualsDealWithNullArray,0.17563025210084032,0.04829264571428508,0.0031282586027111575,0.2897558742857105,1.3941176470588235,0.5750957001740683,0.010427528675703858,3.45057420104441
org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldScreamWhenReturnSetForVoid,0.17563025210084032,0.05792159759297438,0.013852813852813853,0.2896079879648719,1.3941176470588235,0.46410549862014616,0.046753246753246755,2.3205274931007307
org.mockitousage.stubbing.StubbingUsingDoReturnTest.shouldNotAllowDoNothingOnNonVoids,0.17563025210084032,0.05792159759297438,0.013852813852813853,0.2896079879648719,1.3941176470588235,0.46410549862014616,0.046753246753246755,2.3205274931007307
org.mockitousage.stacktrace.StackTraceFilteringTest.shouldFilterStackTraceWhenThrowingExceptionFromMockHandler,0.17563025210084032,0.05755858131429912,0.019791666666666666,0.2877929065714956,1.3941176470588235,0.43639774629063455,0.025267249757045675,2.1819887314531727
org.mockitousage.stacktrace.StackTraceFilteringTest.shouldShowProperExceptionStackTrace,0.17563025210084032,0.05755858131429912,0.019791666666666666,0.2877929065714956,1.3941176470588235,0.43639774629063455,0.025267249757045675,2.1819887314531727
org.mockitousage.matchers.MatchersTest.deltaMatcher,0.17563025210084032,0.05732552313659987,0.01641025641025641,0.2866276156829993,1.3941176470588235,0.6880293344737411,0.025267249757045675,3.440146672368706
org.mockitousage.matchers.MatchersTest.orMatcher,0.17563025210084032,0.05732552313659987,0.01641025641025641,0.2866276156829993,1.3941176470588235,0.6880293344737411,0.025267249757045675,3.440146672368706
org.mockitousage.matchers.MatchersTest.compareToMatcher,0.17563025210084032,0.05732552313659987,0.01641025641025641,0.2866276156829993,1.3941176470588235,0.6880293344737411,0.025267249757045675,3.440146672368706
