ClassName,Changes,TotalCommits,Insertions,Deletions
CodeGen,1,405,0,0
GeneratedTypeAdapter,1,405,0,0
GeneratedTypeAdapterProcessor,1,405,0,0
JavaWriter,1,405,0,0
CodeGenFunctionalTest,2,405,1,1
Order,2,405,1,1
GsonProguardExampleActivity,2,720,25,1
Cart,1,719,0,0
LineItem,2,719,1,1
RawCollectionsExample,3,751,4,6
GraphAdapterBuilder,5,486,10,5
GraphTypeAdapterFactory,5,501,118,242
Intercept,1,390,0,0
InterceptorFactory,1,390,0,0
JsonPostDeserializer,1,390,0,0
ArrayTypeAdapter,2,730,0,92
CollectionTypeAdapter,4,732,12,114
MapTypeAdapter,2,731,0,113
MiniGson,7,732,82,199
ReflectiveTypeAdapter,5,732,68,211
StringToValueMapTypeAdapter,2,730,0,106
TypeAdapter,4,732,2,58
TypeAdapters,2,732,0,129
PostConstructAdapterFactory,1,22,0,0
RuntimeTypeAdapterFactory,14,635,72,70
RuntimeTypeAdapter,5,760,128,230
UtcDateTypeAdapter,4,295,273,54
GraphAdapterBuilderTest,3,486,100,2
GraphTypeAdapterFactoryTest,3,501,19,68
InterceptorTest,1,390,0,0
MiniGsonTest,6,732,135,210
PostConstructAdapterFactoryTest,1,22,0,0
RuntimeTypeAdapterFactoryTest,3,635,31,11
RuntimeTypeAdapterTest,5,760,143,200
UtcDateTypeAdapterTest,4,295,32,3
CodeGen,2,431,0,53
GeneratedTypeAdapter,2,431,0,21
GeneratedTypeAdapterProcessor,2,431,0,58
JavaWriter,2,431,0,443
CodeGenFunctionalTest,2,430,0,26
Order,2,430,0,37
Adapt,2,334,0,93
Expose,4,1316,30,10
JsonAdapter,12,333,21,14
SerializedName,5,1316,34,14
Since,3,1316,4,1
Until,4,1238,8,3
AnonymousAndLocalClassExclusionStrategy,6,1210,10,49
BaseMapTypeAdapter,6,815,5,50
Cache,6,826,0,51
CamelCaseSeparatorNamingPolicy,6,1316,13,84
CircularReferenceException,3,1109,2,48
CompositionFieldNamingPolicy,2,1316,2,47
DefaultConstructorAllocator,6,833,15,104
DefaultDateTypeAdapter,4,564,9,10
DefaultTypeAdapters,87,1316,1414,1829
DelegatingJsonElementVisitor,7,1316,38,149
DisjunctionExclusionStrategy,10,1316,30,97
Escaper,12,1316,109,255
ExclusionStrategy2Adapter,2,880,0,39
ExclusionStrategy2,2,880,0,125
ExclusionStrategy,11,1316,98,35
ExposeAnnotationBasedExclusionStrategy,2,1316,22,59
ExposeAnnotationDeserializationExclusionStrategy,6,872,1,39
ExposeAnnotationExclusionStrategy,2,880,0,45
ExposeAnnotationSerializationExclusionStrategy,6,872,1,39
FieldAttributes,33,1089,257,224
FieldNamingPolicy,10,1316,135,30
FieldNamingStrategy2Adapter,12,1057,17,54
FieldNamingStrategy2,7,1057,6,45
FieldNamingStrategy,6,1316,8,5
GenericArrayTypeImpl,2,1316,4,75
GsonBuilder,96,1316,1161,928
GsonExclusionStrategy,2,562,0,132
Gson,187,1316,1757,1172
GsonToMiniGsonTypeAdapterFactory,7,661,22,121
GsonToMiniGsonTypeAdapter,6,710,27,131
InnerClassExclusionStrategy,7,1316,21,60
InstanceCreator,1,1316,1,0
$Cache,2,830,0,51
$Gson$Preconditions,3,807,4,6
$Gson$Types,11,807,48,49
$LruCache,2,830,0,57
$Pair,2,830,0,61
$Preconditions,2,830,0,51
$Primitives,2,830,0,117
$Types,2,830,0,589
$UnsafeAllocator,2,830,0,104
Intercept,2,395,0,64
JsonPostDeserializer,2,395,0,33
package-info,2,395,0,9
AdaptAnnotationTypeAdapterFactory,2,334,0,59
ArrayTypeAdapter,18,716,56,51
BigDecimalTypeAdapter,7,694,19,60
BigIntegerTypeAdapter,7,694,19,60
CollectionTypeAdapterFactory,13,661,34,30
CollectionTypeAdapter,9,716,36,149
DateTypeAdapter,9,640,29,22
ExcludedTypeAdapterFactory,4,661,4,83
FieldTypeAdapterFactory,2,344,0,60
GsonCompatibleMapTypeAdapter,4,686,11,115
JsonAdapterAnnotationTypeAdapterFactory,15,333,164,141
JsonElementReader,9,630,48,240
JsonElementWriter,7,626,44,210
JsonTreeReader,2,543,114,24
JsonTreeWriter,2,500,8,0
MapTypeAdapterFactory,22,661,296,133
MiniGson,10,716,65,249
ObjectTypeAdapter,16,686,47,42
Reflection,7,703,10,66
ReflectiveTypeAdapterFactory,34,661,235,202
ReflectiveTypeAdapter,16,716,154,312
SqlDateTypeAdapter,7,637,19,11
StringToValueMapTypeAdapterFactory,5,661,6,112
StringToValueMapTypeAdapter,4,716,2,108
TimeTypeAdapter,7,640,19,11
TreeTypeAdapter,1,81,0,0
TypeAdapter,7,716,47,103
TypeAdapterRuntimeTypeWrapper,9,697,58,26
TypeAdapters,61,716,1383,588
ISO8601Utils,3,179,5,39
Cache,2,844,0,51
ConstructorConstructor,18,661,136,73
Excluder,8,561,14,13
GsonInternalAccess,2,499,0,39
JsonReaderInternalAccess,1,549,0,0
LazilyParsedNumber,8,709,218,191
LinkedHashTreeMap,9,351,5,2
LinkedTreeMap,13,359,5,2
LruCache,2,844,0,57
ObjectConstructor,1,661,0,0
package-info,1,803,0,0
Pair,4,661,0,61
ParameterizedTypeHandlerMap,5,661,16,292
Preconditions,2,844,0,51
Primitives,5,661,3,2
Streams,11,709,21,98
StringMap,9,475,184,675
TypeMap,2,573,0,180
Types,3,844,2,599
UnsafeAllocator,6,711,37,18
JavaFieldNamingPolicy,4,1316,5,55
JsonArrayDeserializationVisitor,18,1316,71,205
JsonArray,26,1316,167,85
JsonCompactFormatter,6,1316,59,192
JsonDeserializationContextDefault,12,1316,44,137
JsonDeserializationContext,10,1316,130,129
JsonDeserializationVisitor,31,1316,102,238
JsonDeserializerExceptionWrapper,9,1316,15,81
JsonDeserializer,3,1316,5,2
JsonElement,19,1316,113,75
JsonElementVisitor,2,1316,19,61
JsonEscapingVisitor,4,1316,16,78
JsonFieldNameValidator,8,1316,16,84
JsonFormatter,2,1316,3,40
JsonIOException,3,981,2,1
JsonNull,20,1316,130,99
JsonObjectDeserializationVisitor,23,1316,99,249
JsonObject,37,1316,198,150
JsonParseException,2,1316,2,1
JsonParserAsync,3,1146,27,104
JsonParserConstants,7,1316,216,267
JsonParserImplConstants,5,1183,50,118
JsonParserImpl,4,1183,175,843
JsonParserImplTokenManager,5,1183,421,1593
JsonParser,29,1316,1927,2340
JsonParserJavaccConstants,4,1159,1,102
JsonParserJavacc,5,1159,161,865
JsonParserJavaccTokenManager,6,1159,8,1234
JsonParserTokenManager,7,1316,3530,4319
JsonPrimitiveDeserializationVisitor,5,1316,5,100
JsonPrimitive,36,1316,262,203
JsonPrintFormatter,12,1316,128,363
JsonSerializationContextDefault,14,1316,44,94
JsonSerializationContext,8,1316,63,62
JsonSerializationVisitor,55,1316,355,558
JsonSerializerExceptionWrapper,2,1316,5,69
JsonSerializer,2,1316,4,1
JsonStreamParser,11,1105,83,61
JsonSyntaxException,4,966,8,5
JsonTreeNavigator,8,1316,44,146
LazilyParsedNumber,3,765,16,71
LongSerializationPolicy,3,1195,13,29
LowerCamelCaseSeparatorNamingPolicy,3,1316,2,45
LowerCaseNamingPolicy,4,1316,7,54
LruCache,9,826,5,62
MapAsArrayTypeAdapter,5,888,16,184
MappedObjectConstructor,23,1316,129,238
MapTypeAdapter,8,851,16,104
MemoryRefStack,9,1316,21,103
Mode,2,880,0,30
ModifierBasedExclusionStrategy,4,1316,9,69
ModifyFirstLetterNamingPolicy,12,1316,19,126
NullExclusionStrategy,5,1316,9,47
ObjectNavigatorFactory,11,1316,21,100
ObjectNavigator,38,1316,265,467
ObjectTypePair,14,1096,161,208
Pair,7,826,0,61
ParameterizedTypeHandlerMap,22,1316,355,448
ParameterizedTypeImpl,2,1316,10,102
ParseException,2,1316,188,381
Preconditions,5,1316,13,55
Primitives,7,826,6,125
RecursiveFieldNamingPolicy,3,1316,5,51
ReflectingFieldNavigator,15,841,131,231
Types,2,898,0,488
TypeToken,16,1316,386,441
SerializedNameAnnotationInterceptingNamingPolicy,8,1316,20,73
SimpleCharStream,2,1316,469,909
JsonReader2,3,425,30,1469
JsonReader,55,421,443,304
JsonReaderV2,2,426,0,1362
JsonScope,3,1005,10,9
JsonSyntaxException,2,970,0,29
JsonToken,3,1005,3,2
JsonWriter,17,1005,338,174
MalformedJsonException,5,961,17,2
Streams,10,996,67,240
StringPool,3,764,13,73
StringUnmarshaller,3,1295,3,74
SyntheticFieldExclusionStrategy,6,1089,7,51
TestCharacters,2,1205,0,12
Token,2,1316,131,213
TokenMgrError,2,1316,148,282
TreeTypeAdapter,15,573,69,197
TypeAdapterFactory,2,507,2,2
TypeAdapter,21,576,499,290
TypeAdapterNotRequired,1,1316,0,53
TypeInfoArray,3,1316,5,77
TypeInfoCollection,2,1273,0,46
TypeInfoFactory,7,1316,78,202
TypeInfo,2,1316,0,84
TypeInfoMap,5,1316,18,68
Types,5,897,20,608
TypeUtils,5,1316,10,101
UnsafeAllocator,5,826,1,105
UpperCamelCaseSeparatorNamingPolicy,4,1033,1,46
UpperCaseNamingPolicy,4,1316,4,51
VersionConstants,1,1316,0,29
VersionExclusionStrategy,10,1316,49,106
CamelCaseSeparatorNamingPolicyTest,3,1316,1,80
CommentsTest,1,1001,0,0
MoreAsserts,2,1316,9,0
TestTypes,10,1316,129,60
DefaultConstructorAllocatorTest,4,833,4,70
DefaultDateTypeAdapterTest,6,1316,120,8
DefaultInetAddressTypeAdapterTest,2,892,5,5
DefaultMapJsonSerializerTest,6,1316,26,23
DisjunctionExclusionStrategyTest,10,1316,45,125
EscaperTest,6,1316,69,210
ExclusionStrategy2AdapterTest,2,880,0,47
ExposeAnnotationBasedExclusionStrategyTest,7,1316,8,66
ExposeAnnotationDeserializationExclusionStrategyTest,4,1106,12,88
ExposeAnnotationExclusionStrategyTest,8,880,54,60
ExposeAnnotationSerializationExclusionStrategyTest,4,1106,12,88
FieldAttributesTest,8,1089,19,14
FieldNamingStrategy2AdapterTest,6,1054,3,48
AdaptAnnotationOnClassesTest,2,334,0,182
AdaptAnnotationOnFieldsTest,2,334,0,146
ArrayTest,17,1316,201,69
CircularReferenceTest,4,1109,14,19
CollectionTest,24,1316,308,117
ConcurrencyTest,8,1282,57,16
CustomDeserializerTest,9,1248,163,56
CustomSerializerTest,3,1088,40,24
CustomTypeAdaptersTest,25,1316,522,163
DefaultTypeAdaptersTest,37,1316,705,201
DelegateTypeAdapterTest,4,461,11,10
EnumTest,14,1188,232,105
EscapingTest,4,1316,44,2
ExclusionStrategyFunctionalTest,10,1072,164,74
ExposeFieldsTest,8,1316,80,45
FieldExclusionTest,3,1210,33,22
FieldNamingTest,2,568,19,10
GsonFieldTypeAdapterTest,2,344,0,188
InheritanceTest,6,1117,97,56
InstanceCreatorTest,8,1074,67,17
InterceptorTest,4,395,128,192
InterfaceTest,2,1112,1,0
InternationalizationTest,2,1316,3,5
JavaUtilConcurrentAtomicTest,1,188,0,0
JavaUtilConcurrentLocksTest,4,194,41,111
JavaUtilTest,2,187,10,0
JsonAdapterAnnotationOnClassesTest,10,333,82,12
JsonAdapterAnnotationOnFieldsTest,12,333,222,62
JsonAdapterAnnotationTest,2,343,0,182
JsonAdapterSerializerDeserializerTest,2,47,1,1
JsonArrayTest,3,269,33,0
JsonParserTest,7,1179,103,23
JsonTreeTest,8,1150,24,11
LeniencyTest,1,138,0,0
MapAsArrayTypeAdapterTest,6,888,56,17
MapTest,47,1279,713,135
MoreSpecificTypeSerializationTest,3,771,77,2
NamingPolicyTest,18,1316,168,51
NullObjectAndFieldTest,19,1316,181,35
ObjectTest,35,1316,387,403
ParameterizedTypesTest,13,1316,82,25
PrettyPrintingTest,9,1201,54,43
PrimitiveCharacterTest,1,651,0,0
PrimitiveTest,35,1316,887,374
PrintFormattingTest,4,1316,32,4
RawSerializationTest,3,739,27,7
ReadersWritersTest,7,1316,77,25
RuntimeTypeAdapterFactoryFunctionalTest,4,304,4,3
SecurityTest,2,1168,6,6
SerializedNameTest,2,227,1,1
StreamingTypeAdaptersTest,8,576,111,42
StringTest,7,1298,81,56
SystemOnlyTypeAdaptersTest,2,736,0,77
ThrowableFunctionalTest,2,300,2,2
TreeTypeAdaptersTest,2,555,2,0
TypeAdapterPrecedenceTest,7,575,108,53
TypeHierarchyAdapterTest,6,882,58,23
TypeVariableTest,7,954,94,34
UncategorizedTest,3,1316,21,1
VersioningTest,6,1316,79,18
FunctionalWithInternalDependenciesTest,3,1316,14,149
FunctionWithInternalDependenciesTest,20,1201,90,116
GenericArrayTypeTest,4,893,8,7
GsonBuilderTest,5,1316,63,9
GsonTest,1,65,0,0
GsonTypeAdapterTest,3,1316,48,8
InnerClassExclusionStrategyTest,11,1210,44,53
JsonElementReaderTest,6,630,282,46
JsonElementWriterTest,8,626,106,180
JsonTreeWriterTest,2,500,1,0
MiniGsonTest,2,716,0,191
GsonTypesTest,4,344,32,18
LazilyParsedNumberTest,2,235,2,2
LinkedHashTreeMap,2,355,0,878
LinkedHashTreeMapTest,8,398,88,8
LinkedTreeMapTest,11,359,4,5
ParameterizedTypeHandlerMapTest,4,661,15,145
StringMapTest,2,437,0,67
TypeMapTest,2,573,0,118
UnsafeAllocatorInstantiationTest,1,73,0,0
JavaFieldNamingPolicyTest,6,1316,6,55
JavaSerializationTest,1,428,0,0
JsonArrayTest,10,865,91,39
JsonDeserializerExceptionWrapperTest,2,1316,0,90
JsonEscapingVisitorTest,2,1316,6,186
JsonFieldNameValidatorTest,4,1316,20,117
JsonNullTest,6,865,11,3
JsonObjectTest,17,1253,197,65
JsonParserAsyncTest,4,1146,14,33
JsonParserTest,16,1183,142,45
JsonPrimitiveTest,11,1250,186,18
JsonSerializerExceptionWrapperTest,1,1316,0,86
JsonStreamParserTest,5,1105,53,9
LongSerializationPolicyTest,2,1195,17,1
LowerCamelCaseSeparatorNamingPolicyTest,2,1316,6,59
LowerCaseNamingPolicyTest,1,1316,0,52
LruCacheTest,7,1055,66,139
MappedObjectConstructorTest,5,868,15,104
MemoryRefStackTest,6,1316,21,107
PerformanceTest,13,1292,355,71
