TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio
org.jsoup.nodes.DocumentTest.testXhtmlReferences,1.0,1.0,1.0,2.0,34.0,20.0,6.0,40.0
org.jsoup.nodes.DocumentTest.setTextPreservesDocumentStructure,1.0,1.0,1.0,2.0,34.0,20.0,6.0,40.0
org.jsoup.nodes.DocumentTest.testNormalisesStructure,1.0,1.0,1.0,2.0,34.0,20.0,6.0,40.0
org.jsoup.nodes.DocumentTest.testOutputEncoding,1.0,1.0,1.0,2.0,34.0,20.0,6.0,40.0
org.jsoup.nodes.DocumentTest.testTitles,1.0,1.0,1.0,2.0,34.0,20.0,6.0,40.0
org.jsoup.nodes.ElementTest.getElementsByTagName,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.ParserTest.testSpaceAfterTag,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.SelectorTest.testGroupOrAttribute,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.SelectorTest.testPseudoEquals,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.nodes.NodeTest.handlesBaseUri,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
org.jsoup.nodes.ElementTest.testPrependText,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.ParserTest.parsesUnterminatedComments,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.ParserTest.parsesUnterminatedOption,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.AttributeParseTest.parsesRoughAttributeString,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.nodes.ElementTest.testAddNewText,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.ElementsTest.is,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.ParserTest.handlesBaseTags,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.TagTest.divSemantics,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
org.jsoup.select.SelectorTest.testPseudoLessThan,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.ParserTest.handlesInvalidStartTags,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.integration.ParseTest.testBaidu,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.nodes.ElementTest.testNormalisesText,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.SelectorTest.testById,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.SelectorTest.testCharactersInIdAndClass,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.SelectorTest.testByAttributeRegex,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.ElementsTest.after,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.SelectorTest.matchesOwn,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.nodes.ElementTest.testGetElementsWithClass,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.ElementsTest.wrap,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.nodes.ElementTest.testGetText,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.ElementsTest.eq,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.nodes.ElementTest.before,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.ParserTest.testHgroup,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.nodes.ElementTest.testPrependElement,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.ElementsTest.hasAttr,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.TagTest.defaultSemantics,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
org.jsoup.nodes.ElementTest.testWrapWithRemainder,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.ParserTest.parsesRoughAttributes,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.integration.ParseTest.testYahooJp,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.SelectorTest.and,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.ElementsTest.parents,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.parser.ParserTest.handlesUnclosedDefinitionLists,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.select.ElementsTest.html,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
org.jsoup.nodes.ElementTest.testAppendRowToTable,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0
