TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateUtf8,0.42857142857142855,0.29523809523809524,0.08571428571428572,0.8857142857142858,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateNoCharset,0.42857142857142855,0.29523809523809524,0.08571428571428572,0.8857142857142858,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testClone,0.42857142857142855,0.29523809523809524,0.08571428571428572,0.8857142857142858,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateDisabledNoChanges,0.42857142857142855,0.29523809523809524,0.08571428571428572,0.8857142857142858,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testTitles,0.42857142857142855,0.29523809523809524,0.08571428571428572,0.8857142857142858,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.setTextPreservesDocumentStructure,0.42857142857142855,0.29523809523809524,0.08571428571428572,0.8857142857142858,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testXhtmlReferences,0.42857142857142855,0.29523809523809524,0.08571428571428572,0.8857142857142858,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testOutputEncoding,0.42857142857142855,0.29523809523809524,0.08571428571428572,0.8857142857142858,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateEnabledAfterCharsetChange,0.42857142857142855,0.29523809523809524,0.08571428571428572,0.8857142857142858,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateIso8859,0.42857142857142855,0.29523809523809524,0.08571428571428572,0.8857142857142858,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateXmlIso8859,0.42857142857142855,0.28571428571428575,0.05714285714285714,0.8571428571428572,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateXmlDisabledNoChanges,0.42857142857142855,0.28571428571428575,0.05714285714285714,0.8571428571428572,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateXmlNoCharset,0.42857142857142855,0.28571428571428575,0.05714285714285714,0.8571428571428572,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateXmlUtf8,0.42857142857142855,0.28571428571428575,0.05714285714285714,0.8571428571428572,7.114285714285714,4.123809523809523,0.7428571428571429,12.37142857142857
org.jsoup.nodes.DocumentTest.testLocation,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdatedDisabledPerDefault,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.DocumentTest.testNormalisesStructure,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateCleanup,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateXmlDisabled,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.DocumentTest.DocumentsWithSameContentAreEqual,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.DocumentTest.testHtmlAndXmlSyntax,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.DocumentTest.testOverflowClone,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.DocumentTest.testMetaCharsetUpdateDisabled,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.DocumentTest.htmlParseDefaultsToHtmlOutputSyntax,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.DocumentTest.testClonesDeclarations,0.42857142857142855,0.4,0.37142857142857144,0.8,7.114285714285714,5.814285714285714,4.514285714285714,11.628571428571428
org.jsoup.nodes.FormElementTest.formsAddedAfterParseAreFormElements,0.42857142857142855,0.15714285714285714,0.02857142857142857,0.6285714285714286,4.514285714285714,1.5357142857142858,0.42857142857142855,6.142857142857143
org.jsoup.nodes.FormElementTest.controlsAddedAfterParseAreLinkedWithForms,0.42857142857142855,0.15714285714285714,0.02857142857142857,0.6285714285714286,4.514285714285714,1.5357142857142858,0.42857142857142855,6.142857142857143
org.jsoup.parser.HtmlParserTest.createsFormElements,0.42857142857142855,0.19999999999999998,0.08571428571428572,0.6,4.514285714285714,1.9047619047619049,0.45714285714285713,5.714285714285714
org.jsoup.parser.HtmlParserTest.associatedFormControlsWithDisjointForms,0.42857142857142855,0.19999999999999998,0.08571428571428572,0.6,4.514285714285714,1.9047619047619049,0.45714285714285713,5.714285714285714
org.jsoup.helper.DataUtilTest.discardsSpuriousByteOrderMarkWhenNoCharsetSet,0.42857142857142855,0.14285714285714285,0.02857142857142857,0.5714285714285714,4.514285714285714,1.357142857142857,0.08571428571428572,5.428571428571428
org.jsoup.nodes.FormElementTest.actionWithNoValue,0.42857142857142855,0.14285714285714285,0.02857142857142857,0.5714285714285714,4.514285714285714,2.45,0.42857142857142855,9.8
