TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness
org.jsoup.parser.XmlTreeBuilderTest.handlesLTinScript,,,,0
org.jsoup.safety.CleanerTest.supplyOutputSettings,,,,0
org.jsoup.nodes.EntitiesTest.escapeSupplementaryCharacter,,,,0
org.jsoup.parser.XmlTreeBuilderTest.testSupplyParserToDataStream,,,,0
org.jsoup.parser.HtmlParserTest.associatedFormControlsWithDisjointForms,,,,0
org.jsoup.nodes.ElementTest.testAddNewText,,,,0
org.jsoup.parser.HtmlParserTest.handleCDataInText,,,,0
org.jsoup.select.ElementsTest.is,,,,0
org.jsoup.select.ElementsTest.wrap,,,,0
org.jsoup.parser.HtmlParserTest.findsCharsetInMalformedMeta,,,,0
org.jsoup.nodes.ElementTest.insertChildrenAtPosition,,,,0
org.jsoup.nodes.DocumentTypeTest.outerHtmlGeneration,,,,0
org.jsoup.internal.StringUtilTest.normaliseWhiteSpace,,,,0
org.jsoup.select.SelectorTest.testPseudoLessThan,,,,0
org.jsoup.integration.ParseTest.testBaidu,,,,0
org.jsoup.select.CssTest.onlyOfType,,,,0
org.jsoup.nodes.ElementTest.testNormalisesText,,,,0
org.jsoup.select.SelectorTest.testById,,,,0
org.jsoup.integration.ConnectTest.doesNotPostFor302,,,,0
org.jsoup.select.SelectorTest.testCharactersInIdAndClass,,,,0
org.jsoup.parser.HtmlParserTest.preservesSpaceInScript,,,,0
org.jsoup.select.SelectorTest.selectFirstWithOr,,,,0
org.jsoup.helper.HttpConnectionTest.noUrlThrowsValidationError,,,,0
org.jsoup.select.ElementsTest.after,,,,0
org.jsoup.parser.HtmlParserTest.parsesSimpleDocument,,,,0
org.jsoup.select.SelectorTest.selectFirst,,,,0
org.jsoup.parser.TagTest.divSemantics,,,,0
org.jsoup.safety.CleanerTest.testRelaxed,,,,0
org.jsoup.parser.CharacterReaderTest.containsIgnoreCase,,,,0
org.jsoup.helper.W3CDomTest.handlesInvalidAttributeNames,,,,0
org.jsoup.nodes.ElementTest.getElementsByTagName,,,,0
org.jsoup.select.SelectorTest.testGroupOrAttribute,,,,0
org.jsoup.parser.XmlTreeBuilderTest.xmlFragment,,,,0
org.jsoup.helper.DataUtilTest.secondMetaElementWithContentTypeContainsCharsetParameter,,,,0
