TestCase,MaxChangeProneness,AvgChangeProneness,MinChangeProneness,SumChangeProneness
org.jsoup.parser.HtmlParserTest.testHeaderContents,,,,0
org.jsoup.select.SelectorTest.testById,,,,0
org.jsoup.integration.UrlConnectTest.maximumRedirects,,,,0
org.jsoup.select.ElementsTest.attr,,,,0
org.jsoup.parser.HtmlParserTest.testSpaceAfterTag,,,,0
org.jsoup.nodes.ElementTest.testGetElementsWithClass,,,,0
org.jsoup.select.SelectorTest.matchesOwn,,,,0
org.jsoup.select.ElementsTest.after,,,,0
org.jsoup.select.SelectorTest.testByAttributeRegex,,,,0
org.jsoup.select.SelectorTest.testCharactersInIdAndClass,,,,0
org.jsoup.nodes.ElementTest.testNormalisesText,,,,0
org.jsoup.parser.AttributeParseTest.parsesRoughAttributeString,,,,0
org.jsoup.integration.ParseTest.testBaidu,,,,0
org.jsoup.select.SelectorTest.testPseudoLessThan,,,,0
org.jsoup.nodes.DocumentTypeTest.outerHtmlGeneration,,,,0
org.jsoup.parser.HtmlParserTest.findsCharsetInMalformedMeta,,,,0
org.jsoup.select.ElementsTest.wrap,,,,0
org.jsoup.select.ElementsTest.is,,,,0
org.jsoup.nodes.ElementTest.testAddNewText,,,,0
org.jsoup.parser.XmlTreeBuilderTest.testSupplyParserToDataStream,,,,0
org.jsoup.parser.HtmlParserTest.testNoImagesInNoScriptInHead,,,,0
org.jsoup.parser.HtmlParserTest.testAFlowContents,,,,0
org.jsoup.parser.HtmlParserTest.reconstructFormattingElements,,,,0
org.jsoup.select.ElementsTest.eq,,,,0
org.jsoup.helper.StringUtilTest.isNumeric,,,,0
org.jsoup.select.ElementsTest.text,,,,0
org.jsoup.parser.XmlTreeBuilderTest.testSupplyParserToConnection,,,,0
org.jsoup.parser.HtmlParserTest.handlesMisnestedTagsBP,,,,0
org.jsoup.nodes.AttributeTest.html,,,,0
org.jsoup.select.SelectorTest.notClass,,,,0
org.jsoup.nodes.ElementTest.testPrependNewHtml,,,,0
org.jsoup.parser.HtmlParserTest.handlesDataOnlyTags,,,,0
org.jsoup.parser.HtmlParserTest.handlesImplicitCaptionClose,,,,0
org.jsoup.safety.CleanerTest.testHandlesEmptyAttributes,,,,0
