version, time
27, 0.08954763412475586
26, 0.0062923431396484375
25, 0.0063359737396240234
24, 0.006108283996582031
23, 0.005895853042602539
22, 0.005835294723510742
20, 0.005583286285400391
19, 0.0058629512786865234
18, 0.005490303039550781
17, 0.005608081817626953
16, 0.005257606506347656
15, 0.005370616912841797
14, 0.0054776668548583984
13, 0.6251099109649658
12, 0.7228281497955322
11, 1.2082610130310059
10, 1.5591967105865479
9, 1.6725819110870361
8, 1.6803984642028809
7, 40.26318097114563
6, 40.28974723815918
5, 41.07673478126526
4, 42.091994285583496
3, 42.56301689147949
2, 45.65898609161377
1, 176.18703031539917
