version, time
1, 6.912440538406372
2, 0.4978749752044678
3, 2.3797028064727783
4, 6.207510232925415
5, 0.28147292137145996
6, 5.800265789031982
7, 1.827155351638794
8, 0.6309158802032471
9, 0.6936123371124268
10, 2.5900142192840576
11, 2.113621473312378
12, 3.8021340370178223
13, 8.165974855422974
14, 1.8926124572753906
15, 2.5444583892822266
16, 0.7689690589904785
17, 0.12827563285827637
18, 0.3088397979736328
19, 2.3207454681396484
20, 6.125971078872681
21, 1.0420937538146973
22, 0.47335171699523926
23, 1.5324203968048096
24, 0.3736536502838135
25, 4.2913055419921875
26, 2.438734531402588
27, 0.8704714775085449
28, 0.755448579788208
29, 1.1375863552093506
30, 2.0400147438049316
31, 0.3046283721923828
32, 4.010253190994263
33, 5.6547605991363525
34, 0.6103050708770752
35, 0.4649174213409424
36, 2.7788171768188477
37, 2.8400492668151855
38, 1.2234346866607666
39, 2.9450645446777344
40, 0.7740917205810547
41, 8.738454103469849
42, 1.9012525081634521
43, 2.9686086177825928
44, 1.09306001663208
45, 3.0962955951690674
46, 0.8465020656585693
47, 1.5718133449554443
48, 2.017376184463501
49, 2.87058424949646
50, 1.7682099342346191
51, 0.2935459613800049
52, 5.1486852169036865
53, 0.9179120063781738
54, 2.1104466915130615
55, 6.099053144454956
56, 2.7411885261535645
57, 0.7101728916168213
58, 4.873788595199585
59, 1.319401502609253
60, 0.9022929668426514
61, 1.3325116634368896
62, 2.7189149856567383
63, 6.339712142944336
64, 0.8665728569030762
65, 6.042228937149048
66, 5.274015426635742
67, 2.7182252407073975
68, 3.2415578365325928
69, 1.1936261653900146
70, 0.004882335662841797
71, 0.8874492645263672
72, 0.6740028858184814
73, 1.1897454261779785
74, 0.14386510848999023
75, 2.9120585918426514
76, 1.2178373336791992
77, 0.8863656520843506
78, 0.7769081592559814
79, 0.6439931392669678
80, 1.1401348114013672
81, 3.5288937091827393
82, 2.5360615253448486
83, 0.4644467830657959
84, 0.6024248600006104
85, 5.393239736557007
86, 0.5515170097351074
87, 0.21541786193847656
88, 2.485928535461426
89, 0.2119002342224121
90, 1.8894150257110596
91, 0.4597451686859131
92, 4.293655633926392
93, 1.1888062953948975
