version, time
1, 167.31170439720154
2, 102.6481204032898
3, 4.372451543807983
4, 7.923834323883057
5, 4.889585018157959
6, 4.346299648284912
7, 2.7012076377868652
12, 1.0207839012145996
17, 0.9063482284545898
8, 88.86100053787231
9, 88.1782648563385
10, 90.46990728378296
11, 12.457897424697876
13, 6.844258785247803
14, 5.560003995895386
15, 1.7784628868103027
16, 5.440690279006958
20, 0.005259513854980469
35, 0.0059239864349365234
18, 58.70765566825867
19, 57.275978565216064
21, 18.616599798202515
22, 34.892953634262085
23, 29.12381100654602
24, 20.648216485977173
25, 15.61652135848999
26, 3.8506879806518555
27, 7.887020111083984
28, 7.112701177597046
29, 12.857890129089355
30, 12.15981650352478
31, 5.311204195022583
32, 4.925171375274658
33, 2.498164415359497
39, 0.005221128463745117
42, 2.5004539489746094
46, 0.20835208892822266
49, 0.005162477493286133
34, 67.01133346557617
36, 67.9395182132721
37, 70.12686848640442
38, 70.39518809318542
40, 19.737788915634155
41, 17.967851400375366
43, 13.552792310714722
44, 11.149092674255371
45, 9.106658935546875
47, 21.093944549560547
48, 21.91653561592102
53, 0.005652666091918945
55, 0.011926412582397461
56, 0.005286216735839844
57, 0.008278369903564453
58, 0.006291389465332031
62, 0.006123781204223633
69, 3.906402111053467
71, 2.393359899520874
72, 3.368396282196045
77, 4.952026605606079
79, 2.335742473602295
92, 0.00534510612487793
94, 0.005503177642822266
50, 59.67899513244629
51, 60.21009373664856
52, 60.693442583084106
54, 63.49157500267029
59, 73.36372351646423
60, 73.57206201553345
61, 73.96181035041809
63, 74.90463852882385
64, 42.834080934524536
65, 43.62336587905884
66, 44.90536165237427
67, 40.996440172195435
68, 17.033717393875122
70, 19.140756607055664
73, 13.64498782157898
74, 13.972654581069946
75, 15.111685991287231
76, 18.78362512588501
78, 16.409828901290894
82, 3.4461612701416016
83, 1.7060832977294922
84, 0.9776973724365234
85, 0.7119081020355225
86, 0.5346968173980713
87, 0.9460668563842773
88, 4.029559373855591
89, 0.5578982830047607
90, 3.8323380947113037
91, 1.3735768795013428
93, 0.005036115646362305
95, 0.005360841751098633
99, 0.16826438903808594
80, 116.52708888053894
81, 116.02042889595032
96, 97.00497341156006
97, 96.82682347297668
98, 2.780407667160034
100, 2.3480100631713867
101, 1.760284662246704
102, 1.4478683471679688
103, 0.5773262977600098
104, 8.86330771446228
105, 2.426969528198242
107, 0.005023479461669922
110, 0.007448911666870117
111, 2.671818494796753
112, 4.360443353652954
106, 27.16832399368286
108, 27.663021326065063
109, 29.705244541168213
