version, time
38, 0.14021921157836914
37, 0.012643098831176758
36, 0.012328147888183594
35, 0.01317739486694336
17, 0.006502389907836914
16, 0.0068738460540771484
34, 0.011566638946533203
14, 0.0058901309967041016
13, 0.005720376968383789
12, 0.005282402038574219
33, 0.010825634002685547
32, 0.010398626327514648
15, 0.005215167999267578
31, 0.009998321533203125
30, 0.010017156600952148
29, 0.01000070571899414
28, 0.00938868522644043
27, 0.008963584899902344
26, 0.007730722427368164
25, 0.007109642028808594
24, 0.005563020706176758
23, 0.005011558532714844
22, 3.417677879333496
11, 53.59878611564636
10, 54.54036235809326
21, 16.750628232955933
9, 62.74349570274353
8, 70.12754774093628
7, 70.82194900512695
6, 71.02498769760132
5, 73.55770921707153
4, 74.77829027175903
20, 29.631653308868408
2, 78.06218981742859
19, 58.4704167842865
18, 73.77364873886108
1, 207.83852672576904
3, 83.43497085571289
