version, time
1, 21.910008907318115
2, 0.6330420970916748
3, 1.088439702987671
4, 7.415791273117065
5, 2.002814769744873
6, 1.5126457214355469
7, 0.15014290809631348
8, 0.5354208946228027
9, 0.14048504829406738
10, 0.41361474990844727
11, 0.4982113838195801
12, 0.3680915832519531
13, 0.4995276927947998
14, 1.240969181060791
15, 0.4349052906036377
16, 11.318660259246826
17, 0.5333960056304932
18, 0.5299725532531738
19, 16.87378764152527
20, 1.6244094371795654
21, 0.12714457511901855
22, 1.2485365867614746
