ClassName,Changes,TotalCommits
DefaultParser,3,22
HelpFormatter,51,619
Parser,47,583
Option,45,619
CommandLine,34,619
BugsTest,30,587
HelpFormatterTest,25,510
Options,30,619
PosixParserTest,14,294
PosixParser,29,616
AmbiguousOptionException,2,43
BugCLI162Test,10,220
DefaultParserTest,1,22
ParserTestCase,10,229
GnuParserTest,11,270
OptionBuilder,22,595
GnuParser,22,615
ApplicationTest,21,615
TypeHandler,21,619
PatternOptionBuilder,20,619
OptionGroup,17,619
PatternOptionBuilderTest,17,619
OptionsTest,14,544
BasicParserTest,7,285
OptionGroupTest,15,619
ValueTest,15,619
ValuesTest,15,619
DateValidatorTest,12,510
CommandLineParser,14,616
ParseRequiredTest,14,619
Util,12,545
GroupImpl,11,510
ArgumentImpl,10,510
AlreadySelectedException,12,619
MissingOptionException,11,619
MissingArgumentException,11,619
UnrecognizedOptionException,11,619
Switch,9,510
DateValidator,9,510
FileValidatorTest,9,510
EnumValidator,9,510
ArgumentTest,9,510
BasicParser,10,583
OptionTest,6,355
OptionValidator,9,545
ParseException,10,619
ResourceHelper,8,510
OptionBuilderTest,9,595
UtilTest,5,338
SwitchBuilder,7,510
DocumentationTest,7,510
DefaultOption,7,510
OptionImpl,7,510
NumberValidator,7,510
BugCLI18Test,5,369
BugCLI148Test,4,306
TestHelpFormatter,8,619
ParseTest,8,619
ArgumentIsOptionTest,6,468
DefaultOptionBuilder,6,510
SwitchTest,6,510
GroupTest,6,510
ParentImpl,6,510
DefaultingCommandLineTest,6,510
CommandLineTestCase,6,510
Command,6,510
ArgumentBuilder,6,510
PrecedenceTest,6,510
ClassValidator,6,510
UrlValidator,6,510
UrlValidatorTest,5,510
WriteableCommandLineImpl,5,510
CLI2ConverterTest,5,510
SourceDestArgument,5,510
FileValidator,5,510
PropertyOption,5,510
PropertiesCommandLineTest,5,510
CLI2Converter,5,510
CommandBuilder,5,510
NumberValidatorTest,5,510
CommandTest,5,510
ParentTest,5,510
EnumValidatorTest,5,510
BugCLI71Test,3,355
CommandLineParserFactory,5,608
GnuParseTest,5,608
BuildTest,5,619
OptionException,4,510
PreferencesCommandLineTest,4,510
PropertyOptionTest,4,510
WriteableCommandLineTestCase,4,510
DefaultOptionBuilderTest,4,510
DefaultOptionTest,4,510
JDependTest,4,510
ClassValidatorTest,4,510
CpTest,4,510
ResourceConstants,3,404
BugLoopingOptionLookAlikeTest,3,445
Bug32533Test,3,456
NestedGroupTest,3,456
HelpFormatterExamples,4,619
BugCLI133Test,2,338
ComparatorsTest,3,510
ProtectedClass,3,510
WriteableCommandLineImplTest,3,510
InvalidArgumentException,3,510
WriteableCommandLine,3,510
CommandLineImpl,3,510
PatternBuilder,3,510
Comparators,3,510
GroupBuilder,3,510
CLITestCase,3,510
Argument,3,510
Bug28005Test,3,510
GroupTestCase,3,510
DisplaySetting,3,510
Validator,3,510
BugCLI13Test,2,357
ResourceHelperTest,2,398
ArgumentBuilderTest,2,401
TimeZoneTestSuite,2,431
ParserTest,2,438
CLOption,2,444
Token,2,444
CLArgsParser,2,444
AbstractParserControl,2,444
CLOptionDescriptor,2,444
CLUtil,2,444
ClutilTestCase,2,444
ParserControl,2,444
LongOptionWithShort,2,468
CommandLineDefaultsTest,2,486
Bug13935Test,2,510
AntTest,2,510
HelpLineImpl,2,510
HelpLine,2,510
OptionTestCase,2,510
Group,2,510
ArgumentTestCase,2,510
Bug13886Test,2,510
Bug27575Test,2,510
Bug15046Test,2,510
Bug15648Test,2,510
PropertiesCommandLine,2,510
Parent,2,510
DefaultingCommandLine,2,510
ParentTestCase,2,510
CvsTest,2,510
LsTest,2,510
PreferencesCommandLine,2,510
CommandLineTest,1,262
