ClassName,Changes,TotalCommits
Parser,34,312
BugCLI122Test,4,37
Option,37,348
HelpFormatter,31,348
ArgumentImpl,19,239
CommandLine,27,348
BugsTest,24,316
Options,25,348
DateValidatorTest,16,239
OptionBuilder,20,324
BugCLI18Test,6,98
GroupImpl,14,239
HelpFormatterTest,13,239
DateValidator,13,239
BugCLI12Test,5,94
PosixParser,18,345
FileValidatorTest,12,239
ResourceHelper,12,239
GnuParser,16,344
Switch,11,239
ArgumentTest,11,239
EnumValidator,11,239
BugLoopingOptionLookAlikeTest,8,174
ResourceConstants,6,133
BugCLI80Test,4,92
ArgumentBuilder,10,239
DocumentationTest,10,239
WriteableCommandLineImpl,10,239
PatternOptionBuilder,14,348
ResourceHelperTest,5,127
ArgumentBuilderTest,5,130
DefaultOption,9,239
SwitchBuilder,9,239
DefaultingCommandLineTest,9,239
NumberValidator,9,239
OptionImpl,9,239
ParentImpl,9,239
OptionGroup,13,348
TypeHandler,12,348
GroupTest,8,239
CommandLineTestCase,8,239
CpTest,8,239
DefaultOptionBuilder,8,239
SwitchTest,8,239
PropertiesCommandLineTest,8,239
ClassValidator,8,239
WriteableCommandLine,8,239
UrlValidator,8,239
PrecedenceTest,8,239
OptionException,8,239
Command,8,239
FileValidator,8,239
Bug32533Test,6,185
ApplicationTest,11,344
ValuesTest,11,348
ParserTest,5,167
NumberValidatorTest,7,239
PropertyOption,7,239
JDependTest,7,239
PropertyOptionTest,7,239
ParentTest,7,239
PreferencesCommandLineTest,7,239
WriteableCommandLineTestCase,7,239
EnumValidatorTest,7,239
Comparators,7,239
UrlValidatorTest,7,239
CommandBuilder,7,239
SourceDestArgument,7,239
CommandTest,7,239
ClassValidatorTest,7,239
DefaultOptionTest,7,239
Util,8,274
CommandLineParser,10,345
NestedGroupTest,5,185
ValueTest,9,348
AlreadySelectedException,9,348
BasicParser,8,312
ComparatorsTest,6,239
DisplaySetting,6,239
Argument,6,239
Validator,6,239
Bug28005Test,6,239
CLITestCase,6,239
PatternBuilder,6,239
DefaultOptionBuilderTest,6,239
LsTest,6,239
PropertiesCommandLine,6,239
PreferencesCommandLine,6,239
DefaultingCommandLine,6,239
TimeZoneTestSuite,4,160
CommandLineDefaultsTest,5,215
TestHelpFormatter,8,348
ParseTest,8,348
ParseRequiredTest,8,348
ParseException,8,348
UnrecognizedOptionException,8,348
PatternOptionBuilderTest,8,348
OptionGroupTest,8,348
MissingArgumentException,8,348
MissingOptionException,8,348
OptionsTest,6,273
OptionValidator,6,274
ProtectedClass,5,239
WriteableCommandLineImplTest,5,239
GroupTestCase,5,239
Group,5,239
InvalidArgumentException,5,239
CommandLineImpl,5,239
GroupBuilder,5,239
HelpLine,5,239
HelpLineImpl,5,239
Bug27575Test,5,239
Parent,5,239
AntTest,4,239
OptionTestCase,4,239
CvsTest,4,239
ArgumentTestCase,4,239
ParentTestCase,4,239
Bug13886Test,4,239
Bug13935Test,4,239
Bug15046Test,4,239
Bug15648Test,4,239
OptionBuilderTest,5,324
ArgumentIsOptionTest,3,197
GnuParseTest,5,337
CommandLineParserFactory,5,337
BuildTest,5,348
ParserControl,2,173
CLUtil,2,173
CLArgsParser,2,173
Token,2,173
CLOption,2,173
CLOptionDescriptor,2,173
ClutilTestCase,2,173
AbstractParserControl,2,173
HelpFormatterExamples,4,348
LongOptionWithShort,2,197
CLI2Converter,2,239
CLI2ConverterTest,2,239
