ClassName,Changes,TotalCommits
DefaultParser,7,35
HelpFormatter,56,632
DefaultParserTest,3,35
Parser,51,596
Option,50,632
AmbiguousOptionException,4,56
CommandLine,37,632
ParserTestCase,14,242
HelpFormatterTest,28,523
BugsTest,32,600
Options,33,632
PosixParserTest,16,307
BugCLI162Test,12,233
PosixParser,31,629
OptionBuilder,28,608
GnuParserTest,13,283
GnuParser,24,628
ApplicationTest,23,628
TypeHandler,23,632
PatternOptionBuilder,22,632
OptionGroup,20,632
BasicParserTest,9,298
PatternOptionBuilderTest,19,632
OptionsTest,16,557
OptionGroupTest,18,632
ValuesTest,17,632
ValueTest,17,632
CommandLineParser,16,629
Util,13,558
DateValidatorTest,12,523
ParseRequiredTest,14,632
AlreadySelectedException,14,632
OptionTest,8,368
OptionValidator,12,558
GroupImpl,11,523
MissingOptionException,13,632
MissingArgumentException,13,632
UnrecognizedOptionException,13,632
BasicParser,12,596
UtilTest,7,351
OptionBuilderTest,12,608
ArgumentImpl,10,523
ParseException,12,632
BugCLI148Test,6,319
BugCLI18Test,7,382
Switch,9,523
ArgumentTest,9,523
FileValidatorTest,9,523
DateValidator,9,523
EnumValidator,9,523
ArgumentIsOptionTest,8,481
BugCLI71Test,6,368
ResourceHelper,8,523
CommandLineTest,4,275
OptionImpl,7,523
NumberValidator,7,523
DocumentationTest,7,523
DefaultOption,7,523
SwitchBuilder,7,523
ParseTest,8,632
TestHelpFormatter,8,632
ClassValidator,6,523
GroupTest,6,523
UrlValidator,6,523
ParentImpl,6,523
Command,6,523
ArgumentBuilder,6,523
PrecedenceTest,6,523
CommandLineTestCase,6,523
DefaultingCommandLineTest,6,523
SwitchTest,6,523
DefaultOptionBuilder,6,523
BugCLI133Test,4,351
BugCLI13Test,4,370
PropertiesCommandLineTest,5,523
WriteableCommandLineImpl,5,523
CLI2ConverterTest,5,523
CLI2Converter,5,523
CommandTest,5,523
FileValidator,5,523
NumberValidatorTest,5,523
EnumValidatorTest,5,523
ParentTest,5,523
PropertyOption,5,523
SourceDestArgument,5,523
CommandBuilder,5,523
UrlValidatorTest,5,523
CommandLineParserFactory,5,621
GnuParseTest,5,621
BuildTest,5,632
OptionException,4,523
PreferencesCommandLineTest,4,523
PropertyOptionTest,4,523
WriteableCommandLineTestCase,4,523
DefaultOptionTest,4,523
DefaultOptionBuilderTest,4,523
ClassValidatorTest,4,523
JDependTest,4,523
CpTest,4,523
ResourceConstants,3,417
BugLoopingOptionLookAlikeTest,3,458
NestedGroupTest,3,469
Bug32533Test,3,469
HelpFormatterExamples,4,632
WriteableCommandLineImplTest,3,523
CLITestCase,3,523
CommandLineImpl,3,523
Comparators,3,523
ComparatorsTest,3,523
InvalidArgumentException,3,523
PatternBuilder,3,523
Argument,3,523
WriteableCommandLine,3,523
ProtectedClass,3,523
Bug28005Test,3,523
DisplaySetting,3,523
GroupBuilder,3,523
Validator,3,523
GroupTestCase,3,523
ResourceHelperTest,2,411
ArgumentBuilderTest,2,414
TimeZoneTestSuite,2,444
ParserTest,2,451
Token,2,457
CLArgsParser,2,457
CLOption,2,457
ClutilTestCase,2,457
CLOptionDescriptor,2,457
ParserControl,2,457
CLUtil,2,457
AbstractParserControl,2,457
LongOptionWithShort,2,481
CommandLineDefaultsTest,2,499
PreferencesCommandLine,2,523
AntTest,2,523
HelpLineImpl,2,523
OptionTestCase,2,523
HelpLine,2,523
Parent,2,523
ArgumentTestCase,2,523
Bug13886Test,2,523
Bug13935Test,2,523
Bug15046Test,2,523
PropertiesCommandLine,2,523
Bug27575Test,2,523
Group,2,523
ParentTestCase,2,523
DefaultingCommandLine,2,523
LsTest,2,523
CvsTest,2,523
Bug15648Test,2,523
