ClassName,Changes,TotalCommits
BugCLI148Test,2,14
BugCLI138Test,2,15
Option,42,327
Parser,37,291
HelpFormatter,33,327
BugsTest,26,295
CommandLine,26,327
Options,26,327
OptionBuilder,20,303
PosixParser,20,324
HelpFormatterTest,13,218
DateValidatorTest,12,218
GnuParser,17,323
BugCLI18Test,4,77
GroupImpl,11,218
PatternOptionBuilder,16,327
OptionTest,3,63
ArgumentImpl,10,218
TypeHandler,14,327
OptionGroup,14,327
FileValidatorTest,9,218
EnumValidator,9,218
DateValidator,9,218
Switch,9,218
ArgumentTest,9,218
ApplicationTest,12,323
CommandLineParser,12,324
ResourceHelper,8,218
Util,9,253
ValuesTest,11,327
NumberValidator,7,218
DocumentationTest,7,218
DefaultOption,7,218
SwitchBuilder,7,218
OptionImpl,7,218
OptionsTest,8,252
PatternOptionBuilderTest,10,327
TestHelpFormatter,10,327
ValueTest,10,327
ParseRequiredTest,10,327
DefaultOptionBuilder,6,218
CommandLineTestCase,6,218
GroupTest,6,218
UrlValidator,6,218
AlreadySelectedException,9,327
Command,6,218
SwitchTest,6,218
ClassValidator,6,218
PrecedenceTest,6,218
ArgumentBuilder,6,218
ParentImpl,6,218
ParseTest,9,327
DefaultingCommandLineTest,6,218
BasicParser,8,291
ResourceConstants,3,112
MissingArgumentException,8,327
MissingOptionException,8,327
OptionGroupTest,8,327
ParseException,8,327
UnrecognizedOptionException,8,327
OptionValidator,6,253
PropertyOption,5,218
SourceDestArgument,5,218
UrlValidatorTest,5,218
PropertiesCommandLineTest,5,218
CommandBuilder,5,218
CommandTest,5,218
NumberValidatorTest,5,218
FileValidator,5,218
EnumValidatorTest,5,218
WriteableCommandLineImpl,5,218
ParentTest,5,218
UtilTest,1,46
BugCLI133Test,1,46
BugLoopingOptionLookAlikeTest,3,153
GnuParseTest,6,316
ResourceHelperTest,2,106
ArgumentBuilderTest,2,109
OptionException,4,218
DefaultOptionTest,4,218
WriteableCommandLineTestCase,4,218
PropertyOptionTest,4,218
CLI2Converter,4,218
CpTest,4,218
DefaultOptionBuilderTest,4,218
JDependTest,4,218
ClassValidatorTest,4,218
CLI2ConverterTest,4,218
PreferencesCommandLineTest,4,218
NestedGroupTest,3,164
Bug32533Test,3,164
ArgumentIsOptionTest,3,176
OptionBuilderTest,5,303
BugCLI71Test,1,63
CommandLineParserFactory,5,316
BugCLI51Test,1,64
BugCLI13Test,1,65
BuildTest,5,327
TimeZoneTestSuite,2,139
WriteableCommandLine,3,218
PatternBuilder,3,218
Validator,3,218
WriteableCommandLineImplTest,3,218
ProtectedClass,3,218
GroupTestCase,3,218
Comparators,3,218
ComparatorsTest,3,218
Argument,3,218
Bug28005Test,3,218
CLITestCase,3,218
InvalidArgumentException,3,218
GroupBuilder,3,218
CommandLineImpl,3,218
DisplaySetting,3,218
ParserTest,2,146
CLArgsParser,2,152
CLOption,2,152
Token,2,152
CLOptionDescriptor,2,152
CLUtil,2,152
ClutilTestCase,2,152
AbstractParserControl,2,152
ParserControl,2,152
HelpFormatterExamples,4,327
LongOptionWithShort,2,176
CommandLineDefaultsTest,2,194
CvsTest,2,218
Bug27575Test,2,218
AntTest,2,218
ArgumentTestCase,2,218
Bug13886Test,2,218
Bug13935Test,2,218
Bug15046Test,2,218
Bug15648Test,2,218
LsTest,2,218
OptionTestCase,2,218
DefaultingCommandLine,2,218
HelpLineImpl,2,218
PreferencesCommandLine,2,218
HelpLine,2,218
PropertiesCommandLine,2,218
Group,2,218
Parent,2,218
ParentTestCase,2,218
