ClassName,Changes,TotalCommits
BugCLI148Test,2,9
BugCLI138Test,2,10
Option,42,322
Parser,33,286
HelpFormatter,33,322
BugsTest,26,290
Options,26,322
CommandLine,26,322
OptionBuilder,20,298
PosixParser,20,319
DateValidatorTest,12,213
HelpFormatterTest,12,213
BugCLI18Test,4,72
GnuParser,17,318
OptionTest,3,58
GroupImpl,11,213
PatternOptionBuilder,16,322
ArgumentImpl,10,213
TypeHandler,14,322
OptionGroup,14,322
EnumValidator,9,213
ArgumentTest,9,213
Switch,9,213
FileValidatorTest,9,213
DateValidator,9,213
ApplicationTest,12,318
CommandLineParser,12,319
ResourceHelper,8,213
Util,9,248
ValuesTest,11,322
NumberValidator,7,213
DocumentationTest,7,213
OptionImpl,7,213
DefaultOption,7,213
SwitchBuilder,7,213
ValueTest,10,322
TestHelpFormatter,10,322
PatternOptionBuilderTest,10,322
OptionsTest,7,247
DefaultOptionBuilder,6,213
CommandLineTestCase,6,213
GroupTest,6,213
UrlValidator,6,213
Command,6,213
SwitchTest,6,213
ClassValidator,6,213
PrecedenceTest,6,213
ParentImpl,6,213
ArgumentBuilder,6,213
DefaultingCommandLineTest,6,213
ResourceConstants,3,107
BasicParser,8,286
AlreadySelectedException,9,322
ParseTest,9,322
MissingArgumentException,8,322
MissingOptionException,8,322
OptionGroupTest,8,322
ParseException,8,322
ParseRequiredTest,8,322
UnrecognizedOptionException,8,322
BugCLI133Test,1,41
UtilTest,1,41
OptionValidator,6,248
CommandTest,5,213
PropertyOption,5,213
UrlValidatorTest,5,213
PropertiesCommandLineTest,5,213
CommandBuilder,5,213
NumberValidatorTest,5,213
SourceDestArgument,5,213
FileValidator,5,213
EnumValidatorTest,5,213
ParentTest,5,213
WriteableCommandLineImpl,5,213
BugLoopingOptionLookAlikeTest,3,148
ResourceHelperTest,2,101
GnuParseTest,6,311
ArgumentBuilderTest,2,104
NestedGroupTest,3,159
Bug32533Test,3,159
OptionException,4,213
DefaultOptionTest,4,213
ClassValidatorTest,4,213
CLI2ConverterTest,4,213
DefaultOptionBuilderTest,4,213
CpTest,4,213
PropertyOptionTest,4,213
PreferencesCommandLineTest,4,213
WriteableCommandLineTestCase,4,213
JDependTest,4,213
CLI2Converter,4,213
ArgumentIsOptionTest,3,171
BugCLI71Test,1,58
BugCLI51Test,1,59
OptionBuilderTest,5,298
BugCLI13Test,1,60
CommandLineParserFactory,5,311
BuildTest,5,322
TimeZoneTestSuite,2,134
ParserTest,2,141
Validator,3,213
PatternBuilder,3,213
WriteableCommandLine,3,213
WriteableCommandLineImplTest,3,213
ProtectedClass,3,213
GroupTestCase,3,213
CommandLineImpl,3,213
ComparatorsTest,3,213
Argument,3,213
Bug28005Test,3,213
CLITestCase,3,213
InvalidArgumentException,3,213
GroupBuilder,3,213
DisplaySetting,3,213
Comparators,3,213
CLArgsParser,2,147
CLOption,2,147
Token,2,147
CLOptionDescriptor,2,147
CLUtil,2,147
ClutilTestCase,2,147
ParserControl,2,147
AbstractParserControl,2,147
HelpFormatterExamples,4,322
LongOptionWithShort,2,171
CommandLineDefaultsTest,2,189
CvsTest,2,213
Bug27575Test,2,213
AntTest,2,213
Parent,2,213
ArgumentTestCase,2,213
Bug13886Test,2,213
Bug13935Test,2,213
Bug15046Test,2,213
Bug15648Test,2,213
LsTest,2,213
OptionTestCase,2,213
DefaultingCommandLine,2,213
HelpLineImpl,2,213
PreferencesCommandLine,2,213
HelpLine,2,213
PropertiesCommandLine,2,213
Group,2,213
ParentTestCase,2,213
