ClassName,Changes,TotalCommits
Option,42,343
Parser,36,307
BasicParserTest,1,9
HelpFormatter,36,343
BugCLI148Test,3,30
BugsTest,28,311
Options,26,343
CommandLine,26,343
HelpFormatterTest,16,234
BugCLI138Test,2,31
OptionTest,5,79
OptionBuilder,20,319
PosixParser,20,340
GnuParser,19,339
PosixParserTest,1,18
BugCLI18Test,5,93
DateValidatorTest,12,234
UtilTest,3,62
GroupImpl,11,234
PatternOptionBuilder,16,343
ArgumentImpl,10,234
ApplicationTest,14,339
OptionGroup,14,343
TypeHandler,14,343
DateValidator,9,234
EnumValidator,9,234
FileValidatorTest,9,234
ArgumentTest,9,234
Switch,9,234
OptionsTest,10,268
CommandLineParser,12,340
ValuesTest,12,343
ValueTest,12,343
ParseRequiredTest,12,343
ResourceHelper,8,234
Util,9,269
BugCLI133Test,2,62
PatternOptionBuilderTest,11,343
ParseTest,11,343
OptionImpl,7,234
SwitchBuilder,7,234
NumberValidator,7,234
DefaultOption,7,234
DocumentationTest,7,234
TestHelpFormatter,10,343
OptionGroupTest,10,343
AlreadySelectedException,10,343
ParseException,9,343
MissingOptionException,9,343
MissingArgumentException,9,343
UnrecognizedOptionException,9,343
BasicParser,8,307
ArgumentIsOptionTest,5,192
SwitchTest,6,234
ClassValidator,6,234
PrecedenceTest,6,234
UrlValidator,6,234
CommandLineTestCase,6,234
GroupTest,6,234
Command,6,234
ArgumentBuilder,6,234
ParentImpl,6,234
DefaultingCommandLineTest,6,234
DefaultOptionBuilder,6,234
BugCLI71Test,2,79
OptionBuilderTest,8,319
BugCLI51Test,2,80
BugCLI13Test,2,81
GnuParseTest,8,332
ResourceConstants,3,128
OptionValidator,6,269
PropertyOption,5,234
UrlValidatorTest,5,234
ParentTest,5,234
CommandBuilder,5,234
PropertiesCommandLineTest,5,234
NumberValidatorTest,5,234
FileValidator,5,234
EnumValidatorTest,5,234
SourceDestArgument,5,234
CommandTest,5,234
WriteableCommandLineImpl,5,234
LongOptionWithShort,4,192
BugLoopingOptionLookAlikeTest,3,169
BuildTest,6,343
OptionException,4,234
JDependTest,4,234
CLI2Converter,4,234
CpTest,4,234
ClassValidatorTest,4,234
DefaultOptionBuilderTest,4,234
DefaultOptionTest,4,234
PropertyOptionTest,4,234
PreferencesCommandLineTest,4,234
CLI2ConverterTest,4,234
WriteableCommandLineTestCase,4,234
NestedGroupTest,3,180
Bug32533Test,3,180
ResourceHelperTest,2,122
ArgumentBuilderTest,2,125
CommandLineParserFactory,5,332
HelpFormatterExamples,5,343
TimeZoneTestSuite,2,155
WriteableCommandLineImplTest,3,234
WriteableCommandLine,3,234
ProtectedClass,3,234
PatternBuilder,3,234
Validator,3,234
GroupTestCase,3,234
CommandLineImpl,3,234
GroupBuilder,3,234
Argument,3,234
Bug28005Test,3,234
CLITestCase,3,234
Comparators,3,234
InvalidArgumentException,3,234
ComparatorsTest,3,234
DisplaySetting,3,234
ParserTest,2,162
Token,2,168
ParserControl,2,168
CLArgsParser,2,168
CLOption,2,168
CLOptionDescriptor,2,168
CLUtil,2,168
ClutilTestCase,2,168
AbstractParserControl,2,168
CommandLineDefaultsTest,2,210
LsTest,2,234
Bug27575Test,2,234
AntTest,2,234
ParentTestCase,2,234
ArgumentTestCase,2,234
Bug13886Test,2,234
Bug13935Test,2,234
Bug15046Test,2,234
Bug15648Test,2,234
Parent,2,234
Group,2,234
OptionTestCase,2,234
HelpLineImpl,2,234
PropertiesCommandLine,2,234
DefaultingCommandLine,2,234
CvsTest,2,234
PreferencesCommandLine,2,234
HelpLine,2,234
