ClassName,Changes,TotalCommits
DefaultParser,7,54
HelpFormatter,59,651
Parser,51,615
Option,52,651
CommandLine,39,651
ParserTestCase,15,261
HelpFormatterTest,31,542
DefaultParserTest,3,54
AmbiguousOptionException,4,75
BugsTest,32,619
Options,33,651
OptionBuilder,31,627
PosixParserTest,16,326
PosixParser,31,648
BugCLI162Test,12,252
GnuParserTest,13,302
GnuParser,24,647
ApplicationTest,23,647
PatternOptionBuilder,23,651
TypeHandler,23,651
OptionGroup,21,651
PatternOptionBuilderTest,19,651
BasicParserTest,9,317
OptionsTest,16,576
OptionGroupTest,18,651
ValueTest,17,651
ValuesTest,17,651
CommandLineParser,16,648
Util,13,577
DateValidatorTest,12,542
ParseRequiredTest,14,651
AlreadySelectedException,14,651
OptionValidator,12,577
OptionBuilderTest,13,627
OptionTest,8,387
GroupImpl,11,542
MissingArgumentException,13,651
MissingOptionException,13,651
UnrecognizedOptionException,13,651
BasicParser,12,615
UtilTest,7,370
ArgumentImpl,10,542
ParseException,12,651
BugCLI148Test,6,338
BugCLI18Test,7,401
CommandLineTest,5,294
ArgumentTest,9,542
EnumValidator,9,542
FileValidatorTest,9,542
Switch,9,542
DateValidator,9,542
ArgumentIsOptionTest,8,500
BugCLI71Test,6,387
ResourceHelper,8,542
DocumentationTest,7,542
DefaultOption,7,542
SwitchBuilder,7,542
OptionImpl,7,542
NumberValidator,7,542
ParseTest,8,651
TestHelpFormatter,8,651
UrlValidator,6,542
PrecedenceTest,6,542
ParentImpl,6,542
SwitchTest,6,542
Command,6,542
ArgumentBuilder,6,542
DefaultOptionBuilder,6,542
CommandLineTestCase,6,542
ClassValidator,6,542
DefaultingCommandLineTest,6,542
GroupTest,6,542
BugCLI133Test,4,370
BugCLI13Test,4,389
WriteableCommandLineImpl,5,542
UrlValidatorTest,5,542
NumberValidatorTest,5,542
PropertyOption,5,542
ParentTest,5,542
FileValidator,5,542
EnumValidatorTest,5,542
CLI2Converter,5,542
CommandTest,5,542
CLI2ConverterTest,5,542
SourceDestArgument,5,542
CommandBuilder,5,542
PropertiesCommandLineTest,5,542
GnuParseTest,5,640
CommandLineParserFactory,5,640
BuildTest,5,651
OptionException,4,542
PropertyOptionTest,4,542
PreferencesCommandLineTest,4,542
WriteableCommandLineTestCase,4,542
DefaultOptionTest,4,542
DefaultOptionBuilderTest,4,542
ClassValidatorTest,4,542
JDependTest,4,542
CpTest,4,542
ResourceConstants,3,436
BugLoopingOptionLookAlikeTest,3,477
NestedGroupTest,3,488
Bug32533Test,3,488
HelpFormatterExamples,4,651
WriteableCommandLineImplTest,3,542
CLITestCase,3,542
CommandLineImpl,3,542
Comparators,3,542
ComparatorsTest,3,542
InvalidArgumentException,3,542
PatternBuilder,3,542
Argument,3,542
WriteableCommandLine,3,542
ProtectedClass,3,542
Bug28005Test,3,542
DisplaySetting,3,542
GroupBuilder,3,542
Validator,3,542
GroupTestCase,3,542
ResourceHelperTest,2,430
ArgumentBuilderTest,2,433
TimeZoneTestSuite,2,463
ParserTest,2,470
Token,2,476
CLArgsParser,2,476
CLOption,2,476
ClutilTestCase,2,476
CLOptionDescriptor,2,476
ParserControl,2,476
CLUtil,2,476
AbstractParserControl,2,476
LongOptionWithShort,2,500
CommandLineDefaultsTest,2,518
PreferencesCommandLine,2,542
AntTest,2,542
HelpLineImpl,2,542
OptionTestCase,2,542
HelpLine,2,542
Parent,2,542
ArgumentTestCase,2,542
Bug13886Test,2,542
Bug13935Test,2,542
Bug15046Test,2,542
PropertiesCommandLine,2,542
Bug27575Test,2,542
Group,2,542
ParentTestCase,2,542
DefaultingCommandLine,2,542
LsTest,2,542
CvsTest,2,542
Bug15648Test,2,542
